reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ABW,2022,2702,1563.128,Aruba,"Lignite; whether or not agglomerated, excluding jet"
ARE,2022,2702,235079.912,United Arab Emirates,"Lignite; whether or not agglomerated, excluding jet"
ARG,2022,2702,32120.68,Argentina,"Lignite; whether or not agglomerated, excluding jet"
ARM,2022,2702,2762.63,Armenia,"Lignite; whether or not agglomerated, excluding jet"
ATG,2022,2702,390.97,Antigua and Barbuda,"Lignite; whether or not agglomerated, excluding jet"
AUS,2022,2702,361034.717,Australia,"Lignite; whether or not agglomerated, excluding jet"
AUT,2022,2702,8364017.762,Austria,"Lignite; whether or not agglomerated, excluding jet"
BEL,2022,2702,12398341.278,Belgium,"Lignite; whether or not agglomerated, excluding jet"
BEN,2022,2702,102.146,Benin,"Lignite; whether or not agglomerated, excluding jet"
BGR,2022,2702,99740.252,Bulgaria,"Lignite; whether or not agglomerated, excluding jet"
BHS,2022,2702,50.0,Bahamas,"Lignite; whether or not agglomerated, excluding jet"
BIH,2022,2702,5475280.05,Bosnia Herzegovina,"Lignite; whether or not agglomerated, excluding jet"
BMU,2022,2702,10.3,Bermuda,"Lignite; whether or not agglomerated, excluding jet"
BOL,2022,2702,150236.0,Bolivia (Plurinational State of),"Lignite; whether or not agglomerated, excluding jet"
BRA,2022,2702,1888868.0,Brazil,"Lignite; whether or not agglomerated, excluding jet"
CAN,2022,2702,1841751.14,Canada,"Lignite; whether or not agglomerated, excluding jet"
CHE,2022,2702,27392333.797,Switzerland,"Lignite; whether or not agglomerated, excluding jet"
CHL,2022,2702,88251.57,Chile,"Lignite; whether or not agglomerated, excluding jet"
CHN,2022,2702,12333458874.0,China,"Lignite; whether or not agglomerated, excluding jet"
COD,2022,2702,584.589,Dem. Rep. of the Congo,"Lignite; whether or not agglomerated, excluding jet"
COL,2022,2702,315281.45,Colombia,"Lignite; whether or not agglomerated, excluding jet"
CZE,2022,2702,35763203.0,Czechia,"Lignite; whether or not agglomerated, excluding jet"
DEU,2022,2702,8206063.701,Germany,"Lignite; whether or not agglomerated, excluding jet"
DJI,2022,2702,1498.217,Djibouti,"Lignite; whether or not agglomerated, excluding jet"
ECU,2022,2702,72755.5,Ecuador,"Lignite; whether or not agglomerated, excluding jet"
EGY,2022,2702,19719.436,Egypt,"Lignite; whether or not agglomerated, excluding jet"
ESP,2022,2702,2706369.982,Spain,"Lignite; whether or not agglomerated, excluding jet"
FRA,2022,2702,3964587.931,France,"Lignite; whether or not agglomerated, excluding jet"
GBR,2022,2702,1604129.999,United Kingdom,"Lignite; whether or not agglomerated, excluding jet"
GRC,2022,2702,417.007,Greece,"Lignite; whether or not agglomerated, excluding jet"
GTM,2022,2702,741.0,Guatemala,"Lignite; whether or not agglomerated, excluding jet"
HRV,2022,2702,853809.0,Croatia,"Lignite; whether or not agglomerated, excluding jet"
HUN,2022,2702,21553065.0,Hungary,"Lignite; whether or not agglomerated, excluding jet"
IDN,2022,2702,60009.0,Indonesia,"Lignite; whether or not agglomerated, excluding jet"
IND,2022,2702,3544526.065,India,"Lignite; whether or not agglomerated, excluding jet"
IRL,2022,2702,3879193.164,Ireland,"Lignite; whether or not agglomerated, excluding jet"
IRN,2022,2702,36385.0,Iran,"Lignite; whether or not agglomerated, excluding jet"
ITA,2022,2702,849015.193,Italy,"Lignite; whether or not agglomerated, excluding jet"
JPN,2022,2702,3812221.071,Japan,"Lignite; whether or not agglomerated, excluding jet"
KAZ,2022,2702,124579.93,Kazakhstan,"Lignite; whether or not agglomerated, excluding jet"
KGZ,2022,2702,375545.0,Kyrgyzstan,"Lignite; whether or not agglomerated, excluding jet"
KOR,2022,2702,64549.0,Rep. of Korea,"Lignite; whether or not agglomerated, excluding jet"
