period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2000,ABW,Aruba,29,Organic chemicals,10911.0
1996,ALB,Albania,29,Organic chemicals,72849.0
1997,ALB,Albania,29,Organic chemicals,36493.0
1998,ALB,Albania,29,Organic chemicals,1306.0
1999,ALB,Albania,29,Organic chemicals,18196.0
2000,ALB,Albania,29,Organic chemicals,55948.0
1996,AND,Andorra,29,Organic chemicals,2250.0
1998,AND,Andorra,29,Organic chemicals,394.0
1999,AND,Andorra,29,Organic chemicals,3759.0
2000,AND,Andorra,29,Organic chemicals,280.0
1998,ANT,Netherlands Antilles (...2010),29,Organic chemicals,97769.0
1999,ARE,United Arab Emirates,29,Organic chemicals,16805014.0
2000,ARE,United Arab Emirates,29,Organic chemicals,13860868.0
1995,ARG,Argentina,29,Organic chemicals,302587424.0
1996,ARG,Argentina,29,Organic chemicals,300543360.0
1997,ARG,Argentina,29,Organic chemicals,304861728.0
1998,ARG,Argentina,29,Organic chemicals,312314848.0
1999,ARG,Argentina,29,Organic chemicals,283738038.0
2000,ARG,Argentina,29,Organic chemicals,292928507.0
1997,ARM,Armenia,29,Organic chemicals,451576.0
1999,ARM,Armenia,29,Organic chemicals,359144.0
2000,ARM,Armenia,29,Organic chemicals,731130.0
1999,ATG,Antigua and Barbuda,29,Organic chemicals,253901.0
2000,ATG,Antigua and Barbuda,29,Organic chemicals,249376.0
1995,AUS,Australia,29,Organic chemicals,128925276.0
1996,AUS,Australia,29,Organic chemicals,133678623.0
1997,AUS,Australia,29,Organic chemicals,185453124.0
1998,AUS,Australia,29,Organic chemicals,197292960.0
1999,AUS,Australia,29,Organic chemicals,214910055.0
2000,AUS,Australia,29,Organic chemicals,189241092.0
1995,AUT,Austria,29,Organic chemicals,791919296.0
1996,AUT,Austria,29,Organic chemicals,853910208.0
1997,AUT,Austria,29,Organic chemicals,654574080.0
1998,AUT,Austria,29,Organic chemicals,735774016.0
1999,AUT,Austria,29,Organic chemicals,844153717.0
2000,AUT,Austria,29,Organic chemicals,738583135.0
1996,AZE,Azerbaijan,29,Organic chemicals,11208679.0
1997,AZE,Azerbaijan,29,Organic chemicals,9265798.0
1998,AZE,Azerbaijan,29,Organic chemicals,5295000.0
1999,AZE,Azerbaijan,29,Organic chemicals,6624466.0
2000,AZE,Azerbaijan,29,Organic chemicals,9902503.0
1995,BEL,Belgium-Luxembourg (...1998),29,Organic chemicals,4927490560.0
1996,BEL,Belgium-Luxembourg (...1998),29,Organic chemicals,5055452672.0
1997,BEL,Belgium-Luxembourg (...1998),29,Organic chemicals,6290579456.0
1998,BEL,Belgium-Luxembourg (...1998),29,Organic chemicals,9279457280.0
1999,BEL,Belgium,29,Organic chemicals,9756030378.0
2000,BEL,Belgium,29,Organic chemicals,10503787033.0
1998,BEN,Benin,29,Organic chemicals,23125.0
2000,BEN,Benin,29,Organic chemicals,8738.0
1995,BFA,Burkina Faso,29,Organic chemicals,14711.0
1996,BFA,Burkina Faso,29,Organic chemicals,16236.0
1997,BFA,Burkina Faso,29,Organic chemicals,70313.0
1998,BFA,Burkina Faso,29,Organic chemicals,1508.0
1999,BFA,Burkina Faso,29,Organic chemicals,72732.0
2000,BFA,Burkina Faso,29,Organic chemicals,5080.0
1995,BGD,Bangladesh,29,Organic chemicals,403764.0
1996,BGD,Bangladesh,29,Organic chemicals,139451.0
1997,BGD,Bangladesh,29,Organic chemicals,30446.0
1998,BGD,Bangladesh,29,Organic chemicals,18095.0
2000,BGD,Bangladesh,29,Organic chemicals,1308351.0
1996,BGR,Bulgaria,29,Organic chemicals,144976128.0
1997,BGR,Bulgaria,29,Organic chemicals,185942544.0
1998,BGR,Bulgaria,29,Organic chemicals,104108488.0
1999,BGR,Bulgaria,29,Organic chemicals,71239139.0
2000,BGR,Bulgaria,29,Organic chemicals,115108711.0
2000,BHR,Bahrain,29,Organic chemicals,39421242.0
1997,BHS,Bahamas,29,Organic chemicals,25865526.0
1998,BHS,Bahamas,29,Organic chemicals,28347918.0
1999,BHS,Bahamas,29,Organic chemicals,30163560.0
2000,BHS,Bahamas,29,Organic chemicals,46023019.0
1998,BLR,Belarus,29,Organic chemicals,99158120.0
1999,BLR,Belarus,29,Organic chemicals,91314824.0
2000,BLR,Belarus,29,Organic chemicals,116319200.0
1999,BLZ,Belize,29,Organic chemicals,6671.0
1995,BOL,Bolivia (Plurinational State of),29,Organic chemicals,44857.0
1996,BOL,Bolivia (Plurinational State of),29,Organic chemicals,694.0
1997,BOL,Bolivia (Plurinational State of),29,Organic chemicals,66586.0
1998,BOL,Bolivia (Plurinational State of),29,Organic chemicals,157453.0
1999,BOL,Bolivia (Plurinational State of),29,Organic chemicals,36178.0
2000,BOL,Bolivia (Plurinational State of),29,Organic chemicals,158353.0
1995,BRA,Brazil,29,Organic chemicals,1008716096.0
1996,BRA,Brazil,29,Organic chemicals,1006903360.0
1997,BRA,Brazil,29,Organic chemicals,1158102784.0
1998,BRA,Brazil,29,Organic chemicals,1066537152.0
1999,BRA,Brazil,29,Organic chemicals,991326672.0
