reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
DNK,2015,2716,312577247.0,Denmark,Electrical energy
DNK,2016,2716,357170741.88,Denmark,Electrical energy
DNK,2017,2716,435816317.188,Denmark,Electrical energy
DNK,2018,2716,727149257.759,Denmark,Electrical energy
ECU,2013,2716,76014040.0,Ecuador,Electrical energy
ECU,2014,2716,106808592.0,Ecuador,Electrical energy
ECU,2015,2716,62238918.0,Ecuador,Electrical energy
ECU,2016,2716,11224474.0,Ecuador,Electrical energy
ECU,2017,2716,432342.55,Ecuador,Electrical energy
ECU,2018,2716,2992794.51,Ecuador,Electrical energy
EGY,2013,2716,1754186.0,Egypt,Electrical energy
EGY,2014,2716,3934148.0,Egypt,Electrical energy
EGY,2015,2716,271377.369,Egypt,Electrical energy
ESP,2013,2716,366852771.357,Spain,Electrical energy
ESP,2014,2716,444880124.928,Spain,Electrical energy
ESP,2015,2716,540352437.477,Spain,Electrical energy
ESP,2016,2716,932838788.73,Spain,Electrical energy
ESP,2017,2716,1336996415.955,Spain,Electrical energy
ESP,2018,2716,1587519504.519,Spain,Electrical energy
EST,2013,2716,160046041.0,Estonia,Electrical energy
EST,2014,2716,195270961.0,Estonia,Electrical energy
EST,2015,2716,203500139.0,Estonia,Electrical energy
EST,2016,2716,134089195.554,Estonia,Electrical energy
EST,2017,2716,90631759.801,Estonia,Electrical energy
EST,2018,2716,173286094.761,Estonia,Electrical energy
ETH,2015,2716,1398.228,Ethiopia,Electrical energy
FIN,2013,2716,940865916.0,Finland,Electrical energy
FIN,2014,2716,1025319796.0,Finland,Electrical energy
FIN,2015,2716,704982190.0,Finland,Electrical energy
FIN,2016,2716,763662504.0,Finland,Electrical energy
FIN,2017,2716,811492346.015,Finland,Electrical energy
FIN,2018,2716,1207481312.398,Finland,Electrical energy
FRA,2013,2716,816184061.0,France,Electrical energy
FRA,2014,2716,399320366.0,France,Electrical energy
FRA,2015,2716,451095904.0,France,Electrical energy
FRA,2016,2716,981538544.0,France,Electrical energy
FRA,2017,2716,1310392665.3,France,Electrical energy
FRA,2018,2716,886838836.663,France,Electrical energy
GAB,2013,2716,7175.587,Gabon,Electrical energy
GBR,2013,2716,1465340302.0,United Kingdom,Electrical energy
GBR,2014,2716,1683551837.0,United Kingdom,Electrical energy
GBR,2015,2716,1452062338.0,United Kingdom,Electrical energy
GBR,2016,2716,1057394732.0,United Kingdom,Electrical energy
GBR,2017,2716,1126437342.294,United Kingdom,Electrical energy
GBR,2018,2716,1748561821.204,United Kingdom,Electrical energy
GEO,2013,2716,30300297.0,Georgia,Electrical energy
GEO,2014,2716,51007485.0,Georgia,Electrical energy
GEO,2015,2716,43818677.0,Georgia,Electrical energy
GEO,2016,2716,21841610.41,Georgia,Electrical energy
GEO,2017,2716,66706552.0,Georgia,Electrical energy
GEO,2018,2716,75773964.0,Georgia,Electrical energy
GHA,2013,2716,7321.0,Ghana,Electrical energy
GHA,2014,2716,7001977.009,Ghana,Electrical energy
GHA,2015,2716,1732.552,Ghana,Electrical energy
GHA,2016,2716,43303934.0,Ghana,Electrical energy
GHA,2017,2716,7784.177,Ghana,Electrical energy
GHA,2018,2716,32714.929,Ghana,Electrical energy
GIN,2013,2716,4550.0,Guinea,Electrical energy
GIN,2016,2716,3051.22,Guinea,Electrical energy
GMB,2013,2716,11995.431,Gambia,Electrical energy
GMB,2015,2716,4047.692,Gambia,Electrical energy
GMB,2016,2716,171.11,Gambia,Electrical energy
GRC,2013,2716,271533890.0,Greece,Electrical energy
GRC,2014,2716,486517343.0,Greece,Electrical energy
GRC,2015,2716,500378528.0,Greece,Electrical energy
GRC,2016,2716,445855737.0,Greece,Electrical energy
GRC,2017,2716,361630251.26,Greece,Electrical energy
GRC,2018,2716,499458912.163,Greece,Electrical energy
GTM,2013,2716,17236890.0,Guatemala,Electrical energy
GTM,2014,2716,46336580.0,Guatemala,Electrical energy
GTM,2015,2716,54254426.0,Guatemala,Electrical energy
GTM,2016,2716,28455568.0,Guatemala,Electrical energy
GTM,2017,2716,94259367.0,Guatemala,Electrical energy
GTM,2018,2716,82969859.0,Guatemala,Electrical energy
HKG,2013,2716,617949603.0,"China, Hong Kong SAR",Electrical energy
HKG,2014,2716,597220205.0,"China, Hong Kong SAR",Electrical energy
HKG,2015,2716,773104523.307,"China, Hong Kong SAR",Electrical energy
HKG,2016,2716,775905895.278,"China, Hong Kong SAR",Electrical energy
HKG,2017,2716,822020136.443,"China, Hong Kong SAR",Electrical energy
HKG,2018,2716,788583003.665,"China, Hong Kong SAR",Electrical energy
HRV,2013,2716,624615994.0,Croatia,Electrical energy
HRV,2014,2716,689516842.0,Croatia,Electrical energy
HRV,2015,2716,746976081.0,Croatia,Electrical energy
HRV,2016,2716,670214995.0,Croatia,Electrical energy
HRV,2017,2716,728528707.0,Croatia,Electrical energy
HRV,2018,2716,651371262.0,Croatia,Electrical energy
HTI,2014,2716,575.75,Haiti,Electrical energy
HUN,2013,2716,1476225378.0,Hungary,Electrical energy
HUN,2014,2716,1521904341.0,Hungary,Electrical energy
HUN,2015,2716,1340005432.0,Hungary,Electrical energy
HUN,2016,2716,1127562897.0,Hungary,Electrical energy
HUN,2017,2716,1558422932.0,Hungary,Electrical energy
HUN,2018,2716,1562386858.0,Hungary,Electrical energy
IDN,2013,2716,288979.0,Indonesia,Electrical energy
IDN,2014,2716,261904.0,Indonesia,Electrical energy
IDN,2015,2716,326255.0,Indonesia,Electrical energy
IDN,2016,2716,1128262.0,Indonesia,Electrical energy
IDN,2017,2716,62149569.0,Indonesia,Electrical energy
IDN,2018,2716,106627825.0,Indonesia,Electrical energy
IND,2015,2716,42281540.0,India,Electrical energy
IND,2017,2716,34729935.008,India,Electrical energy
IND,2018,2716,31071417.461,India,Electrical energy
IRL,2013,2716,91917530.069,Ireland,Electrical energy
IRL,2014,2716,104631346.491,Ireland,Electrical energy
IRL,2015,2716,74249848.177,Ireland,Electrical energy
IRL,2016,2716,17416743.465,Ireland,Electrical energy
IRL,2017,2716,67331746.281,Ireland,Electrical energy
IRL,2018,2716,194847132.157,Ireland,Electrical energy
ITA,2013,2716,3034476985.0,Italy,Electrical energy
ITA,2014,2716,2558191654.0,Italy,Electrical energy
ITA,2015,2716,2483652324.813,Italy,Electrical energy
ITA,2016,2716,1859750134.055,Italy,Electrical energy
ITA,2017,2716,2334558161.773,Italy,Electrical energy
ITA,2018,2716,3091609417.234,Italy,Electrical energy
JOR,2013,2716,57043004.0,Jordan,Electrical energy
JOR,2014,2716,54508214.0,Jordan,Electrical energy
JOR,2015,2716,49278706.0,Jordan,Electrical energy
JOR,2016,2716,20935954.0,Jordan,Electrical energy
JOR,2017,2716,4371057.256,Jordan,Electrical energy
JOR,2018,2716,18738458.865,Jordan,Electrical energy
KAZ,2013,2716,116962214.0,Kazakhstan,Electrical energy
KAZ,2014,2716,92490374.0,Kazakhstan,Electrical energy
KAZ,2015,2716,70365862.0,Kazakhstan,Electrical energy
KAZ,2016,2716,41114070.0,Kazakhstan,Electrical energy
KAZ,2017,2716,47030370.45,Kazakhstan,Electrical energy
KAZ,2018,2716,52985472.86,Kazakhstan,Electrical energy
KEN,2017,2716,7267.963,Kenya,Electrical energy
KGZ,2013,2716,2728.0,Kyrgyzstan,Electrical energy
KGZ,2014,2716,4391565.0,Kyrgyzstan,Electrical energy
KGZ,2015,2716,34501650.0,Kyrgyzstan,Electrical energy
KGZ,2016,2716,3607876.0,Kyrgyzstan,Electrical energy
KIR,2014,2716,5.858,Kiribati,Electrical energy
KIR,2016,2716,5.74,Kiribati,Electrical energy
KNA,2013,2716,816.0,Saint Kitts and Nevis,Electrical energy
KOR,2016,2716,2961.0,Rep. of Korea,Electrical energy
KOR,2018,2716,1635.0,Rep. of Korea,Electrical energy
KWT,2013,2716,592.0,Kuwait,Electrical energy
KWT,2015,2716,20517.44,Kuwait,Electrical energy
KWT,2017,2716,36201.165,Kuwait,Electrical energy
LAO,2014,2716,12969823.0,Lao People's Dem. Rep.,Electrical energy
LAO,2015,2716,83525304.0,Lao People's Dem. Rep.,Electrical energy
LAO,2016,2716,38562105.0,Lao People's Dem. Rep.,Electrical energy
LAO,2017,2716,29271971.1,Lao People's Dem. Rep.,Electrical energy
LAO,2018,2716,15279495.97,Lao People's Dem. Rep.,Electrical energy
LBR,2018,2716,4560.0,Liberia,Electrical energy
LBY,2016,2716,1673113.0,Libya,Electrical energy
LSO,2013,2716,10306493.484,Lesotho,Electrical energy
LSO,2014,2716,17887726.671,Lesotho,Electrical energy
LSO,2015,2716,9722279.446,Lesotho,Electrical energy
LSO,2016,2716,26650395.538,Lesotho,Electrical energy
LSO,2017,2716,29376469.98,Lesotho,Electrical energy
LSO,2018,2716,26588313.344,Lesotho,Electrical energy
LTU,2013,2716,318687863.0,Lithuania,Electrical energy
LTU,2014,2716,212348041.0,Lithuania,Electrical energy
LTU,2015,2716,326809318.0,Lithuania,Electrical energy
LTU,2016,2716,394664469.0,Lithuania,Electrical energy
LTU,2017,2716,424556343.0,Lithuania,Electrical energy
LTU,2018,2716,714366771.0,Lithuania,Electrical energy
LVA,2013,2716,92392582.0,Latvia,Electrical energy
LVA,2014,2716,355172095.393,Latvia,Electrical energy
LVA,2015,2716,242706145.356,Latvia,Electrical energy
LVA,2016,2716,189852898.804,Latvia,Electrical energy
LVA,2017,2716,162413926.708,Latvia,Electrical energy
LVA,2018,2716,311356321.983,Latvia,Electrical energy
MAC,2013,2716,421524788.869,"China, Macao SAR",Electrical energy
MAC,2014,2716,432522475.176,"China, Macao SAR",Electrical energy
MAC,2015,2716,429303401.0,"China, Macao SAR",Electrical energy
MAC,2016,2716,419713618.0,"China, Macao SAR",Electrical energy
MAC,2017,2716,366412017.723,"China, Macao SAR",Electrical energy
MAC,2018,2716,473439048.639,"China, Macao SAR",Electrical energy
MAR,2013,2716,347017976.0,Morocco,Electrical energy
MAR,2014,2716,373924312.0,Morocco,Electrical energy
MAR,2015,2716,306572566.852,Morocco,Electrical energy
MAR,2016,2716,224188818.0,Morocco,Electrical energy
MAR,2017,2716,363159467.42,Morocco,Electrical energy
MAR,2018,2716,245308654.999,Morocco,Electrical energy
MDA,2016,2716,253516.0,Rep. of Moldova,Electrical energy
MEX,2013,2716,73914925.0,Mexico,Electrical energy
MEX,2017,2716,249786771.0,Mexico,Electrical energy
MEX,2018,2716,340138183.0,Mexico,Electrical energy
MKD,2013,2716,171203152.0,North Macedonia,Electrical energy
MKD,2014,2716,187542934.0,North Macedonia,Electrical energy
MKD,2015,2716,133281179.22,North Macedonia,Electrical energy
MKD,2016,2716,92742977.79,North Macedonia,Electrical energy
MKD,2017,2716,124673483.04,North Macedonia,Electrical energy
MKD,2018,2716,134091529.89,North Macedonia,Electrical energy
MLT,2015,2716,75320859.0,Malta,Electrical energy
MLT,2016,2716,92165732.0,Malta,Electrical energy
MLT,2017,2716,62888844.866,Malta,Electrical energy
MLT,2018,2716,52386563.241,Malta,Electrical energy
MMR,2017,2716,15156256.413,Myanmar,Electrical energy
MMR,2018,2716,18716267.245,Myanmar,Electrical energy
MNE,2013,2716,72290795.0,Montenegro,Electrical energy
MNE,2014,2716,51247665.0,Montenegro,Electrical energy
MNE,2015,2716,45105682.0,Montenegro,Electrical energy
MNE,2016,2716,49668813.534,Montenegro,Electrical energy
MNE,2017,2716,83766310.906,Montenegro,Electrical energy
MNE,2018,2716,43573284.911,Montenegro,Electrical energy
MNG,2013,2716,112824822.0,Mongolia,Electrical energy
MNG,2014,2716,130021830.0,Mongolia,Electrical energy
MNG,2015,2716,129181663.0,Mongolia,Electrical energy
MNG,2016,2716,125355066.0,Mongolia,Electrical energy
MNG,2017,2716,135975172.05,Mongolia,Electrical energy
MNG,2018,2716,142539131.18,Mongolia,Electrical energy
MOZ,2013,2716,292365582.0,Mozambique,Electrical energy
MOZ,2014,2716,269672130.0,Mozambique,Electrical energy
MOZ,2015,2716,245038190.69,Mozambique,Electrical energy
MOZ,2016,2716,193538147.4,Mozambique,Electrical energy
MOZ,2017,2716,269056110.09,Mozambique,Electrical energy
MOZ,2018,2716,241851874.067,Mozambique,Electrical energy
MWI,2015,2716,18603.616,Malawi,Electrical energy
MWI,2018,2716,12120.789,Malawi,Electrical energy
MYS,2013,2716,9355859.0,Malaysia,Electrical energy
MYS,2014,2716,17483457.0,Malaysia,Electrical energy
MYS,2015,2716,10685698.0,Malaysia,Electrical energy
MYS,2016,2716,8426901.0,Malaysia,Electrical energy
MYS,2017,2716,537992.505,Malaysia,Electrical energy
MYS,2018,2716,1974252.209,Malaysia,Electrical energy
NAM,2013,2716,61.0,Namibia,Electrical energy
NAM,2014,2716,9246.0,Namibia,Electrical energy
NAM,2015,2716,4706.0,Namibia,Electrical energy
NAM,2016,2716,14.0,Namibia,Electrical energy
NAM,2017,2716,7219.319,Namibia,Electrical energy
NAM,2018,2716,673.867,Namibia,Electrical energy
NER,2013,2716,15384783.0,Niger,Electrical energy
NER,2014,2716,20158541.0,Niger,Electrical energy
NER,2015,2716,24821663.0,Niger,Electrical energy
NER,2016,2716,28257372.211,Niger,Electrical energy
NER,2017,2716,24238993.736,Niger,Electrical energy
NER,2018,2716,36592535.185,Niger,Electrical energy
NGA,2013,2716,83905.0,Nigeria,Electrical energy
NGA,2014,2716,213904.0,Nigeria,Electrical energy
NGA,2015,2716,230242.56,Nigeria,Electrical energy
NGA,2016,2716,80655.0,Nigeria,Electrical energy
NGA,2017,2716,436809.573,Nigeria,Electrical energy
NGA,2018,2716,5406.714,Nigeria,Electrical energy
NLD,2013,2716,1943870158.838,Netherlands,Electrical energy
NLD,2014,2716,1359334142.145,Netherlands,Electrical energy
NLD,2015,2716,53672190.797,Netherlands,Electrical energy
NLD,2016,2716,171241038.632,Netherlands,Electrical energy
NLD,2017,2716,196306387.976,Netherlands,Electrical energy
NLD,2018,2716,212022293.79,Netherlands,Electrical energy
NOR,2013,2716,531706596.0,Norway,Electrical energy
NOR,2014,2716,253458019.0,Norway,Electrical energy
NOR,2015,2716,185892670.464,Norway,Electrical energy
NOR,2016,2716,175171017.0,Norway,Electrical energy
NOR,2017,2716,215338103.481,Norway,Electrical energy
NOR,2018,2716,430716580.838,Norway,Electrical energy
NPL,2018,2716,169.73,Nepal,Electrical energy
OMN,2013,2716,26416.0,Oman,Electrical energy
OMN,2014,2716,92171.643,Oman,Electrical energy
OMN,2015,2716,5292.587,Oman,Electrical energy
OMN,2016,2716,26624.185,Oman,Electrical energy
OMN,2017,2716,141087.113,Oman,Electrical energy
OMN,2018,2716,54039.007,Oman,Electrical energy
PAK,2015,2716,16717602.0,Pakistan,Electrical energy
PAK,2016,2716,101536927.0,Pakistan,Electrical energy
PAK,2017,2716,33099431.636,Pakistan,Electrical energy
PAK,2018,2716,40458650.427,Pakistan,Electrical energy
PER,2015,2716,63118.03,Peru,Electrical energy
PER,2016,2716,190409.73,Peru,Electrical energy
PER,2017,2716,116505.88,Peru,Electrical energy
PER,2018,2716,97482.3,Peru,Electrical energy
POL,2013,2716,436027078.0,Poland,Electrical energy
POL,2014,2716,730949149.0,Poland,Electrical energy
POL,2015,2716,637730025.0,Poland,Electrical energy
POL,2016,2716,582563892.0,Poland,Electrical energy
POL,2017,2716,560558438.0,Poland,Electrical energy
POL,2018,2716,682314479.0,Poland,Electrical energy
PRT,2013,2716,341775066.0,Portugal,Electrical energy
PRT,2014,2716,263049567.0,Portugal,Electrical energy
PRT,2015,2716,260627648.807,Portugal,Electrical energy
PRT,2016,2716,97559391.768,Portugal,Electrical energy
PRT,2017,2716,189361667.753,Portugal,Electrical energy
PRT,2018,2716,226633374.555,Portugal,Electrical energy
PSE,2013,2716,504580884.0,State of Palestine,Electrical energy
PSE,2014,2716,625712993.0,State of Palestine,Electrical energy
PSE,2015,2716,502836700.0,State of Palestine,Electrical energy
PSE,2016,2716,578830079.0,State of Palestine,Electrical energy
PSE,2017,2716,534355380.199,State of Palestine,Electrical energy
PSE,2018,2716,558527163.098,State of Palestine,Electrical energy
PYF,2016,2716,31.084,French Polynesia,Electrical energy
QAT,2014,2716,9914.0,Qatar,Electrical energy
QAT,2017,2716,6408.785,Qatar,Electrical energy
ROU,2013,2716,22001724.0,Romania,Electrical energy
ROU,2014,2716,35397404.0,Romania,Electrical energy
ROU,2015,2716,147726240.0,Romania,Electrical energy
ROU,2016,2716,127947612.0,Romania,Electrical energy
ROU,2017,2716,217771331.84,Romania,Electrical energy
ROU,2018,2716,180003759.82,Romania,Electrical energy
RUS,2013,2716,134234370.0,Russian Federation,Electrical energy
RUS,2014,2716,325168429.0,Russian Federation,Electrical energy
RUS,2015,2716,302396699.0,Russian Federation,Electrical energy
RUS,2016,2716,53347123.86,Russian Federation,Electrical energy
RUS,2017,2716,108289785.2,Russian Federation,Electrical energy
RUS,2018,2716,85093699.0,Russian Federation,Electrical energy
RWA,2013,2716,63543.411,Rwanda,Electrical energy
RWA,2015,2716,71.925,Rwanda,Electrical energy
RWA,2016,2716,423.758,Rwanda,Electrical energy
RWA,2017,2716,3457846.42,Rwanda,Electrical energy
RWA,2018,2716,5183094.012,Rwanda,Electrical energy
SAU,2018,2716,11219.468,Saudi Arabia,Electrical energy
SDN,2018,2716,10900.0,Sudan,Electrical energy
SGP,2013,2716,13767.857,Singapore,Electrical energy
SGP,2014,2716,8839.135,Singapore,Electrical energy
SGP,2015,2716,4263.026,Singapore,Electrical energy
SGP,2016,2716,9364.412,Singapore,Electrical energy
SLB,2018,2716,44494.943,Solomon Isds,Electrical energy
SLE,2016,2716,34278.0,Sierra Leone,Electrical energy
SLV,2013,2716,30496871.37,El Salvador,Electrical energy
SLV,2014,2716,61205021.95,El Salvador,Electrical energy
SLV,2015,2716,67656935.6,El Salvador,Electrical energy
SLV,2016,2716,51533881.61,El Salvador,Electrical energy
SLV,2017,2716,105782574.07,El Salvador,Electrical energy
SLV,2018,2716,166934850.94,El Salvador,Electrical energy
SRB,2013,2716,159912675.0,Serbia,Electrical energy
SRB,2014,2716,150032332.0,Serbia,Electrical energy
SRB,2015,2716,95294627.0,Serbia,Electrical energy
SRB,2016,2716,78764332.0,Serbia,Electrical energy
SRB,2017,2716,91201754.0,Serbia,Electrical energy
SRB,2018,2716,78775538.0,Serbia,Electrical energy
STP,2017,2716,1060.325,Sao Tome and Principe,Electrical energy
SVK,2013,2716,616117928.538,Slovakia,Electrical energy
SVK,2014,2716,659346238.921,Slovakia,Electrical energy
SVK,2015,2716,599564915.893,Slovakia,Electrical energy
SVK,2016,2716,510783735.518,Slovakia,Electrical energy
SVK,2017,2716,692537772.877,Slovakia,Electrical energy
SVK,2018,2716,641272288.602,Slovakia,Electrical energy
SVN,2013,2716,523924052.0,Slovenia,Electrical energy
SVN,2014,2716,280935742.0,Slovenia,Electrical energy
SVN,2015,2716,319206807.0,Slovenia,Electrical energy
SVN,2016,2716,266147374.82,Slovenia,Electrical energy
SVN,2017,2716,391275924.59,Slovenia,Electrical energy
SVN,2018,2716,429896408.83,Slovenia,Electrical energy
SWE,2013,2716,692671888.22,Sweden,Electrical energy
SWE,2014,2716,643466578.629,Sweden,Electrical energy
SWE,2015,2716,289579937.684,Sweden,Electrical energy
SWE,2016,2716,534334618.98,Sweden,Electrical energy
SWE,2017,2716,458022164.0,Sweden,Electrical energy
SWE,2018,2716,718580784.383,Sweden,Electrical energy
SWZ,2013,2716,60712338.095,Eswatini,Electrical energy
SWZ,2014,2716,13964223.656,Eswatini,Electrical energy
SWZ,2016,2716,3131117.25,Eswatini,Electrical energy
SWZ,2017,2716,638.271,Eswatini,Electrical energy
