period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2000,ABW,Aruba,76,Aluminium and articles thereof,8019754.0
2000,AIA,Anguilla,76,Aluminium and articles thereof,1913406.0
1996,ALB,Albania,76,Aluminium and articles thereof,4823342.0
1997,ALB,Albania,76,Aluminium and articles thereof,6246756.0
1998,ALB,Albania,76,Aluminium and articles thereof,7282187.0
1999,ALB,Albania,76,Aluminium and articles thereof,11047592.0
2000,ALB,Albania,76,Aluminium and articles thereof,14011553.0
1995,AND,Andorra,76,Aluminium and articles thereof,5883753.0
1996,AND,Andorra,76,Aluminium and articles thereof,5968807.0
1997,AND,Andorra,76,Aluminium and articles thereof,4880088.0
1998,AND,Andorra,76,Aluminium and articles thereof,4971759.0
1999,AND,Andorra,76,Aluminium and articles thereof,5420775.0
2000,AND,Andorra,76,Aluminium and articles thereof,5997805.0
1998,ANT,Netherlands Antilles (...2010),76,Aluminium and articles thereof,115528528.0
1999,ARE,United Arab Emirates,76,Aluminium and articles thereof,153434993.0
2000,ARE,United Arab Emirates,76,Aluminium and articles thereof,220429699.0
1995,ARG,Argentina,76,Aluminium and articles thereof,149056720.0
1996,ARG,Argentina,76,Aluminium and articles thereof,159285136.0
1997,ARG,Argentina,76,Aluminium and articles thereof,172248032.0
1998,ARG,Argentina,76,Aluminium and articles thereof,225158768.0
1999,ARG,Argentina,76,Aluminium and articles thereof,192765343.0
2000,ARG,Argentina,76,Aluminium and articles thereof,191190001.0
1997,ARM,Armenia,76,Aluminium and articles thereof,1460600.0
1999,ARM,Armenia,76,Aluminium and articles thereof,3270499.0
2000,ARM,Armenia,76,Aluminium and articles thereof,5525505.0
1999,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,4754743.0
2000,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,4234376.0
1995,AUS,Australia,76,Aluminium and articles thereof,276687681.0
1996,AUS,Australia,76,Aluminium and articles thereof,306137771.0
1997,AUS,Australia,76,Aluminium and articles thereof,321390422.0
1998,AUS,Australia,76,Aluminium and articles thereof,315716160.0
1999,AUS,Australia,76,Aluminium and articles thereof,317723543.0
2000,AUS,Australia,76,Aluminium and articles thereof,361315124.0
1995,AUT,Austria,76,Aluminium and articles thereof,1196044672.0
1996,AUT,Austria,76,Aluminium and articles thereof,1108444672.0
1997,AUT,Austria,76,Aluminium and articles thereof,1152311040.0
1998,AUT,Austria,76,Aluminium and articles thereof,1264711296.0
