period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2019,ABW,Aruba,72,Iron and steel,2141950.211
2020,ABW,Aruba,72,Iron and steel,1353575.934
2021,ABW,Aruba,72,Iron and steel,1813158.634
2022,ABW,Aruba,72,Iron and steel,4238315.583
2023,ABW,Aruba,72,Iron and steel,6139716.673
2019,AFG,Afghanistan,72,Iron and steel,14099.44
2019,AGO,Angola,72,Iron and steel,14939061.41
2020,AGO,Angola,72,Iron and steel,12243325.014
2021,AGO,Angola,72,Iron and steel,20512769.945
2022,AGO,Angola,72,Iron and steel,32150650.744
2023,AGO,Angola,72,Iron and steel,52468683.467
2019,ALB,Albania,72,Iron and steel,231069033.75
2020,ALB,Albania,72,Iron and steel,195837513.443
2021,ALB,Albania,72,Iron and steel,466383547.136
2022,ALB,Albania,72,Iron and steel,552212237.979
2023,ALB,Albania,72,Iron and steel,451139925.465
2019,AND,Andorra,72,Iron and steel,2138848.308
2020,AND,Andorra,72,Iron and steel,2358041.524
2021,AND,Andorra,72,Iron and steel,3904569.333
2022,AND,Andorra,72,Iron and steel,3489763.097
2023,AND,Andorra,72,Iron and steel,3105325.092
2019,ARE,United Arab Emirates,72,Iron and steel,2797897464.022
2020,ARE,United Arab Emirates,72,Iron and steel,2350562020.141
2021,ARE,United Arab Emirates,72,Iron and steel,4193712680.072
2022,ARE,United Arab Emirates,72,Iron and steel,4128601251.652
2023,ARE,United Arab Emirates,72,Iron and steel,3500223959.081
2019,ARG,Argentina,72,Iron and steel,368068056.46
2020,ARG,Argentina,72,Iron and steel,241342339.82
2021,ARG,Argentina,72,Iron and steel,362460188.11
2022,ARG,Argentina,72,Iron and steel,329980410.92
2023,ARG,Argentina,72,Iron and steel,329134468.73
2019,ARM,Armenia,72,Iron and steel,149670266.45
2020,ARM,Armenia,72,Iron and steel,91282244.57
2021,ARM,Armenia,72,Iron and steel,201086472.64
2022,ARM,Armenia,72,Iron and steel,264832768.56
2023,ARM,Armenia,72,Iron and steel,297599472.49
2019,ATG,Antigua and Barbuda,72,Iron and steel,393910.443
2020,ATG,Antigua and Barbuda,72,Iron and steel,213113.21
2021,ATG,Antigua and Barbuda,72,Iron and steel,159489.696
2022,ATG,Antigua and Barbuda,72,Iron and steel,140971.504
2023,ATG,Antigua and Barbuda,72,Iron and steel,116516.081
2019,AUS,Australia,72,Iron and steel,1433982572.612
2020,AUS,Australia,72,Iron and steel,1127488329.622
2021,AUS,Australia,72,Iron and steel,1396226969.171
2022,AUS,Australia,72,Iron and steel,1541674979.851
2023,AUS,Australia,72,Iron and steel,1505967053.682
2019,AUT,Austria,72,Iron and steel,7079060571.193
2020,AUT,Austria,72,Iron and steel,5811657532.836
2021,AUT,Austria,72,Iron and steel,8484792397.194
2022,AUT,Austria,72,Iron and steel,9733771950.088
2023,AUT,Austria,72,Iron and steel,9334218099.178
2019,AZE,Azerbaijan,72,Iron and steel,39415560.9
2020,AZE,Azerbaijan,72,Iron and steel,29660722.85
2021,AZE,Azerbaijan,72,Iron and steel,88783492.71
2022,AZE,Azerbaijan,72,Iron and steel,90169680.33
2023,AZE,Azerbaijan,72,Iron and steel,50349943.69
2019,BDI,Burundi,72,Iron and steel,3456490.341
2020,BDI,Burundi,72,Iron and steel,9126562.915
2021,BDI,Burundi,72,Iron and steel,8863093.555
2022,BDI,Burundi,72,Iron and steel,9114074.203
2023,BDI,Burundi,72,Iron and steel,8854278.042
2019,BEL,Belgium,72,Iron and steel,13089174666.56
2020,BEL,Belgium,72,Iron and steel,11038130725.192
2021,BEL,Belgium,72,Iron and steel,15969802268.996
2022,BEL,Belgium,72,Iron and steel,17318164766.485
2023,BEL,Belgium,72,Iron and steel,15168674657.559
2019,BEN,Benin,72,Iron and steel,23644895.881
2020,BEN,Benin,72,Iron and steel,24736404.876
2021,BEN,Benin,72,Iron and steel,50444153.054
2022,BEN,Benin,72,Iron and steel,40577137.005
2023,BEN,Benin,72,Iron and steel,46416833.274
2019,BFA,Burkina Faso,72,Iron and steel,13943719.637
2020,BFA,Burkina Faso,72,Iron and steel,16545734.141
2021,BFA,Burkina Faso,72,Iron and steel,20460434.554
2022,BFA,Burkina Faso,72,Iron and steel,38318629.218
