reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AGO,2007,2709,42286185648.0,Angola,Petroleum oils and oils obtained from bituminous minerals; crude
CHN,2011,2709,1905683970.0,China,Petroleum oils and oils obtained from bituminous minerals; crude
CHN,2012,2709,2226024615.0,China,Petroleum oils and oils obtained from bituminous minerals; crude
CIV,2007,2709,1035424094.0,Côte d'Ivoire,Petroleum oils and oils obtained from bituminous minerals; crude
CIV,2008,2709,1518682138.943,Côte d'Ivoire,Petroleum oils and oils obtained from bituminous minerals; crude
CIV,2009,2709,1146241953.856,Côte d'Ivoire,Petroleum oils and oils obtained from bituminous minerals; crude
CIV,2010,2709,1091538584.668,Côte d'Ivoire,Petroleum oils and oils obtained from bituminous minerals; crude
CIV,2011,2709,1313165530.292,Côte d'Ivoire,Petroleum oils and oils obtained from bituminous minerals; crude
CIV,2012,2709,1255554933.46,Côte d'Ivoire,Petroleum oils and oils obtained from bituminous minerals; crude
CMR,2007,2709,1840823150.0,Cameroon,Petroleum oils and oils obtained from bituminous minerals; crude
CMR,2008,2709,13309.0,Cameroon,Petroleum oils and oils obtained from bituminous minerals; crude
CMR,2009,2709,4666.0,Cameroon,Petroleum oils and oils obtained from bituminous minerals; crude
CMR,2010,2709,1415657634.0,Cameroon,Petroleum oils and oils obtained from bituminous minerals; crude
CMR,2011,2709,9136.0,Cameroon,Petroleum oils and oils obtained from bituminous minerals; crude
CMR,2012,2709,1834091386.0,Cameroon,Petroleum oils and oils obtained from bituminous minerals; crude
COG,2007,2709,5294576197.0,Congo,Petroleum oils and oils obtained from bituminous minerals; crude
COG,2008,2709,7486777223.0,Congo,Petroleum oils and oils obtained from bituminous minerals; crude
COG,2009,2709,5550099194.0,Congo,Petroleum oils and oils obtained from bituminous minerals; crude
COG,2010,2709,4481123697.0,Congo,Petroleum oils and oils obtained from bituminous minerals; crude
COG,2011,2709,10496449391.0,Congo,Petroleum oils and oils obtained from bituminous minerals; crude
COG,2012,2709,5779548991.0,Congo,Petroleum oils and oils obtained from bituminous minerals; crude
COL,2007,2709,5544601251.0,Colombia,Petroleum oils and oils obtained from bituminous minerals; crude
COL,2008,2709,9306209073.0,Colombia,Petroleum oils and oils obtained from bituminous minerals; crude
COL,2009,2709,8053481495.0,Colombia,Petroleum oils and oils obtained from bituminous minerals; crude
COL,2010,2709,13393973372.0,Colombia,Petroleum oils and oils obtained from bituminous minerals; crude
COL,2011,2709,23020133004.0,Colombia,Petroleum oils and oils obtained from bituminous minerals; crude
COL,2012,2709,26556825737.0,Colombia,Petroleum oils and oils obtained from bituminous minerals; crude
CRI,2008,2709,2.0,Costa Rica,Petroleum oils and oils obtained from bituminous minerals; crude
CRI,2011,2709,5.0,Costa Rica,Petroleum oils and oils obtained from bituminous minerals; crude
CYP,2008,2709,199.0,Cyprus,Petroleum oils and oils obtained from bituminous minerals; crude
CYP,2012,2709,30.0,Cyprus,Petroleum oils and oils obtained from bituminous minerals; crude
CZE,2007,2709,8240710.0,Czechia,Petroleum oils and oils obtained from bituminous minerals; crude
CZE,2008,2709,13871115.0,Czechia,Petroleum oils and oils obtained from bituminous minerals; crude
CZE,2009,2709,9440585.0,Czechia,Petroleum oils and oils obtained from bituminous minerals; crude
CZE,2010,2709,9894563.0,Czechia,Petroleum oils and oils obtained from bituminous minerals; crude
CZE,2011,2709,14529716.0,Czechia,Petroleum oils and oils obtained from bituminous minerals; crude
CZE,2012,2709,16889502.0,Czechia,Petroleum oils and oils obtained from bituminous minerals; crude
DEU,2007,2709,96198000.0,Germany,Petroleum oils and oils obtained from bituminous minerals; crude
DEU,2008,2709,25542901.452,Germany,Petroleum oils and oils obtained from bituminous minerals; crude
DEU,2009,2709,90841745.861,Germany,Petroleum oils and oils obtained from bituminous minerals; crude
DEU,2010,2709,185102131.539,Germany,Petroleum oils and oils obtained from bituminous minerals; crude
DEU,2011,2709,193112921.591,Germany,Petroleum oils and oils obtained from bituminous minerals; crude
DEU,2012,2709,129192546.689,Germany,Petroleum oils and oils obtained from bituminous minerals; crude
DNK,2007,2709,5099818366.0,Denmark,Petroleum oils and oils obtained from bituminous minerals; crude
DNK,2008,2709,6118752546.0,Denmark,Petroleum oils and oils obtained from bituminous minerals; crude
DNK,2009,2709,3928933308.0,Denmark,Petroleum oils and oils obtained from bituminous minerals; crude
DNK,2010,2709,4377032449.0,Denmark,Petroleum oils and oils obtained from bituminous minerals; crude
DNK,2011,2709,5746178343.0,Denmark,Petroleum oils and oils obtained from bituminous minerals; crude
DNK,2012,2709,4853081876.0,Denmark,Petroleum oils and oils obtained from bituminous minerals; crude
DOM,2007,2709,6454.16,Dominican Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
DOM,2008,2709,18907.5,Dominican Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
DOM,2009,2709,139693.52,Dominican Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
DOM,2010,2709,4700.0,Dominican Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
DOM,2011,2709,64863.0,Dominican Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
DOM,2012,2709,26571.0,Dominican Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
DZA,2007,2709,33799090736.0,Algeria,Petroleum oils and oils obtained from bituminous minerals; crude
DZA,2008,2709,41649283779.0,Algeria,Petroleum oils and oils obtained from bituminous minerals; crude
DZA,2009,2709,21284479558.0,Algeria,Petroleum oils and oils obtained from bituminous minerals; crude
DZA,2010,2709,24779431581.0,Algeria,Petroleum oils and oils obtained from bituminous minerals; crude
DZA,2011,2709,35027521388.0,Algeria,Petroleum oils and oils obtained from bituminous minerals; crude
DZA,2012,2709,32879400126.0,Algeria,Petroleum oils and oils obtained from bituminous minerals; crude
ECU,2007,2709,7428356049.0,Ecuador,Petroleum oils and oils obtained from bituminous minerals; crude
ECU,2008,2709,10567947401.0,Ecuador,Petroleum oils and oils obtained from bituminous minerals; crude
ECU,2009,2709,6284131076.0,Ecuador,Petroleum oils and oils obtained from bituminous minerals; crude
ECU,2010,2709,8951940959.0,Ecuador,Petroleum oils and oils obtained from bituminous minerals; crude
ECU,2011,2709,11799973050.0,Ecuador,Petroleum oils and oils obtained from bituminous minerals; crude
ECU,2012,2709,12711228703.0,Ecuador,Petroleum oils and oils obtained from bituminous minerals; crude
EGY,2007,2709,1052391296.6,Egypt,Petroleum oils and oils obtained from bituminous minerals; crude
EGY,2008,2709,2203387424.326,Egypt,Petroleum oils and oils obtained from bituminous minerals; crude
EGY,2009,2709,1573689528.65,Egypt,Petroleum oils and oils obtained from bituminous minerals; crude
EGY,2010,2709,1777514166.0,Egypt,Petroleum oils and oils obtained from bituminous minerals; crude
EGY,2011,2709,3013973473.0,Egypt,Petroleum oils and oils obtained from bituminous minerals; crude
EGY,2012,2709,3022647392.0,Egypt,Petroleum oils and oils obtained from bituminous minerals; crude
ESP,2007,2709,15834.844,Spain,Petroleum oils and oils obtained from bituminous minerals; crude
ESP,2008,2709,15947.607,Spain,Petroleum oils and oils obtained from bituminous minerals; crude
ESP,2009,2709,53040.721,Spain,Petroleum oils and oils obtained from bituminous minerals; crude
ESP,2010,2709,6352.876,Spain,Petroleum oils and oils obtained from bituminous minerals; crude
ESP,2011,2709,27801.284,Spain,Petroleum oils and oils obtained from bituminous minerals; crude
ESP,2012,2709,67104.155,Spain,Petroleum oils and oils obtained from bituminous minerals; crude
EST,2007,2709,10705136.7,Estonia,Petroleum oils and oils obtained from bituminous minerals; crude
EST,2008,2709,969443.14,Estonia,Petroleum oils and oils obtained from bituminous minerals; crude
EST,2011,2709,134357.0,Estonia,Petroleum oils and oils obtained from bituminous minerals; crude
EST,2012,2709,1883629.0,Estonia,Petroleum oils and oils obtained from bituminous minerals; crude
FIN,2009,2709,53906720.0,Finland,Petroleum oils and oils obtained from bituminous minerals; crude
FIN,2011,2709,473.0,Finland,Petroleum oils and oils obtained from bituminous minerals; crude
FIN,2012,2709,30.0,Finland,Petroleum oils and oils obtained from bituminous minerals; crude
FJI,2007,2709,1150.0,Fiji,Petroleum oils and oils obtained from bituminous minerals; crude
FJI,2008,2709,2219.0,Fiji,Petroleum oils and oils obtained from bituminous minerals; crude
FJI,2011,2709,17243.0,Fiji,Petroleum oils and oils obtained from bituminous minerals; crude
FJI,2012,2709,64516.0,Fiji,Petroleum oils and oils obtained from bituminous minerals; crude
FRA,2007,2709,542019.0,France,Petroleum oils and oils obtained from bituminous minerals; crude
FRA,2008,2709,480888.0,France,Petroleum oils and oils obtained from bituminous minerals; crude
FRA,2009,2709,5332229.0,France,Petroleum oils and oils obtained from bituminous minerals; crude
FRA,2010,2709,101245003.0,France,Petroleum oils and oils obtained from bituminous minerals; crude
FRA,2011,2709,410935786.0,France,Petroleum oils and oils obtained from bituminous minerals; crude
FRA,2012,2709,368784301.0,France,Petroleum oils and oils obtained from bituminous minerals; crude
FRO,2008,2709,8771.0,Faroe Isds,Petroleum oils and oils obtained from bituminous minerals; crude
GAB,2007,2709,5179586035.0,Gabon,Petroleum oils and oils obtained from bituminous minerals; crude
GAB,2008,2709,8329068994.0,Gabon,Petroleum oils and oils obtained from bituminous minerals; crude
GAB,2009,2709,4347154805.0,Gabon,Petroleum oils and oils obtained from bituminous minerals; crude
GAB,2010,2709,7554793655.579,Gabon,Petroleum oils and oils obtained from bituminous minerals; crude
GAB,2011,2709,4230914473.363,Gabon,Petroleum oils and oils obtained from bituminous minerals; crude
GAB,2012,2709,8254469320.291,Gabon,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2007,2709,25733145344.0,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2008,2709,30963906135.0,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2009,2709,19820981734.0,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2010,2709,25422001022.0,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2011,2709,27911466268.0,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2012,2709,30654266757.0,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2007,2709,28261546.0,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2008,2709,24154738.0,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2009,2709,21606974.0,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2010,2709,30476893.0,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2011,2709,36544231.0,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2012,2709,26754730.0,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GHA,2007,2709,1.0,Ghana,Petroleum oils and oils obtained from bituminous minerals; crude
GHA,2008,2709,83.0,Ghana,Petroleum oils and oils obtained from bituminous minerals; crude
GHA,2011,2709,2861952915.0,Ghana,Petroleum oils and oils obtained from bituminous minerals; crude
GHA,2012,2709,3683889033.0,Ghana,Petroleum oils and oils obtained from bituminous minerals; crude
GRC,2007,2709,14775.0,Greece,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2007,2709,249145666.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2008,2709,373707070.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2009,2709,191692120.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2010,2709,227787210.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2011,2709,335450911.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2012,2709,291699383.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
HND,2012,2709,520.0,Honduras,Petroleum oils and oils obtained from bituminous minerals; crude
HRV,2012,2709,1.0,Croatia,Petroleum oils and oils obtained from bituminous minerals; crude
HUN,2007,2709,204566000.0,Hungary,Petroleum oils and oils obtained from bituminous minerals; crude
HUN,2012,2709,1062612.0,Hungary,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2007,2709,9226036450.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2008,2709,12418743646.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2009,2709,7820256578.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2010,2709,10402867668.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2011,2709,13828677857.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2012,2709,12293410847.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2007,2709,28998806.0,India,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2008,2709,35455653.0,India,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2009,2709,2124392.0,India,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2010,2709,19441146.0,India,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2011,2709,15501227.0,India,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2012,2709,14663.0,India,Petroleum oils and oils obtained from bituminous minerals; crude
IRL,2007,2709,25905463.136,Ireland,Petroleum oils and oils obtained from bituminous minerals; crude
IRL,2009,2709,13739.997,Ireland,Petroleum oils and oils obtained from bituminous minerals; crude
IRL,2010,2709,34216.756,Ireland,Petroleum oils and oils obtained from bituminous minerals; crude
IRL,2011,2709,38989150.91,Ireland,Petroleum oils and oils obtained from bituminous minerals; crude
IRL,2012,2709,98.989,Ireland,Petroleum oils and oils obtained from bituminous minerals; crude
IRN,2010,2709,46709440999.0,Iran,Petroleum oils and oils obtained from bituminous minerals; crude
IRN,2011,2709,84381572020.0,Iran,Petroleum oils and oils obtained from bituminous minerals; crude
IRQ,2010,2709,52202600000.0,Iraq,Petroleum oils and oils obtained from bituminous minerals; crude
IRQ,2011,2709,82986100000.0,Iraq,Petroleum oils and oils obtained from bituminous minerals; crude
IRQ,2012,2709,94027500000.0,Iraq,Petroleum oils and oils obtained from bituminous minerals; crude
ISL,2010,2709,93.0,Iceland,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2007,2709,2511000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2008,2709,3232000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2009,2709,2991000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2010,2709,3829000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2011,2709,6497000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2012,2709,4562000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2007,2709,704299490.163,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2008,2709,811263048.563,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2009,2709,224994354.276,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2010,2709,220740867.0,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2011,2709,550025163.0,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2012,2709,724030861.0,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
JAM,2012,2709,797.0,Jamaica,Petroleum oils and oils obtained from bituminous minerals; crude
JPN,2007,2709,3830.0,Japan,Petroleum oils and oils obtained from bituminous minerals; crude
JPN,2008,2709,81789.0,Japan,Petroleum oils and oils obtained from bituminous minerals; crude
JPN,2009,2709,7440.0,Japan,Petroleum oils and oils obtained from bituminous minerals; crude
JPN,2010,2709,31682.0,Japan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2007,2709,28125875547.0,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2008,2709,43507922968.0,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2009,2709,26206871848.0,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2010,2709,36982293272.0,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2011,2709,55174350585.0,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2012,2709,56442431850.0,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KEN,2007,2709,461425.0,Kenya,Petroleum oils and oils obtained from bituminous minerals; crude
KEN,2008,2709,217743.0,Kenya,Petroleum oils and oils obtained from bituminous minerals; crude
KEN,2009,2709,86668.0,Kenya,Petroleum oils and oils obtained from bituminous minerals; crude
KEN,2010,2709,52963.0,Kenya,Petroleum oils and oils obtained from bituminous minerals; crude
KGZ,2007,2709,643159.0,Kyrgyzstan,Petroleum oils and oils obtained from bituminous minerals; crude
KGZ,2008,2709,29883946.0,Kyrgyzstan,Petroleum oils and oils obtained from bituminous minerals; crude
KGZ,2009,2709,2035330.0,Kyrgyzstan,Petroleum oils and oils obtained from bituminous minerals; crude
KGZ,2010,2709,1024957.0,Kyrgyzstan,Petroleum oils and oils obtained from bituminous minerals; crude
KGZ,2011,2709,792917.0,Kyrgyzstan,Petroleum oils and oils obtained from bituminous minerals; crude
KOR,2007,2709,17626475.0,Rep. of Korea,Petroleum oils and oils obtained from bituminous minerals; crude
KOR,2008,2709,50.0,Rep. of Korea,Petroleum oils and oils obtained from bituminous minerals; crude
KOR,2010,2709,1800.0,Rep. of Korea,Petroleum oils and oils obtained from bituminous minerals; crude
