reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AIA,2000,2711,622969.0,Anguilla,Petroleum gases and other gaseous hydrocarbons
ALB,1996,2711,1895675.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,1997,2711,1993979.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,1998,2711,2075141.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,1999,2711,3724353.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2000,2711,6937624.0,Albania,Petroleum gases and other gaseous hydrocarbons
AND,1995,2711,1004709.0,Andorra,Petroleum gases and other gaseous hydrocarbons
AND,1996,2711,1107778.0,Andorra,Petroleum gases and other gaseous hydrocarbons
AND,1997,2711,1009713.0,Andorra,Petroleum gases and other gaseous hydrocarbons
AND,1998,2711,935107.0,Andorra,Petroleum gases and other gaseous hydrocarbons
AND,1999,2711,1092786.0,Andorra,Petroleum gases and other gaseous hydrocarbons
AND,2000,2711,1120676.0,Andorra,Petroleum gases and other gaseous hydrocarbons
ARE,1999,2711,23798.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2000,2711,270772.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARG,1995,2711,97811168.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,1996,2711,97046088.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,1997,2711,73420208.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,1999,2711,14973055.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2000,2711,16830302.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARM,1997,2711,108276304.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,1999,2711,76865081.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2000,2711,86562674.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ATG,1999,2711,2597239.0,Antigua and Barbuda,Petroleum gases and other gaseous hydrocarbons
ATG,2000,2711,2136799.0,Antigua and Barbuda,Petroleum gases and other gaseous hydrocarbons
AUS,1995,2711,37265513.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,1996,2711,65775375.0,Australia,Petroleum gases and other gaseous hydrocarbons
