period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2000,AIA,Anguilla,72,Iron and steel,11242.0
1996,ALB,Albania,72,Iron and steel,11594884.0
1997,ALB,Albania,72,Iron and steel,10222606.0
1998,ALB,Albania,72,Iron and steel,1829329.0
1999,ALB,Albania,72,Iron and steel,4703635.0
2000,ALB,Albania,72,Iron and steel,8899348.0
1995,AND,Andorra,72,Iron and steel,400788.0
1996,AND,Andorra,72,Iron and steel,283314.0
1997,AND,Andorra,72,Iron and steel,274654.0
1998,AND,Andorra,72,Iron and steel,289124.0
1999,AND,Andorra,72,Iron and steel,234878.0
2000,AND,Andorra,72,Iron and steel,357034.0
1998,ANT,Netherlands Antilles (...2010),72,Iron and steel,64250.0
1999,ARE,United Arab Emirates,72,Iron and steel,71060727.0
2000,ARE,United Arab Emirates,72,Iron and steel,99598258.0
1995,ARG,Argentina,72,Iron and steel,400798688.0
1996,ARG,Argentina,72,Iron and steel,338311392.0
1997,ARG,Argentina,72,Iron and steel,338535552.0
1998,ARG,Argentina,72,Iron and steel,322246912.0
1999,ARG,Argentina,72,Iron and steel,402709520.0
2000,ARG,Argentina,72,Iron and steel,447846557.0
1997,ARM,Armenia,72,Iron and steel,24154216.0
1999,ARM,Armenia,72,Iron and steel,8453896.0
2000,ARM,Armenia,72,Iron and steel,10788110.0
1999,ATG,Antigua and Barbuda,72,Iron and steel,1407689.0
2000,ATG,Antigua and Barbuda,72,Iron and steel,719414.0
1995,AUS,Australia,72,Iron and steel,1316414280.0
1996,AUS,Australia,72,Iron and steel,1262294576.0
1997,AUS,Australia,72,Iron and steel,1237133382.0
1998,AUS,Australia,72,Iron and steel,1122919936.0
1999,AUS,Australia,72,Iron and steel,875276600.0
2000,AUS,Australia,72,Iron and steel,702400100.0
1995,AUT,Austria,72,Iron and steel,2525228032.0
1996,AUT,Austria,72,Iron and steel,2003438720.0
1997,AUT,Austria,72,Iron and steel,1976050432.0
1998,AUT,Austria,72,Iron and steel,2893676288.0
1999,AUT,Austria,72,Iron and steel,1990275553.0
2000,AUT,Austria,72,Iron and steel,2000461998.0
1996,AZE,Azerbaijan,72,Iron and steel,2901204.0
1997,AZE,Azerbaijan,72,Iron and steel,1614540.0
1998,AZE,Azerbaijan,72,Iron and steel,463618.0
1999,AZE,Azerbaijan,72,Iron and steel,2201869.0
2000,AZE,Azerbaijan,72,Iron and steel,6063444.0
1995,BDI,Burundi,72,Iron and steel,449994.0
1999,BDI,Burundi,72,Iron and steel,962.0
1995,BEL,Belgium-Luxembourg (...1998),72,Iron and steel,9685786624.0
1996,BEL,Belgium-Luxembourg (...1998),72,Iron and steel,8379273728.0
1997,BEL,Belgium-Luxembourg (...1998),72,Iron and steel,8391351296.0
1998,BEL,Belgium-Luxembourg (...1998),72,Iron and steel,9675270144.0
1999,BEL,Belgium,72,Iron and steel,7438612589.0
2000,BEL,Belgium,72,Iron and steel,8104667921.0
1999,BEN,Benin,72,Iron and steel,81.0
1995,BFA,Burkina Faso,72,Iron and steel,423718.0
1996,BFA,Burkina Faso,72,Iron and steel,569711.0
1997,BFA,Burkina Faso,72,Iron and steel,1352372.0
1998,BFA,Burkina Faso,72,Iron and steel,3950204.0
1999,BFA,Burkina Faso,72,Iron and steel,5433056.0
2000,BFA,Burkina Faso,72,Iron and steel,3201054.0
1995,BGD,Bangladesh,72,Iron and steel,10307.0
1997,BGD,Bangladesh,72,Iron and steel,195480.0
1998,BGD,Bangladesh,72,Iron and steel,442194.0
2000,BGD,Bangladesh,72,Iron and steel,612882.0
1996,BGR,Bulgaria,72,Iron and steel,365668640.0
1997,BGR,Bulgaria,72,Iron and steel,505576832.0
1998,BGR,Bulgaria,72,Iron and steel,413169056.0
1999,BGR,Bulgaria,72,Iron and steel,259722897.0
2000,BGR,Bulgaria,72,Iron and steel,385156426.0
2000,BHR,Bahrain,72,Iron and steel,8778044.0
1997,BHS,Bahamas,72,Iron and steel,55662.0
1998,BHS,Bahamas,72,Iron and steel,145497.0
1999,BHS,Bahamas,72,Iron and steel,32468.0
2000,BHS,Bahamas,72,Iron and steel,89543.0
1998,BLR,Belarus,72,Iron and steel,341714144.0
1999,BLR,Belarus,72,Iron and steel,235447824.0
2000,BLR,Belarus,72,Iron and steel,264976700.0
1995,BLZ,Belize,72,Iron and steel,43753.0
1996,BLZ,Belize,72,Iron and steel,114711.0
1997,BLZ,Belize,72,Iron and steel,83390.0
1998,BLZ,Belize,72,Iron and steel,44010.0
1999,BLZ,Belize,72,Iron and steel,407793.0
2000,BLZ,Belize,72,Iron and steel,65414.0
1995,BOL,Bolivia (Plurinational State of),72,Iron and steel,23544.0
1996,BOL,Bolivia (Plurinational State of),72,Iron and steel,306891.0
1997,BOL,Bolivia (Plurinational State of),72,Iron and steel,303351.0
1998,BOL,Bolivia (Plurinational State of),72,Iron and steel,298488.0
1999,BOL,Bolivia (Plurinational State of),72,Iron and steel,327591.0
2000,BOL,Bolivia (Plurinational State of),72,Iron and steel,628442.0
1995,BRA,Brazil,72,Iron and steel,4064815360.0
1996,BRA,Brazil,72,Iron and steel,3939960832.0
1997,BRA,Brazil,72,Iron and steel,3580888576.0
1998,BRA,Brazil,72,Iron and steel,3407164160.0
1999,BRA,Brazil,72,Iron and steel,2924900667.0
2000,BRA,Brazil,72,Iron and steel,3434293416.0
1997,BRB,Barbados,72,Iron and steel,2537904.0
1998,BRB,Barbados,72,Iron and steel,940851.0
1999,BRB,Barbados,72,Iron and steel,814433.0
2000,BRB,Barbados,72,Iron and steel,458290.0
1997,BRN,Brunei Darussalam,72,Iron and steel,1193056.0
1998,BRN,Brunei Darussalam,72,Iron and steel,2186394.0
1998,BTN,Bhutan,72,Iron and steel,12163612.0
1999,BTN,Bhutan,72,Iron and steel,12817024.0
2000,BWA,Botswana,72,Iron and steel,6133477.0
1995,CAF,Central African Rep.,72,Iron and steel,12061.0
1996,CAF,Central African Rep.,72,Iron and steel,1055.0
1997,CAF,Central African Rep.,72,Iron and steel,104.0
2000,CAF,Central African Rep.,72,Iron and steel,741.0
1995,CAN,Canada,72,Iron and steel,2725049840.0
1996,CAN,Canada,72,Iron and steel,2755384962.0
1997,CAN,Canada,72,Iron and steel,2708511213.0
1998,CAN,Canada,72,Iron and steel,2637003264.0
1999,CAN,Canada,72,Iron and steel,2387780292.0
2000,CAN,Canada,72,Iron and steel,2559910476.0
1995,CHE,Switzerland,72,Iron and steel,616642560.0
1996,CHE,Switzerland,72,Iron and steel,475888960.0
1997,CHE,Switzerland,72,Iron and steel,514087200.0
1998,CHE,Switzerland,72,Iron and steel,527675552.0
1999,CHE,Switzerland,72,Iron and steel,469463200.0
2000,CHE,Switzerland,72,Iron and steel,522959944.93
1995,CHL,Chile,72,Iron and steel,88301232.0
1996,CHL,Chile,72,Iron and steel,81698232.0
1997,CHL,Chile,72,Iron and steel,74261464.0
1998,CHL,Chile,72,Iron and steel,62229428.0
1999,CHL,Chile,72,Iron and steel,62239231.0
2000,CHL,Chile,72,Iron and steel,64127585.0
1995,CHN,China,72,Iron and steel,4787289628.0
1996,CHN,China,72,Iron and steel,3083122695.0
1997,CHN,China,72,Iron and steel,3826540939.0
1998,CHN,China,72,Iron and steel,2477327616.0
1999,CHN,China,72,Iron and steel,2043821727.0
2000,CHN,China,72,Iron and steel,3590033568.0
1995,CIV,Côte d'Ivoire,72,Iron and steel,18431860.0
1996,CIV,Côte d'Ivoire,72,Iron and steel,19650368.0
1997,CIV,Côte d'Ivoire,72,Iron and steel,19636314.0
1998,CIV,Côte d'Ivoire,72,Iron and steel,20062404.0
1999,CIV,Côte d'Ivoire,72,Iron and steel,16457056.0
2000,CIV,Côte d'Ivoire,72,Iron and steel,15918002.0
1995,CMR,Cameroon,72,Iron and steel,4512757.0
1996,CMR,Cameroon,72,Iron and steel,1887217.0
1997,CMR,Cameroon,72,Iron and steel,375619.0
2000,CMR,Cameroon,72,Iron and steel,428136.0
1995,COG,Congo,72,Iron and steel,280045.0
1995,COL,Colombia,72,Iron and steel,210200064.0
1996,COL,Colombia,72,Iron and steel,198500416.0
1997,COL,Colombia,72,Iron and steel,200523216.0
1998,COL,Colombia,72,Iron and steel,160819424.0
1999,COL,Colombia,72,Iron and steel,196970128.0
