period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2015,ABW,Aruba,81,"Metals; n.e.c., cermets and articles thereof",112.0
2016,ABW,Aruba,81,"Metals; n.e.c., cermets and articles thereof",17458.09
2015,AGO,Angola,81,"Metals; n.e.c., cermets and articles thereof",1683.56
2016,AGO,Angola,81,"Metals; n.e.c., cermets and articles thereof",11937.78
2017,AGO,Angola,81,"Metals; n.e.c., cermets and articles thereof",12167.63
2018,AGO,Angola,81,"Metals; n.e.c., cermets and articles thereof",15518.812
2013,ALB,Albania,81,"Metals; n.e.c., cermets and articles thereof",6438.0
2016,ALB,Albania,81,"Metals; n.e.c., cermets and articles thereof",1011.0
2017,ALB,Albania,81,"Metals; n.e.c., cermets and articles thereof",3225.558
2018,ALB,Albania,81,"Metals; n.e.c., cermets and articles thereof",1315.063
2013,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",11.958
2014,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",159.322
2015,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",199873.779
2016,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",139651.435
2017,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",57764.119
2018,AND,Andorra,81,"Metals; n.e.c., cermets and articles thereof",1654.223
2013,ARE,United Arab Emirates,81,"Metals; n.e.c., cermets and articles thereof",3637631.546
2014,ARE,United Arab Emirates,81,"Metals; n.e.c., cermets and articles thereof",1772778.803
2015,ARE,United Arab Emirates,81,"Metals; n.e.c., cermets and articles thereof",2564546.918
2016,ARE,United Arab Emirates,81,"Metals; n.e.c., cermets and articles thereof",1663447.926
2017,ARE,United Arab Emirates,81,"Metals; n.e.c., cermets and articles thereof",9837455.059
2018,ARE,United Arab Emirates,81,"Metals; n.e.c., cermets and articles thereof",8510138.361
2013,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",3043937.0
2014,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",2649610.46
2015,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",2083443.15
2016,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",1972598.68
2017,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",1818222.28
2018,ARG,Argentina,81,"Metals; n.e.c., cermets and articles thereof",1182170.62
2013,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",17521988.0
2014,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",19004954.0
2015,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",11131416.0
2016,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",5023858.0
2017,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",131708.57
2018,ARM,Armenia,81,"Metals; n.e.c., cermets and articles thereof",2662.9
2017,ATG,Antigua and Barbuda,81,"Metals; n.e.c., cermets and articles thereof",20125.165
2018,ATG,Antigua and Barbuda,81,"Metals; n.e.c., cermets and articles thereof",2974.801
2013,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",144159759.0
2014,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",161528265.0
2015,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",163837201.0
2016,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",88235000.0
2017,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",196590079.278
2018,AUS,Australia,81,"Metals; n.e.c., cermets and articles thereof",238583533.699
2013,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",513623021.304
2014,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",618369059.513
2015,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",591630442.271
2016,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",494721045.214
2017,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",558796899.593
2018,AUT,Austria,81,"Metals; n.e.c., cermets and articles thereof",714859035.503
2014,AZE,Azerbaijan,81,"Metals; n.e.c., cermets and articles thereof",34203.0
2015,AZE,Azerbaijan,81,"Metals; n.e.c., cermets and articles thereof",1069.95
2016,AZE,Azerbaijan,81,"Metals; n.e.c., cermets and articles thereof",31183.0
2017,AZE,Azerbaijan,81,"Metals; n.e.c., cermets and articles thereof",5007.22
2013,BDI,Burundi,81,"Metals; n.e.c., cermets and articles thereof",55707.0
2014,BDI,Burundi,81,"Metals; n.e.c., cermets and articles thereof",166031.0
2015,BDI,Burundi,81,"Metals; n.e.c., cermets and articles thereof",170406.0
2016,BDI,Burundi,81,"Metals; n.e.c., cermets and articles thereof",61986.0
2013,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",185334199.516
2014,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",135134826.863
2015,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",94665232.642
2016,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",87768130.815
2017,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",117105144.757
2018,BEL,Belgium,81,"Metals; n.e.c., cermets and articles thereof",293130614.352
2014,BEN,Benin,81,"Metals; n.e.c., cermets and articles thereof",70778.0
2015,BFA,Burkina Faso,81,"Metals; n.e.c., cermets and articles thereof",604271.23
2013,BGD,Bangladesh,81,"Metals; n.e.c., cermets and articles thereof",46544.0
2015,BGD,Bangladesh,81,"Metals; n.e.c., cermets and articles thereof",205687.0
2016,BGD,Bangladesh,81,"Metals; n.e.c., cermets and articles thereof",123084.9
2017,BGD,Bangladesh,81,"Metals; n.e.c., cermets and articles thereof",526109.76
2018,BGD,Bangladesh,81,"Metals; n.e.c., cermets and articles thereof",383258.628
2013,BGR,Bulgaria,81,"Metals; n.e.c., cermets and articles thereof",11764374.0
2014,BGR,Bulgaria,81,"Metals; n.e.c., cermets and articles thereof",12556078.0
2015,BGR,Bulgaria,81,"Metals; n.e.c., cermets and articles thereof",10424715.0
2016,BGR,Bulgaria,81,"Metals; n.e.c., cermets and articles thereof",10556812.056
2017,BGR,Bulgaria,81,"Metals; n.e.c., cermets and articles thereof",10828764.188
2018,BGR,Bulgaria,81,"Metals; n.e.c., cermets and articles thereof",11195064.105
2013,BHR,Bahrain,81,"Metals; n.e.c., cermets and articles thereof",45263.0
2014,BHR,Bahrain,81,"Metals; n.e.c., cermets and articles thereof",112476.0
2015,BHR,Bahrain,81,"Metals; n.e.c., cermets and articles thereof",235121.068
2016,BHR,Bahrain,81,"Metals; n.e.c., cermets and articles thereof",1833925.855
2017,BHR,Bahrain,81,"Metals; n.e.c., cermets and articles thereof",1857836.879
2018,BHR,Bahrain,81,"Metals; n.e.c., cermets and articles thereof",767833.896
2013,BHS,Bahamas,81,"Metals; n.e.c., cermets and articles thereof",10000.0
2014,BHS,Bahamas,81,"Metals; n.e.c., cermets and articles thereof",11534.0
2015,BHS,Bahamas,81,"Metals; n.e.c., cermets and articles thereof",477.0
2016,BHS,Bahamas,81,"Metals; n.e.c., cermets and articles thereof",3300.0
2017,BHS,Bahamas,81,"Metals; n.e.c., cermets and articles thereof",141.0
2013,BIH,Bosnia Herzegovina,81,"Metals; n.e.c., cermets and articles thereof",26786.0
2014,BIH,Bosnia Herzegovina,81,"Metals; n.e.c., cermets and articles thereof",21931.0
2015,BIH,Bosnia Herzegovina,81,"Metals; n.e.c., cermets and articles thereof",96316.0
