period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2021,ABW,Aruba,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",60587516.464
2021,AGO,Angola,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1886757547.563
2021,ALB,Albania,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",972455883.292
2021,AND,Andorra,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",125697827.79
2021,ARE,United Arab Emirates,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",36789890019.708
2021,ARG,Argentina,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",5802853230.04
2021,ARM,Armenia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",908326404.585
2021,ATG,Antigua and Barbuda,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",121324488.742
2021,AUS,Australia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",26858481946.79
2021,AUT,Austria,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",16505337670.819
2021,AZE,Azerbaijan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",331611960.57
2021,BDI,Burundi,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",166887849.217
2021,BEL,Belgium,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",54317903569.218
2021,BEN,Benin,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",501524561.899
2021,BFA,Burkina Faso,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1362387224.103
2021,BGR,Bulgaria,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",5317026085.82
2021,BHR,Bahrain,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",382392449.29
2021,BHS,Bahamas,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",660132173.0
2021,BIH,Bosnia Herzegovina,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1553261865.65
2021,BLZ,Belize,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",134217927.888
2021,BMU,Bermuda,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",90614062.68
2021,BOL,Bolivia (Plurinational State of),27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2270561195.93
2021,BRA,Brazil,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",31872904464.0
2021,BRB,Barbados,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",343312612.5
2021,BRN,Brunei Darussalam,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",5697902324.24
2021,BWA,Botswana,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1007523925.063
2021,CAF,Central African Rep.,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",29624907.213
2021,CAN,Canada,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",30330198565.707
2021,CHE,Switzerland,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",10895881027.128
2021,CHL,Chile,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",14003836249.282
2021,CHN,China,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",405433252593.0
2021,CIV,Côte d'Ivoire,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2408926046.04
2021,CMR,Cameroon,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1261884648.48
2021,COD,Dem. Rep. of the Congo,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",434783547.051
2021,COG,Congo,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",100246850.5
2021,COL,Colombia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3766757558.71
2021,COM,Comoros,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",103278050.668
2021,CPV,Cabo Verde,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",443485374.276
2021,CRI,Costa Rica,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1706346926.09
2021,CUB,Cuba,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2603859903.91
2021,CYM,Cayman Isds,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",154820384.054
2021,CYP,Cyprus,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1858923860.737
2021,CZE,Czechia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",12085966126.0
2021,DEU,Germany,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",128071788562.567
2021,DJI,Djibouti,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",272338468.402
2021,DMA,Dominica,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",10365078.894
2021,DNK,Denmark,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",8410131135.143
2021,DOM,Dominican Rep.,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4253772132.591
2021,ECU,Ecuador,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4850565674.698
2021,EGY,Egypt,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",10973872567.043
2021,ESP,Spain,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",55088311527.708
2021,EST,Estonia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3800668333.84
2021,ETH,Ethiopia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1089568925.2
2021,FIN,Finland,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",11384403406.984
2021,FJI,Fiji,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",348124350.78
2021,FRA,France,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",76055395342.966
2021,GAB,Gabon,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",157371524.914
2021,GBR,United Kingdom,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",70266167358.353
2021,GEO,Georgia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1322036941.49
2021,GHA,Ghana,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2661918869.984
2021,GMB,Gambia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",272801182.04
2021,GRC,Greece,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",20028576487.961
2021,GRD,Grenada,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",65379663.268
2021,GTM,Guatemala,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4008518816.0
2021,GUY,Guyana,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",835047108.771
2021,HKG,"China, Hong Kong SAR",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",11318716123.172
2021,HND,Honduras,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1671452861.96
2021,HRV,Croatia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",4585286220.0
2021,HUN,Hungary,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",12531276310.0
2021,IDN,Indonesia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",28840152822.0
2021,IND,India,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",170398554314.657
2021,IRL,Ireland,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",7319959098.376
2021,IRN,Iran,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",820146828.0
2021,ISL,Iceland,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",591804546.543
2021,ISR,Israel,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",9131433000.0
2021,ITA,Italy,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",75604145522.165
2021,JAM,Jamaica,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1544213095.78
2021,JOR,Jordan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2670257295.496
2021,JPN,Japan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",154729669753.146
2021,KAZ,Kazakhstan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1501600201.37
2021,KEN,Kenya,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3513933909.479
2021,KGZ,Kyrgyzstan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",899114959.0
2021,KHM,Cambodia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2066429042.65
2021,KIR,Kiribati,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",21792565.163
2021,KOR,Rep. of Korea,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",137572591484.0
2021,KWT,Kuwait,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",165347940.0
2021,LAO,Lao People's Dem. Rep.,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",845565809.51
2021,LBN,Lebanon,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3931480924.0
2021,LBR,Liberia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",323905138.609
2021,LKA,Sri Lanka,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3400857675.636
2021,LSO,Lesotho,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",226447735.238
2021,LTU,Lithuania,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",7265410925.0
2021,LUX,Luxembourg,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2452460666.842
2021,LVA,Latvia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2145231843.075
2021,MAC,"China, Macao SAR",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",795048530.237
2021,MAR,Morocco,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",8428235780.94
2021,MDA,Rep. of Moldova,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1072287723.0
2021,MDG,Madagascar,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",685850835.513
2021,MDV,Maldives,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",454830849.515
2021,MEX,Mexico,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",42987829662.0
2021,MKD,North Macedonia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1203941853.93
2021,MLI,Mali,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1305927030.51
2021,MLT,Malta,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1294840032.085
2021,MMR,Myanmar,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2907459121.005
2021,MNE,Montenegro,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",336077456.096
2021,MNG,Mongolia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1329389700.3
2021,MOZ,Mozambique,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1572500483.51
2021,MRT,Mauritania,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1015635687.08
2021,MSR,Montserrat,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",6252917.649
2021,MUS,Mauritius,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",878452137.475
2021,MWI,Malawi,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",258307706.092
2021,MYS,Malaysia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",29864879130.345
2021,NAM,Namibia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",876434618.86
2021,NER,Niger,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",145859598.015
2021,NGA,Nigeria,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",16144370225.148
2021,NIC,Nicaragua,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1745273351.64
2021,NLD,Netherlands,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",99569783336.359
2021,NOR,Norway,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",5411223017.796
2021,NPL,Nepal,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2395283684.8
2021,NZL,New Zealand,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3993034497.22
2021,OMN,Oman,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3567078056.836
2021,PAK,Pakistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",19319263236.637
2021,PAN,Panama,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2203752469.0
2021,PER,Peru,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",6424321121.8
2021,PHL,Philippines,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",15480615466.0
2021,PNG,Papua New Guinea,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",558157901.241
2021,POL,Poland,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",20974434992.0
2021,PRT,Portugal,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",11253105852.233
2021,PRY,Paraguay,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1772400535.0
2021,PSE,State of Palestine,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1280631124.26
2021,PYF,French Polynesia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",205365729.584
2021,QAT,Qatar,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",283476192.275
2021,ROU,Romania,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",8776428992.23
2021,RUS,Russian Federation,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2279022581.117
2021,RWA,Rwanda,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",411782416.23
2021,S19,"Other Asia, nes",27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",49760530760.392
2021,SAU,Saudi Arabia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",7389487772.329
2021,SEN,Senegal,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2450805577.651
2021,SGP,Singapore,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",75341462776.422
2021,SLV,El Salvador,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1925296465.11
2021,SRB,Serbia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3064040673.0
2021,STP,Sao Tome and Principe,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",32665021.665
2021,SUR,Suriname,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",133889083.5
2021,SVK,Slovakia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",8981945351.47
2021,SVN,Slovenia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3666068858.392
2021,SWE,Sweden,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",18192271749.628
2021,SWZ,Eswatini,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",363494803.03
2021,SYC,Seychelles,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",205048195.572
2021,TGO,Togo,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",260731385.895
2021,THA,Thailand,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",39208151106.414
2021,TJK,Tajikistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",726580909.11
2021,TLS,Timor-Leste,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",123736353.84
2021,TON,Tonga,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",45244810.402
2021,TTO,Trinidad and Tobago,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",38371180.286
2021,TUN,Tunisia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3138522926.016
2021,TUR,Türkiye,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",50691986207.0
2021,TZA,United Rep. of Tanzania,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2268034091.48
2021,UGA,Uganda,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1293449116.02
2021,UKR,Ukraine,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",12482208796.41
2021,URY,Uruguay,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1475778848.23
2021,USA,USA,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",223932092237.0
2021,UZB,Uzbekistan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1541711287.09
2021,VCT,Saint Vincent and the Grenadines,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",46702636.938
2021,VNM,Viet Nam,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",16390904374.073
2021,WSM,Samoa,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",59727288.559
2021,ZAF,South Africa,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",15483654590.995
2021,ZMB,Zambia,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",709429945.135
