reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AGO,2004,2711,15999180.636,Angola,Petroleum gases and other gaseous hydrocarbons
AGO,2005,2711,23249351.178,Angola,Petroleum gases and other gaseous hydrocarbons
AGO,2006,2711,12522847.453,Angola,Petroleum gases and other gaseous hydrocarbons
AIA,2001,2711,607239.0,Anguilla,Petroleum gases and other gaseous hydrocarbons
AIA,2002,2711,575608.0,Anguilla,Petroleum gases and other gaseous hydrocarbons
AIA,2003,2711,690166.0,Anguilla,Petroleum gases and other gaseous hydrocarbons
AIA,2004,2711,727801.0,Anguilla,Petroleum gases and other gaseous hydrocarbons
AIA,2006,2711,1188453.0,Anguilla,Petroleum gases and other gaseous hydrocarbons
ALB,2001,2711,9856128.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2002,2711,11681983.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2003,2711,15846411.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2004,2711,21208340.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2005,2711,34595634.0,Albania,Petroleum gases and other gaseous hydrocarbons
ALB,2006,2711,43014363.0,Albania,Petroleum gases and other gaseous hydrocarbons
AND,2001,2711,1132063.0,Andorra,Petroleum gases and other gaseous hydrocarbons
AND,2002,2711,1237165.0,Andorra,Petroleum gases and other gaseous hydrocarbons
AND,2003,2711,1586453.0,Andorra,Petroleum gases and other gaseous hydrocarbons
AND,2004,2711,1840526.0,Andorra,Petroleum gases and other gaseous hydrocarbons
AND,2006,2711,1991644.591,Andorra,Petroleum gases and other gaseous hydrocarbons
ARE,2001,2711,880030.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2002,2711,208630.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2003,2711,15076618.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2004,2711,4726750.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2005,2711,672123.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARE,2006,2711,672490.0,United Arab Emirates,Petroleum gases and other gaseous hydrocarbons
ARG,2001,2711,4716033.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2002,2711,8313985.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2003,2711,5929280.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2004,2711,81150459.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2005,2711,189948805.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARG,2006,2711,246992503.0,Argentina,Petroleum gases and other gaseous hydrocarbons
ARM,2001,2711,85576933.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2002,2711,63719527.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2003,2711,70586308.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2004,2711,78631258.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2005,2711,96946783.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ARM,2006,2711,161659117.0,Armenia,Petroleum gases and other gaseous hydrocarbons
ATG,2005,2711,3985442.0,Antigua and Barbuda,Petroleum gases and other gaseous hydrocarbons
ATG,2006,2711,6030611.0,Antigua and Barbuda,Petroleum gases and other gaseous hydrocarbons
AUS,2001,2711,89114927.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2002,2711,82574888.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2003,2711,70835561.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2004,2711,120034651.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2005,2711,128056695.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUS,2006,2711,619116282.0,Australia,Petroleum gases and other gaseous hydrocarbons
AUT,2001,2711,42951949.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2002,2711,36728299.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2003,2711,1297308657.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2004,2711,1473470172.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2005,2711,2172363651.0,Austria,Petroleum gases and other gaseous hydrocarbons
AUT,2006,2711,3147027136.0,Austria,Petroleum gases and other gaseous hydrocarbons
AZE,2001,2711,172384951.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2002,2711,214023619.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2003,2711,215647040.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2004,2711,252629466.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2005,2711,277296470.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
AZE,2006,2711,465377400.0,Azerbaijan,Petroleum gases and other gaseous hydrocarbons
BDI,2001,2711,38337.0,Burundi,Petroleum gases and other gaseous hydrocarbons
BDI,2002,2711,71069.0,Burundi,Petroleum gases and other gaseous hydrocarbons
BDI,2003,2711,56542.0,Burundi,Petroleum gases and other gaseous hydrocarbons
BDI,2004,2711,74155.0,Burundi,Petroleum gases and other gaseous hydrocarbons
BDI,2005,2711,156576.0,Burundi,Petroleum gases and other gaseous hydrocarbons
BDI,2006,2711,137384.0,Burundi,Petroleum gases and other gaseous hydrocarbons
BEL,2001,2711,2927795361.0,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2002,2711,3238880279.0,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2003,2711,4929757949.0,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2004,2711,7534468120.0,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2005,2711,12268726274.0,Belgium,Petroleum gases and other gaseous hydrocarbons
BEL,2006,2711,14392135535.0,Belgium,Petroleum gases and other gaseous hydrocarbons
