reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ALB,1998,2716,5182002.0,Albania,Electrical energy
ALB,1999,2716,4604336.0,Albania,Electrical energy
ALB,2000,2716,26858843.0,Albania,Electrical energy
ARE,2000,2716,2542578.0,United Arab Emirates,Electrical energy
ARG,1995,2716,67648472.0,Argentina,Electrical energy
ARG,1996,2716,104724056.0,Argentina,Electrical energy
ARG,1997,2716,170041760.0,Argentina,Electrical energy
ARG,1998,2716,200167808.0,Argentina,Electrical energy
ARG,1999,2716,187906435.0,Argentina,Electrical energy
ARG,2000,2716,201378976.0,Argentina,Electrical energy
ARM,1997,2716,2233381.0,Armenia,Electrical energy
ARM,1999,2716,11504483.0,Armenia,Electrical energy
ARM,2000,2716,10253051.0,Armenia,Electrical energy
AUT,1995,2716,177396000.0,Austria,Electrical energy
AUT,1996,2716,318470208.0,Austria,Electrical energy
AUT,1997,2716,283379680.0,Austria,Electrical energy
AUT,1998,2716,283677024.0,Austria,Electrical energy
AUT,1999,2716,253008168.0,Austria,Electrical energy
AUT,2000,2716,282896281.0,Austria,Electrical energy
AZE,1996,2716,30985300.0,Azerbaijan,Electrical energy
AZE,1997,2716,45344168.0,Azerbaijan,Electrical energy
AZE,1998,2716,34892108.0,Azerbaijan,Electrical energy
AZE,1999,2716,44925636.0,Azerbaijan,Electrical energy
AZE,2000,2716,35584674.0,Azerbaijan,Electrical energy
BEL,1995,2716,450028128.0,Belgium-Luxembourg (...1998),Electrical energy
BEL,1996,2716,351281472.0,Belgium-Luxembourg (...1998),Electrical energy
BEL,1997,2716,380049888.0,Belgium-Luxembourg (...1998),Electrical energy
BEL,1998,2716,330496256.0,Belgium-Luxembourg (...1998),Electrical energy
BEL,1999,2716,258391583.0,Belgium,Electrical energy
BEL,2000,2716,312113866.0,Belgium,Electrical energy
BEN,1998,2716,10776090.0,Benin,Electrical energy
BEN,1999,2716,20045344.0,Benin,Electrical energy
BEN,2000,2716,23131980.0,Benin,Electrical energy
BFA,1996,2716,73.0,Burkina Faso,Electrical energy
BFA,1998,2716,50.0,Burkina Faso,Electrical energy
BFA,2000,2716,853.0,Burkina Faso,Electrical energy
BGD,1997,2716,86.0,Bangladesh,Electrical energy
BHS,1997,2716,228.0,Bahamas,Electrical energy
BHS,1998,2716,136.0,Bahamas,Electrical energy
BHS,1999,2716,959.0,Bahamas,Electrical energy
BHS,2000,2716,2240.0,Bahamas,Electrical energy
BLR,1998,2716,243168000.0,Belarus,Electrical energy
BLR,1999,2716,151232992.0,Belarus,Electrical energy
BLR,2000,2716,129162000.0,Belarus,Electrical energy
BLZ,2000,2716,370174.0,Belize,Electrical energy
BOL,1998,2716,541.0,Bolivia (Plurinational State of),Electrical energy
BRA,1995,2716,7188.0,Brazil,Electrical energy
BRA,2000,2716,1085333087.0,Brazil,Electrical energy
BRN,1997,2716,483.0,Brunei Darussalam,Electrical energy
BTN,1998,2716,1133401.0,Bhutan,Electrical energy
BTN,1999,2716,478017.0,Bhutan,Electrical energy
BWA,2000,2716,5677119.0,Botswana,Electrical energy
CAF,2000,2716,6546.0,Central African Rep.,Electrical energy
CAN,1995,2716,54649530.0,Canada,Electrical energy
CAN,1996,2716,71443900.0,Canada,Electrical energy
CAN,1997,2716,154511293.0,Canada,Electrical energy
CAN,1998,2716,203946992.0,Canada,Electrical energy
CAN,1999,2716,236403093.0,Canada,Electrical energy
CAN,2000,2716,418224615.0,Canada,Electrical energy
CHE,1997,2716,14874.0,Switzerland,Electrical energy
CHE,1998,2716,12167.0,Switzerland,Electrical energy
CHL,1999,2716,8624817.0,Chile,Electrical energy
CHL,2000,2716,28800824.0,Chile,Electrical energy
CHN,1995,2716,32637240.0,China,Electrical energy
CHN,1996,2716,2645742.0,China,Electrical energy
CHN,1997,2716,2287500.0,China,Electrical energy
CHN,1998,2716,395613.0,China,Electrical energy
CHN,1999,2716,21185825.0,China,Electrical energy
CHN,2000,2716,96266821.0,China,Electrical energy
COL,1995,2716,2773995.0,Colombia,Electrical energy
COL,1996,2716,4131134.0,Colombia,Electrical energy
COL,1997,2716,1857249.0,Colombia,Electrical energy
COL,1998,2716,6466580.0,Colombia,Electrical energy
COL,1999,2716,2873809.0,Colombia,Electrical energy
COL,2000,2716,5447722.0,Colombia,Electrical energy
CRI,1999,2716,29.0,Costa Rica,Electrical energy
CZE,1995,2716,65193472.0,Czechia,Electrical energy
CZE,1996,2716,79654800.0,Czechia,Electrical energy
CZE,1997,2716,69084424.0,Czechia,Electrical energy
CZE,1998,2716,59073600.0,Czechia,Electrical energy
CZE,1999,2716,55007143.0,Czechia,Electrical energy
CZE,2000,2716,48712741.0,Czechia,Electrical energy
