period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2000,ABW,Aruba,44,Wood and articles of wood; wood charcoal,232307.0
2000,AIA,Anguilla,44,Wood and articles of wood; wood charcoal,7066.0
1996,ALB,Albania,44,Wood and articles of wood; wood charcoal,5415559.0
1997,ALB,Albania,44,Wood and articles of wood; wood charcoal,4918651.0
1998,ALB,Albania,44,Wood and articles of wood; wood charcoal,5511885.0
1999,ALB,Albania,44,Wood and articles of wood; wood charcoal,6578239.0
2000,ALB,Albania,44,Wood and articles of wood; wood charcoal,7359715.0
1995,AND,Andorra,44,Wood and articles of wood; wood charcoal,187015.0
1996,AND,Andorra,44,Wood and articles of wood; wood charcoal,315082.0
1997,AND,Andorra,44,Wood and articles of wood; wood charcoal,263699.0
1998,AND,Andorra,44,Wood and articles of wood; wood charcoal,405396.0
1999,AND,Andorra,44,Wood and articles of wood; wood charcoal,397936.0
2000,AND,Andorra,44,Wood and articles of wood; wood charcoal,562684.0
1998,ANT,Netherlands Antilles (...2010),44,Wood and articles of wood; wood charcoal,285484.0
1999,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,24920777.0
2000,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,29516478.0
1995,ARG,Argentina,44,Wood and articles of wood; wood charcoal,103831208.0
1996,ARG,Argentina,44,Wood and articles of wood; wood charcoal,126696504.0
1997,ARG,Argentina,44,Wood and articles of wood; wood charcoal,134457280.0
1998,ARG,Argentina,44,Wood and articles of wood; wood charcoal,108489440.0
1999,ARG,Argentina,44,Wood and articles of wood; wood charcoal,89826568.0
2000,ARG,Argentina,44,Wood and articles of wood; wood charcoal,92115468.0
1997,ARM,Armenia,44,Wood and articles of wood; wood charcoal,78574.0
1999,ARM,Armenia,44,Wood and articles of wood; wood charcoal,319019.0
2000,ARM,Armenia,44,Wood and articles of wood; wood charcoal,824626.0
1999,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,102717.0
2000,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,183840.0
1995,AUS,Australia,44,Wood and articles of wood; wood charcoal,553620412.0
1996,AUS,Australia,44,Wood and articles of wood; wood charcoal,568329460.0
1997,AUS,Australia,44,Wood and articles of wood; wood charcoal,585543335.0
1998,AUS,Australia,44,Wood and articles of wood; wood charcoal,503222592.0
1999,AUS,Australia,44,Wood and articles of wood; wood charcoal,535185918.0
2000,AUS,Australia,44,Wood and articles of wood; wood charcoal,601704532.0
