period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2022,ABW,Aruba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12702486.413
2022,AGO,Angola,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",29457841.762
2022,ALB,Albania,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",60405413.59
2022,AND,Andorra,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",11463059.045
2022,ARE,United Arab Emirates,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",397255635.657
2022,ARG,Argentina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",230162738.07
2022,ARM,Armenia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",28033181.24
2022,ATG,Antigua and Barbuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4909282.606
2022,AUS,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",889395024.841
2022,AUT,Austria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",668140467.202
2022,AZE,Azerbaijan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",39303689.24
2022,BDI,Burundi,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",42873112.204
2022,BEL,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1546935203.382
2022,BEN,Benin,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",53135101.546
2022,BFA,Burkina Faso,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",208725047.133
2022,BGR,Bulgaria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",195709478.253
2022,BHR,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",159429285.233
2022,BHS,Bahamas,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",26926807.0
2022,BIH,Bosnia Herzegovina,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",84699508.76
2022,BLZ,Belize,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17605707.43
2022,BMU,Bermuda,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2675647.67
2022,BOL,Bolivia (Plurinational State of),25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",10022832.0
2022,BRA,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1527444576.0
2022,BRB,Barbados,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",9196407.0
2022,BRN,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",25587438.442
2022,BTN,Bhutan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",10763052.66
2022,BWA,Botswana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",61534235.605
2022,CAF,Central African Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12160955.026
2022,CAN,Canada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1155823378.342
2022,CHE,Switzerland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",381507632.421
2022,CHL,Chile,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",443881270.406
2022,CHN,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",16635450482.0
2022,CIV,Côte d'Ivoire,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",353989363.569
2022,CMR,Cameroon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",260704000.142
2022,COD,Dem. Rep. of the Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1315623792.344
2022,COG,Congo,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",35949506.93
2022,COL,Colombia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",241811161.42
2022,COM,Comoros,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",20818586.545
2022,CPV,Cabo Verde,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",40127430.688
2022,CRI,Costa Rica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",47377293.01
2022,CUB,Cuba,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",166424854.8
2022,CYM,Cayman Isds,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",23619781.407
2022,CYP,Cyprus,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",16226431.605
2022,CZE,Czechia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",418323506.0
2022,DEU,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2376732849.142
2022,DJI,Djibouti,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14625818.345
2022,DMA,Dominica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4535618.427
2022,DNK,Denmark,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",355484265.132
2022,DOM,Dominican Rep.,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",160087506.369
2022,ECU,Ecuador,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",79068154.5
2022,EGY,Egypt,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",361133643.754
2022,ESP,Spain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1156221285.189
2022,EST,Estonia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",110776030.12
2022,ETH,Ethiopia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12489949.734
2022,FIN,Finland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",468328178.489
2022,FJI,Fiji,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",23462255.84
2022,FRA,France,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1668897950.355
2022,GAB,Gabon,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",72948271.596
2022,GBR,United Kingdom,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1539435140.846
2022,GEO,Georgia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",83244659.086
2022,GHA,Ghana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",557227953.629
2022,GMB,Gambia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",28081637.645
2022,GRC,Greece,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",172539572.847
2022,GRD,Grenada,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",14138661.097
2022,GTM,Guatemala,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",153242183.0
2022,GUY,Guyana,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",63639946.498
2022,HKG,"China, Hong Kong SAR",25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",551332715.831
2022,HRV,Croatia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",122028200.0
2022,HUN,Hungary,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",350980667.0
2022,IDN,Indonesia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1699817744.0
2022,IND,India,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4749129275.423
2022,IRL,Ireland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",197033134.368
2022,IRN,Iran,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",118882174.0
2022,ISL,Iceland,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",88492249.254
2022,ISR,Israel,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",811246000.0
2022,ITA,Italy,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1951695955.925
2022,JAM,Jamaica,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",34338790.28
2022,JOR,Jordan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",152624332.965
