period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2000,ABW,Aruba,44,Wood and articles of wood; wood charcoal,13251095.0
2000,AIA,Anguilla,44,Wood and articles of wood; wood charcoal,3876227.0
1996,ALB,Albania,44,Wood and articles of wood; wood charcoal,7336533.0
1997,ALB,Albania,44,Wood and articles of wood; wood charcoal,7242094.0
1998,ALB,Albania,44,Wood and articles of wood; wood charcoal,10139478.0
1999,ALB,Albania,44,Wood and articles of wood; wood charcoal,16870028.0
2000,ALB,Albania,44,Wood and articles of wood; wood charcoal,10348850.0
1995,AND,Andorra,44,Wood and articles of wood; wood charcoal,10364836.0
1996,AND,Andorra,44,Wood and articles of wood; wood charcoal,10015989.0
1997,AND,Andorra,44,Wood and articles of wood; wood charcoal,11142914.0
1998,AND,Andorra,44,Wood and articles of wood; wood charcoal,10854092.0
1999,AND,Andorra,44,Wood and articles of wood; wood charcoal,12478435.0
2000,AND,Andorra,44,Wood and articles of wood; wood charcoal,11361828.0
1998,ANT,Netherlands Antilles (...2010),44,Wood and articles of wood; wood charcoal,12878563.0
1999,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,206803457.0
2000,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,271133886.0
1995,ARG,Argentina,44,Wood and articles of wood; wood charcoal,99884704.0
1996,ARG,Argentina,44,Wood and articles of wood; wood charcoal,113560072.0
1997,ARG,Argentina,44,Wood and articles of wood; wood charcoal,149705184.0
1998,ARG,Argentina,44,Wood and articles of wood; wood charcoal,175306096.0
1999,ARG,Argentina,44,Wood and articles of wood; wood charcoal,145732811.0
2000,ARG,Argentina,44,Wood and articles of wood; wood charcoal,124008374.0
1997,ARM,Armenia,44,Wood and articles of wood; wood charcoal,1089659.0
1999,ARM,Armenia,44,Wood and articles of wood; wood charcoal,3613742.0
2000,ARM,Armenia,44,Wood and articles of wood; wood charcoal,4136101.0
1999,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,15930871.0
2000,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,12126082.0
1995,AUS,Australia,44,Wood and articles of wood; wood charcoal,591853821.0
1996,AUS,Australia,44,Wood and articles of wood; wood charcoal,528165300.0
1997,AUS,Australia,44,Wood and articles of wood; wood charcoal,563241249.0
1998,AUS,Australia,44,Wood and articles of wood; wood charcoal,515378176.0
1999,AUS,Australia,44,Wood and articles of wood; wood charcoal,578023323.0
2000,AUS,Australia,44,Wood and articles of wood; wood charcoal,725431068.0
1995,AUT,Austria,44,Wood and articles of wood; wood charcoal,1411330304.0
1996,AUT,Austria,44,Wood and articles of wood; wood charcoal,1268300160.0
1997,AUT,Austria,44,Wood and articles of wood; wood charcoal,1237196672.0
1998,AUT,Austria,44,Wood and articles of wood; wood charcoal,1271533440.0
1999,AUT,Austria,44,Wood and articles of wood; wood charcoal,1439142575.0
2000,AUT,Austria,44,Wood and articles of wood; wood charcoal,1325549684.0
1996,AZE,Azerbaijan,44,Wood and articles of wood; wood charcoal,17395392.0
1997,AZE,Azerbaijan,44,Wood and articles of wood; wood charcoal,23622424.0
1998,AZE,Azerbaijan,44,Wood and articles of wood; wood charcoal,30659328.0
1999,AZE,Azerbaijan,44,Wood and articles of wood; wood charcoal,21896193.0
2000,AZE,Azerbaijan,44,Wood and articles of wood; wood charcoal,22864356.0
1995,BDI,Burundi,44,Wood and articles of wood; wood charcoal,404842.0
1996,BDI,Burundi,44,Wood and articles of wood; wood charcoal,81974.0
1997,BDI,Burundi,44,Wood and articles of wood; wood charcoal,181137.0
1998,BDI,Burundi,44,Wood and articles of wood; wood charcoal,454637.0
1999,BDI,Burundi,44,Wood and articles of wood; wood charcoal,371382.0
2000,BDI,Burundi,44,Wood and articles of wood; wood charcoal,459475.0
1995,BEL,Belgium-Luxembourg (...1998),44,Wood and articles of wood; wood charcoal,1691023360.0
1996,BEL,Belgium-Luxembourg (...1998),44,Wood and articles of wood; wood charcoal,1543309312.0
1997,BEL,Belgium-Luxembourg (...1998),44,Wood and articles of wood; wood charcoal,1782165632.0
1998,BEL,Belgium-Luxembourg (...1998),44,Wood and articles of wood; wood charcoal,1717725824.0
1999,BEL,Belgium,44,Wood and articles of wood; wood charcoal,1705492328.0
2000,BEL,Belgium,44,Wood and articles of wood; wood charcoal,1753014507.0
1998,BEN,Benin,44,Wood and articles of wood; wood charcoal,932063.0
1999,BEN,Benin,44,Wood and articles of wood; wood charcoal,1315096.0
2000,BEN,Benin,44,Wood and articles of wood; wood charcoal,1062628.0
1995,BFA,Burkina Faso,44,Wood and articles of wood; wood charcoal,3409813.0
1996,BFA,Burkina Faso,44,Wood and articles of wood; wood charcoal,4246212.0
1997,BFA,Burkina Faso,44,Wood and articles of wood; wood charcoal,3704427.0
1998,BFA,Burkina Faso,44,Wood and articles of wood; wood charcoal,3471258.0
1999,BFA,Burkina Faso,44,Wood and articles of wood; wood charcoal,3441563.0
2000,BFA,Burkina Faso,44,Wood and articles of wood; wood charcoal,2495512.0
1995,BGD,Bangladesh,44,Wood and articles of wood; wood charcoal,22209882.0
1996,BGD,Bangladesh,44,Wood and articles of wood; wood charcoal,33439243.0
1997,BGD,Bangladesh,44,Wood and articles of wood; wood charcoal,22670663.0
1998,BGD,Bangladesh,44,Wood and articles of wood; wood charcoal,19424513.0
2000,BGD,Bangladesh,44,Wood and articles of wood; wood charcoal,31740936.0
1996,BGR,Bulgaria,44,Wood and articles of wood; wood charcoal,13999683.0
1997,BGR,Bulgaria,44,Wood and articles of wood; wood charcoal,13596932.0
