period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2000,ABW,Aruba,29,Organic chemicals,1514793.0
2000,AIA,Anguilla,29,Organic chemicals,29760.0
1996,ALB,Albania,29,Organic chemicals,2373997.0
1997,ALB,Albania,29,Organic chemicals,2446345.0
1998,ALB,Albania,29,Organic chemicals,3950815.0
1999,ALB,Albania,29,Organic chemicals,2398818.0
2000,ALB,Albania,29,Organic chemicals,3123028.0
1995,AND,Andorra,29,Organic chemicals,513475.0
1996,AND,Andorra,29,Organic chemicals,514404.0
1997,AND,Andorra,29,Organic chemicals,490863.0
1998,AND,Andorra,29,Organic chemicals,477100.0
1999,AND,Andorra,29,Organic chemicals,513130.0
2000,AND,Andorra,29,Organic chemicals,489009.0
1998,ANT,Netherlands Antilles (...2010),29,Organic chemicals,878822.0
1999,ARE,United Arab Emirates,29,Organic chemicals,68584636.0
2000,ARE,United Arab Emirates,29,Organic chemicals,99400509.0
1995,ARG,Argentina,29,Organic chemicals,1188656640.0
1996,ARG,Argentina,29,Organic chemicals,1387404160.0
1997,ARG,Argentina,29,Organic chemicals,1561728384.0
1998,ARG,Argentina,29,Organic chemicals,1529821824.0
1999,ARG,Argentina,29,Organic chemicals,1342911486.0
2000,ARG,Argentina,29,Organic chemicals,1429787174.0
1997,ARM,Armenia,29,Organic chemicals,1983479.0
1999,ARM,Armenia,29,Organic chemicals,3369889.0
2000,ARM,Armenia,29,Organic chemicals,1682563.0
1999,ATG,Antigua and Barbuda,29,Organic chemicals,520677.0
2000,ATG,Antigua and Barbuda,29,Organic chemicals,419486.0
1995,AUS,Australia,29,Organic chemicals,1494870362.0
1996,AUS,Australia,29,Organic chemicals,1693067446.0
1997,AUS,Australia,29,Organic chemicals,1659837227.0
1998,AUS,Australia,29,Organic chemicals,1554972032.0
1999,AUS,Australia,29,Organic chemicals,1779777983.0
2000,AUS,Australia,29,Organic chemicals,1905586806.0
1995,AUT,Austria,29,Organic chemicals,938935104.0
1996,AUT,Austria,29,Organic chemicals,982261440.0
1997,AUT,Austria,29,Organic chemicals,951801536.0
1998,AUT,Austria,29,Organic chemicals,987064256.0
1999,AUT,Austria,29,Organic chemicals,787439332.0
2000,AUT,Austria,29,Organic chemicals,1052695081.0
1996,AZE,Azerbaijan,29,Organic chemicals,5802300.0
1997,AZE,Azerbaijan,29,Organic chemicals,4350005.0
1998,AZE,Azerbaijan,29,Organic chemicals,9019950.0
1999,AZE,Azerbaijan,29,Organic chemicals,4006911.0
2000,AZE,Azerbaijan,29,Organic chemicals,4180214.0
1995,BDI,Burundi,29,Organic chemicals,1264036.0
1996,BDI,Burundi,29,Organic chemicals,927479.0
1997,BDI,Burundi,29,Organic chemicals,593457.0
1998,BDI,Burundi,29,Organic chemicals,884490.0
1999,BDI,Burundi,29,Organic chemicals,1223474.0
2000,BDI,Burundi,29,Organic chemicals,1168880.0
1995,BEL,Belgium-Luxembourg (...1998),29,Organic chemicals,6680464384.0
1996,BEL,Belgium-Luxembourg (...1998),29,Organic chemicals,7242590208.0
1997,BEL,Belgium-Luxembourg (...1998),29,Organic chemicals,7764677120.0
1998,BEL,Belgium-Luxembourg (...1998),29,Organic chemicals,9976351744.0
1999,BEL,Belgium,29,Organic chemicals,9244634277.0
2000,BEL,Belgium,29,Organic chemicals,10081387955.0
1998,BEN,Benin,29,Organic chemicals,1293214.0
1999,BEN,Benin,29,Organic chemicals,1034528.0
2000,BEN,Benin,29,Organic chemicals,1045900.0
1995,BFA,Burkina Faso,29,Organic chemicals,3529161.0
1996,BFA,Burkina Faso,29,Organic chemicals,4966843.0
1997,BFA,Burkina Faso,29,Organic chemicals,6205432.0
1998,BFA,Burkina Faso,29,Organic chemicals,2340502.0
1999,BFA,Burkina Faso,29,Organic chemicals,3521051.0
2000,BFA,Burkina Faso,29,Organic chemicals,1677252.0
1995,BGD,Bangladesh,29,Organic chemicals,93437455.0
1996,BGD,Bangladesh,29,Organic chemicals,88822441.0
1997,BGD,Bangladesh,29,Organic chemicals,126542718.0
1998,BGD,Bangladesh,29,Organic chemicals,118084343.0
2000,BGD,Bangladesh,29,Organic chemicals,141274223.0
1996,BGR,Bulgaria,29,Organic chemicals,100156208.0
1997,BGR,Bulgaria,29,Organic chemicals,96695192.0
1998,BGR,Bulgaria,29,Organic chemicals,76857808.0
1999,BGR,Bulgaria,29,Organic chemicals,62444907.0
2000,BGR,Bulgaria,29,Organic chemicals,71672844.0
2000,BHR,Bahrain,29,Organic chemicals,5423581.0
1997,BHS,Bahamas,29,Organic chemicals,43778720.0
1998,BHS,Bahamas,29,Organic chemicals,15837353.0
1999,BHS,Bahamas,29,Organic chemicals,18695154.0
2000,BHS,Bahamas,29,Organic chemicals,18157161.0
1998,BLR,Belarus,29,Organic chemicals,203173216.0
1999,BLR,Belarus,29,Organic chemicals,193269584.0
2000,BLR,Belarus,29,Organic chemicals,214312900.0
1995,BLZ,Belize,29,Organic chemicals,219053.0
1996,BLZ,Belize,29,Organic chemicals,382399.0
1997,BLZ,Belize,29,Organic chemicals,311469.0
1998,BLZ,Belize,29,Organic chemicals,427939.0
1999,BLZ,Belize,29,Organic chemicals,1435233.0
2000,BLZ,Belize,29,Organic chemicals,561228.0
1995,BMU,Bermuda,29,Organic chemicals,485393.0
1997,BMU,Bermuda,29,Organic chemicals,322430.0
1995,BOL,Bolivia (Plurinational State of),29,Organic chemicals,16215228.0
1996,BOL,Bolivia (Plurinational State of),29,Organic chemicals,16053656.0
1997,BOL,Bolivia (Plurinational State of),29,Organic chemicals,18001286.0
1998,BOL,Bolivia (Plurinational State of),29,Organic chemicals,18679252.0
1999,BOL,Bolivia (Plurinational State of),29,Organic chemicals,15414316.0
2000,BOL,Bolivia (Plurinational State of),29,Organic chemicals,16392595.0
1995,BRA,Brazil,29,Organic chemicals,3134365184.0
1996,BRA,Brazil,29,Organic chemicals,3319260160.0
1997,BRA,Brazil,29,Organic chemicals,3633114624.0
1998,BRA,Brazil,29,Organic chemicals,3536868096.0
1999,BRA,Brazil,29,Organic chemicals,3367322437.0
2000,BRA,Brazil,29,Organic chemicals,3413121113.0
1997,BRB,Barbados,29,Organic chemicals,9122522.0
1998,BRB,Barbados,29,Organic chemicals,8995540.0
1999,BRB,Barbados,29,Organic chemicals,9015970.0
2000,BRB,Barbados,29,Organic chemicals,7935708.0
1997,BRN,Brunei Darussalam,29,Organic chemicals,9020487.0
1998,BRN,Brunei Darussalam,29,Organic chemicals,5489218.0
1998,BTN,Bhutan,29,Organic chemicals,1513228.0
