reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AGO,2004,2709,12354817267.36,Angola,Petroleum oils and oils obtained from bituminous minerals; crude
AGO,2005,2709,22217114075.799,Angola,Petroleum oils and oils obtained from bituminous minerals; crude
AGO,2006,2709,30013717104.476,Angola,Petroleum oils and oils obtained from bituminous minerals; crude
ALB,2001,2709,36326.0,Albania,Petroleum oils and oils obtained from bituminous minerals; crude
ALB,2005,2709,9886581.0,Albania,Petroleum oils and oils obtained from bituminous minerals; crude
ALB,2006,2709,17907004.0,Albania,Petroleum oils and oils obtained from bituminous minerals; crude
AND,2003,2709,1519.0,Andorra,Petroleum oils and oils obtained from bituminous minerals; crude
ARE,2001,2709,16607162575.0,United Arab Emirates,Petroleum oils and oils obtained from bituminous minerals; crude
ARE,2002,2709,14357497236.0,United Arab Emirates,Petroleum oils and oils obtained from bituminous minerals; crude
ARE,2003,2709,21010178986.0,United Arab Emirates,Petroleum oils and oils obtained from bituminous minerals; crude
ARE,2004,2709,28580147615.0,United Arab Emirates,Petroleum oils and oils obtained from bituminous minerals; crude
ARE,2005,2709,40579914443.0,United Arab Emirates,Petroleum oils and oils obtained from bituminous minerals; crude
ARE,2006,2709,53963666148.0,United Arab Emirates,Petroleum oils and oils obtained from bituminous minerals; crude
ARG,2001,2709,2394117965.0,Argentina,Petroleum oils and oils obtained from bituminous minerals; crude
ARG,2002,2709,2223884389.0,Argentina,Petroleum oils and oils obtained from bituminous minerals; crude
ARG,2003,2709,2298635334.0,Argentina,Petroleum oils and oils obtained from bituminous minerals; crude
ARG,2004,2709,2255856362.0,Argentina,Petroleum oils and oils obtained from bituminous minerals; crude
ARG,2005,2709,2508982815.0,Argentina,Petroleum oils and oils obtained from bituminous minerals; crude
ARG,2006,2709,2406092876.0,Argentina,Petroleum oils and oils obtained from bituminous minerals; crude
ARM,2001,2709,9034.0,Armenia,Petroleum oils and oils obtained from bituminous minerals; crude
AUS,2001,2709,3358856544.0,Australia,Petroleum oils and oils obtained from bituminous minerals; crude
AUS,2002,2709,3346993065.0,Australia,Petroleum oils and oils obtained from bituminous minerals; crude
AUS,2003,2709,3277393399.0,Australia,Petroleum oils and oils obtained from bituminous minerals; crude
AUS,2004,2709,3647671388.0,Australia,Petroleum oils and oils obtained from bituminous minerals; crude
AUS,2005,2709,4791560348.0,Australia,Petroleum oils and oils obtained from bituminous minerals; crude
AUS,2006,2709,5030939642.0,Australia,Petroleum oils and oils obtained from bituminous minerals; crude
AUT,2001,2709,10804004.0,Austria,Petroleum oils and oils obtained from bituminous minerals; crude
AZE,2001,2709,1725478848.0,Azerbaijan,Petroleum oils and oils obtained from bituminous minerals; crude
AZE,2002,2709,1476266887.0,Azerbaijan,Petroleum oils and oils obtained from bituminous minerals; crude
AZE,2003,2709,1816098560.0,Azerbaijan,Petroleum oils and oils obtained from bituminous minerals; crude
AZE,2004,2709,2264435010.0,Azerbaijan,Petroleum oils and oils obtained from bituminous minerals; crude
AZE,2005,2709,2218812045.0,Azerbaijan,Petroleum oils and oils obtained from bituminous minerals; crude
AZE,2006,2709,3848498475.0,Azerbaijan,Petroleum oils and oils obtained from bituminous minerals; crude
BEL,2001,2709,48417075.0,Belgium,Petroleum oils and oils obtained from bituminous minerals; crude
BEL,2002,2709,496966476.0,Belgium,Petroleum oils and oils obtained from bituminous minerals; crude
BEL,2003,2709,734439638.0,Belgium,Petroleum oils and oils obtained from bituminous minerals; crude
BEL,2004,2709,1066868512.0,Belgium,Petroleum oils and oils obtained from bituminous minerals; crude
BEL,2005,2709,1192218358.0,Belgium,Petroleum oils and oils obtained from bituminous minerals; crude
BEL,2006,2709,1540485632.0,Belgium,Petroleum oils and oils obtained from bituminous minerals; crude
BGD,2003,2709,5235.0,Bangladesh,Petroleum oils and oils obtained from bituminous minerals; crude
BIH,2006,2709,19.0,Bosnia Herzegovina,Petroleum oils and oils obtained from bituminous minerals; crude
BLR,2001,2709,70519100.0,Belarus,Petroleum oils and oils obtained from bituminous minerals; crude
BLR,2002,2709,93542300.0,Belarus,Petroleum oils and oils obtained from bituminous minerals; crude
BLR,2003,2709,143675700.0,Belarus,Petroleum oils and oils obtained from bituminous minerals; crude
