period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2000,ABW,Aruba,78,Lead and articles thereof,307.0
2000,AIA,Anguilla,78,Lead and articles thereof,5993.0
1996,ALB,Albania,78,Lead and articles thereof,83295.0
1997,ALB,Albania,78,Lead and articles thereof,66839.0
1998,ALB,Albania,78,Lead and articles thereof,190495.0
1999,ALB,Albania,78,Lead and articles thereof,1652658.0
2000,ALB,Albania,78,Lead and articles thereof,42744.0
1995,AND,Andorra,78,Lead and articles thereof,20247.0
1996,AND,Andorra,78,Lead and articles thereof,17132.0
1998,AND,Andorra,78,Lead and articles thereof,8213.0
1999,AND,Andorra,78,Lead and articles thereof,2410.0
2000,AND,Andorra,78,Lead and articles thereof,28602.0
1999,ARE,United Arab Emirates,78,Lead and articles thereof,1473801.0
2000,ARE,United Arab Emirates,78,Lead and articles thereof,701031.0
1995,ARG,Argentina,78,Lead and articles thereof,194108.0
1996,ARG,Argentina,78,Lead and articles thereof,317805.0
1997,ARG,Argentina,78,Lead and articles thereof,76904.0
1998,ARG,Argentina,78,Lead and articles thereof,185603.0
1999,ARG,Argentina,78,Lead and articles thereof,505479.0
2000,ARG,Argentina,78,Lead and articles thereof,5071366.0
1997,ARM,Armenia,78,Lead and articles thereof,53880.0
1999,ARM,Armenia,78,Lead and articles thereof,149516.0
2000,ARM,Armenia,78,Lead and articles thereof,205402.0
2000,ATG,Antigua and Barbuda,78,Lead and articles thereof,4984.0
1995,AUS,Australia,78,Lead and articles thereof,258870009.0
1996,AUS,Australia,78,Lead and articles thereof,312134181.0
1997,AUS,Australia,78,Lead and articles thereof,279136628.0
1998,AUS,Australia,78,Lead and articles thereof,197801952.0
1999,AUS,Australia,78,Lead and articles thereof,249171065.0
2000,AUS,Australia,78,Lead and articles thereof,169565020.0
1995,AUT,Austria,78,Lead and articles thereof,6034113.0
1996,AUT,Austria,78,Lead and articles thereof,9094769.0
1997,AUT,Austria,78,Lead and articles thereof,7481991.0
1998,AUT,Austria,78,Lead and articles thereof,6194105.0
1999,AUT,Austria,78,Lead and articles thereof,5054105.0
2000,AUT,Austria,78,Lead and articles thereof,4294385.0
1996,AZE,Azerbaijan,78,Lead and articles thereof,10840.0
1997,AZE,Azerbaijan,78,Lead and articles thereof,15800.0
1998,AZE,Azerbaijan,78,Lead and articles thereof,16100.0
1999,AZE,Azerbaijan,78,Lead and articles thereof,99006.0
2000,AZE,Azerbaijan,78,Lead and articles thereof,82100.0
2000,BDI,Burundi,78,Lead and articles thereof,14.0
1995,BEL,Belgium-Luxembourg (...1998),78,Lead and articles thereof,103000800.0
1996,BEL,Belgium-Luxembourg (...1998),78,Lead and articles thereof,126434496.0
1997,BEL,Belgium-Luxembourg (...1998),78,Lead and articles thereof,105120160.0
1998,BEL,Belgium-Luxembourg (...1998),78,Lead and articles thereof,90296240.0
1999,BEL,Belgium,78,Lead and articles thereof,87302611.0
2000,BEL,Belgium,78,Lead and articles thereof,95618677.0
