period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2007,ABW,Aruba,78,Lead and articles thereof,374.0
2008,ABW,Aruba,78,Lead and articles thereof,486.0
2009,ABW,Aruba,78,Lead and articles thereof,709.0
2010,ABW,Aruba,78,Lead and articles thereof,20.0
2008,AGO,Angola,78,Lead and articles thereof,62915.274
2007,ALB,Albania,78,Lead and articles thereof,4279010.0
2008,ALB,Albania,78,Lead and articles thereof,5458163.0
2009,ALB,Albania,78,Lead and articles thereof,3747287.0
2010,ALB,Albania,78,Lead and articles thereof,5881770.0
2011,ALB,Albania,78,Lead and articles thereof,7575353.0
2012,ALB,Albania,78,Lead and articles thereof,4718407.0
2009,AND,Andorra,78,Lead and articles thereof,22913.146
2010,AND,Andorra,78,Lead and articles thereof,8241.233
2011,AND,Andorra,78,Lead and articles thereof,12309.309
2012,AND,Andorra,78,Lead and articles thereof,120.837
2007,ANT,Netherlands Antilles (...2010),78,Lead and articles thereof,26087.0
2008,ANT,Netherlands Antilles (...2010),78,Lead and articles thereof,6113.0
2007,ARE,United Arab Emirates,78,Lead and articles thereof,14688384.0
2008,ARE,United Arab Emirates,78,Lead and articles thereof,6204018.0
2009,ARE,United Arab Emirates,78,Lead and articles thereof,8253876.0
2010,ARE,United Arab Emirates,78,Lead and articles thereof,11963065.0
2011,ARE,United Arab Emirates,78,Lead and articles thereof,21230812.0
2012,ARE,United Arab Emirates,78,Lead and articles thereof,40415422.0
2007,ARG,Argentina,78,Lead and articles thereof,59838538.0
2008,ARG,Argentina,78,Lead and articles thereof,53617330.0
2009,ARG,Argentina,78,Lead and articles thereof,34483235.0
2010,ARG,Argentina,78,Lead and articles thereof,51067450.0
2011,ARG,Argentina,78,Lead and articles thereof,52993072.0
2012,ARG,Argentina,78,Lead and articles thereof,44151385.0
2007,ARM,Armenia,78,Lead and articles thereof,185705.0
2009,ARM,Armenia,78,Lead and articles thereof,75910.0
2010,ARM,Armenia,78,Lead and articles thereof,283372.0
2011,ARM,Armenia,78,Lead and articles thereof,552952.0
2012,ARM,Armenia,78,Lead and articles thereof,392168.0
2011,ATG,Antigua and Barbuda,78,Lead and articles thereof,1083.0
2012,ATG,Antigua and Barbuda,78,Lead and articles thereof,364.0
2007,AUS,Australia,78,Lead and articles thereof,938622481.0
2008,AUS,Australia,78,Lead and articles thereof,971688052.0
2009,AUS,Australia,78,Lead and articles thereof,680837842.0
2010,AUS,Australia,78,Lead and articles thereof,762330767.0
2011,AUS,Australia,78,Lead and articles thereof,995729197.0
2012,AUS,Australia,78,Lead and articles thereof,954899841.0
2007,AUT,Austria,78,Lead and articles thereof,39075521.0
2008,AUT,Austria,78,Lead and articles thereof,35467272.0
2009,AUT,Austria,78,Lead and articles thereof,26789124.0
2010,AUT,Austria,78,Lead and articles thereof,39487607.0
2011,AUT,Austria,78,Lead and articles thereof,44061336.0
2012,AUT,Austria,78,Lead and articles thereof,33123518.028
2007,AZE,Azerbaijan,78,Lead and articles thereof,673435.0
2008,AZE,Azerbaijan,78,Lead and articles thereof,725200.0
2009,AZE,Azerbaijan,78,Lead and articles thereof,951825.0
2010,AZE,Azerbaijan,78,Lead and articles thereof,2032905.0
