reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
MUS,2020,2711,35201224.452,Mauritius,Petroleum gases and other gaseous hydrocarbons
MWI,2020,2711,1263614.196,Malawi,Petroleum gases and other gaseous hydrocarbons
MYS,2020,2711,1526365422.457,Malaysia,Petroleum gases and other gaseous hydrocarbons
NAM,2020,2711,8602584.2,Namibia,Petroleum gases and other gaseous hydrocarbons
NER,2020,2711,654323.682,Niger,Petroleum gases and other gaseous hydrocarbons
NGA,2020,2711,113622747.38,Nigeria,Petroleum gases and other gaseous hydrocarbons
NIC,2020,2711,56273196.67,Nicaragua,Petroleum gases and other gaseous hydrocarbons
NLD,2020,2711,1652742705.2,Netherlands,Petroleum gases and other gaseous hydrocarbons
NOR,2020,2711,16691646.984,Norway,Petroleum gases and other gaseous hydrocarbons
NPL,2020,2711,250985070.11,Nepal,Petroleum gases and other gaseous hydrocarbons
NZL,2020,2711,15052886.486,New Zealand,Petroleum gases and other gaseous hydrocarbons
OMN,2020,2711,25366863.777,Oman,Petroleum gases and other gaseous hydrocarbons
PAK,2020,2711,2447389432.722,Pakistan,Petroleum gases and other gaseous hydrocarbons
PAN,2020,2711,78969372.0,Panama,Petroleum gases and other gaseous hydrocarbons
PER,2020,2711,148595594.45,Peru,Petroleum gases and other gaseous hydrocarbons
PHL,2020,2711,738205715.0,Philippines,Petroleum gases and other gaseous hydrocarbons
PNG,2020,2711,8865913.253,Papua New Guinea,Petroleum gases and other gaseous hydrocarbons
POL,2020,2711,735121960.0,Poland,Petroleum gases and other gaseous hydrocarbons
PRT,2020,2711,1452509424.345,Portugal,Petroleum gases and other gaseous hydrocarbons
PRY,2020,2711,36208630.0,Paraguay,Petroleum gases and other gaseous hydrocarbons
PSE,2020,2711,75438369.89,State of Palestine,Petroleum gases and other gaseous hydrocarbons
PYF,2020,2711,8869660.632,French Polynesia,Petroleum gases and other gaseous hydrocarbons
QAT,2020,2711,707098.552,Qatar,Petroleum gases and other gaseous hydrocarbons
ROU,2020,2711,417767519.44,Romania,Petroleum gases and other gaseous hydrocarbons
RUS,2020,2711,40987909.06,Russian Federation,Petroleum gases and other gaseous hydrocarbons
RWA,2020,2711,18842573.26,Rwanda,Petroleum gases and other gaseous hydrocarbons
S19,2020,2711,6086640458.292,"Other Asia, nes",Petroleum gases and other gaseous hydrocarbons
SAU,2020,2711,11312527.717,Saudi Arabia,Petroleum gases and other gaseous hydrocarbons
SEN,2020,2711,115345602.792,Senegal,Petroleum gases and other gaseous hydrocarbons
SGP,2020,2711,3209459182.294,Singapore,Petroleum gases and other gaseous hydrocarbons
SLV,2020,2711,217574923.99,El Salvador,Petroleum gases and other gaseous hydrocarbons
SRB,2020,2711,507460339.0,Serbia,Petroleum gases and other gaseous hydrocarbons
STP,2020,2711,225720.299,Sao Tome and Principe,Petroleum gases and other gaseous hydrocarbons
SUR,2020,2711,24704498.955,Suriname,Petroleum gases and other gaseous hydrocarbons
SVK,2020,2711,1563073342.954,Slovakia,Petroleum gases and other gaseous hydrocarbons
SVN,2020,2711,221387236.62,Slovenia,Petroleum gases and other gaseous hydrocarbons
SWE,2020,2711,610936669.21,Sweden,Petroleum gases and other gaseous hydrocarbons
SWZ,2020,2711,4844824.07,Eswatini,Petroleum gases and other gaseous hydrocarbons
SYC,2020,2711,878264.45,Seychelles,Petroleum gases and other gaseous hydrocarbons
TGO,2020,2711,102149.245,Togo,Petroleum gases and other gaseous hydrocarbons
THA,2020,2711,4079234089.362,Thailand,Petroleum gases and other gaseous hydrocarbons
TJK,2020,2711,195282621.0,Tajikistan,Petroleum gases and other gaseous hydrocarbons
TLS,2020,2711,810683.7,Timor-Leste,Petroleum gases and other gaseous hydrocarbons
TON,2020,2711,2266516.266,Tonga,Petroleum gases and other gaseous hydrocarbons
TTO,2020,2711,394062.536,Trinidad and Tobago,Petroleum gases and other gaseous hydrocarbons
TUN,2020,2711,961959080.19,Tunisia,Petroleum gases and other gaseous hydrocarbons
TUR,2020,2711,1175640111.0,Türkiye,Petroleum gases and other gaseous hydrocarbons
TZA,2020,2711,108302341.83,United Rep. of Tanzania,Petroleum gases and other gaseous hydrocarbons
UGA,2020,2711,14485492.0,Uganda,Petroleum gases and other gaseous hydrocarbons
UKR,2020,2711,1454336709.71,Ukraine,Petroleum gases and other gaseous hydrocarbons
URY,2020,2711,45075380.53,Uruguay,Petroleum gases and other gaseous hydrocarbons
USA,2020,2711,7292213103.0,USA,Petroleum gases and other gaseous hydrocarbons
UZB,2020,2711,50713105.0,Uzbekistan,Petroleum gases and other gaseous hydrocarbons
VCT,2020,2711,3761481.31,Saint Vincent and the Grenadines,Petroleum gases and other gaseous hydrocarbons
VNM,2020,2711,833189642.93,Viet Nam,Petroleum gases and other gaseous hydrocarbons
ZAF,2020,2711,361436489.808,South Africa,Petroleum gases and other gaseous hydrocarbons
ZMB,2020,2711,3249328.052,Zambia,Petroleum gases and other gaseous hydrocarbons
ZWE,2020,2711,36156014.75,Zimbabwe,Petroleum gases and other gaseous hydrocarbons
