period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2001,ABW,Aruba,78,Lead and articles thereof,28380.0
2002,ABW,Aruba,78,Lead and articles thereof,6721.0
2003,ABW,Aruba,78,Lead and articles thereof,726.0
2004,ABW,Aruba,78,Lead and articles thereof,257.0
2005,ABW,Aruba,78,Lead and articles thereof,61.0
2006,ABW,Aruba,78,Lead and articles thereof,46.0
2004,AGO,Angola,78,Lead and articles thereof,5165.861
2005,AGO,Angola,78,Lead and articles thereof,17925.833
2001,ALB,Albania,78,Lead and articles thereof,16915.0
2002,ALB,Albania,78,Lead and articles thereof,81243.0
2003,ALB,Albania,78,Lead and articles thereof,283479.0
2004,ALB,Albania,78,Lead and articles thereof,555954.0
2005,ALB,Albania,78,Lead and articles thereof,908218.0
2006,ALB,Albania,78,Lead and articles thereof,1785921.0
2001,AND,Andorra,78,Lead and articles thereof,9074.0
2002,AND,Andorra,78,Lead and articles thereof,40.0
2004,AND,Andorra,78,Lead and articles thereof,276.0
2005,ANT,Netherlands Antilles (...2010),78,Lead and articles thereof,559.0
2006,ANT,Netherlands Antilles (...2010),78,Lead and articles thereof,7408.0
2001,ARE,United Arab Emirates,78,Lead and articles thereof,1211949.0
2002,ARE,United Arab Emirates,78,Lead and articles thereof,760358.0
2003,ARE,United Arab Emirates,78,Lead and articles thereof,721659.0
2004,ARE,United Arab Emirates,78,Lead and articles thereof,1097739.0
2005,ARE,United Arab Emirates,78,Lead and articles thereof,5044009.0
2006,ARE,United Arab Emirates,78,Lead and articles thereof,8782983.0
2001,ARG,Argentina,78,Lead and articles thereof,9768417.0
2002,ARG,Argentina,78,Lead and articles thereof,10953730.0
2003,ARG,Argentina,78,Lead and articles thereof,9114753.0
2004,ARG,Argentina,78,Lead and articles thereof,22665365.0
2005,ARG,Argentina,78,Lead and articles thereof,24169354.0
2006,ARG,Argentina,78,Lead and articles thereof,23259419.0
2001,ARM,Armenia,78,Lead and articles thereof,337666.0
2002,ARM,Armenia,78,Lead and articles thereof,200482.0
2003,ARM,Armenia,78,Lead and articles thereof,114524.0
2004,ARM,Armenia,78,Lead and articles thereof,63318.0
2005,ARM,Armenia,78,Lead and articles thereof,25710.0
2006,ARM,Armenia,78,Lead and articles thereof,178815.0
2005,ATG,Antigua and Barbuda,78,Lead and articles thereof,500.0
2001,AUS,Australia,78,Lead and articles thereof,197552846.0
2002,AUS,Australia,78,Lead and articles thereof,219668107.0
2003,AUS,Australia,78,Lead and articles thereof,225529337.0
2004,AUS,Australia,78,Lead and articles thereof,345345970.0
2005,AUS,Australia,78,Lead and articles thereof,438276650.0
2006,AUS,Australia,78,Lead and articles thereof,477961851.0
2001,AUT,Austria,78,Lead and articles thereof,5511493.0
2002,AUT,Austria,78,Lead and articles thereof,5834010.0
2003,AUT,Austria,78,Lead and articles thereof,9240702.0
2004,AUT,Austria,78,Lead and articles thereof,17956337.0
2005,AUT,Austria,78,Lead and articles thereof,16845519.0
2006,AUT,Austria,78,Lead and articles thereof,20493404.0
2001,AZE,Azerbaijan,78,Lead and articles thereof,30000.0
2005,AZE,Azerbaijan,78,Lead and articles thereof,8400.0
2006,AZE,Azerbaijan,78,Lead and articles thereof,171362.0
2001,BEL,Belgium,78,Lead and articles thereof,83074111.0
2002,BEL,Belgium,78,Lead and articles thereof,71375620.0
2003,BEL,Belgium,78,Lead and articles thereof,66357400.0
2004,BEL,Belgium,78,Lead and articles thereof,157439286.0
2005,BEL,Belgium,78,Lead and articles thereof,226322770.0
2006,BEL,Belgium,78,Lead and articles thereof,217245479.0
2001,BEN,Benin,78,Lead and articles thereof,1847.0
2005,BEN,Benin,78,Lead and articles thereof,6865.0
2006,BEN,Benin,78,Lead and articles thereof,2598.0
2001,BFA,Burkina Faso,78,Lead and articles thereof,312.0
2001,BGD,Bangladesh,78,Lead and articles thereof,744.0
2002,BGD,Bangladesh,78,Lead and articles thereof,90938.0
2003,BGD,Bangladesh,78,Lead and articles thereof,59795.0
2005,BGD,Bangladesh,78,Lead and articles thereof,74115.0
2006,BGD,Bangladesh,78,Lead and articles thereof,357.0
2001,BGR,Bulgaria,78,Lead and articles thereof,35182964.0
2002,BGR,Bulgaria,78,Lead and articles thereof,28759577.0
2003,BGR,Bulgaria,78,Lead and articles thereof,32344723.0
2004,BGR,Bulgaria,78,Lead and articles thereof,51905391.0
2005,BGR,Bulgaria,78,Lead and articles thereof,72833370.0
2006,BGR,Bulgaria,78,Lead and articles thereof,87710945.0
2002,BHR,Bahrain,78,Lead and articles thereof,1019772.0
2003,BHR,Bahrain,78,Lead and articles thereof,31915.0
2004,BHR,Bahrain,78,Lead and articles thereof,42553.0
2005,BHR,Bahrain,78,Lead and articles thereof,181231.0
2006,BHR,Bahrain,78,Lead and articles thereof,11968.0
2001,BHS,Bahamas,78,Lead and articles thereof,33019.0
2002,BHS,Bahamas,78,Lead and articles thereof,1850.0
2003,BHS,Bahamas,78,Lead and articles thereof,5705.0
2003,BIH,Bosnia Herzegovina,78,Lead and articles thereof,213803.0
2004,BIH,Bosnia Herzegovina,78,Lead and articles thereof,838291.0
2005,BIH,Bosnia Herzegovina,78,Lead and articles thereof,2184346.0
2006,BIH,Bosnia Herzegovina,78,Lead and articles thereof,2805464.0
2001,BLR,Belarus,78,Lead and articles thereof,692700.0
2002,BLR,Belarus,78,Lead and articles thereof,726900.0
2003,BLR,Belarus,78,Lead and articles thereof,228900.0
2004,BLR,Belarus,78,Lead and articles thereof,346800.0
2005,BLR,Belarus,78,Lead and articles thereof,219800.0
2006,BLR,Belarus,78,Lead and articles thereof,433800.0
2004,BLZ,Belize,78,Lead and articles thereof,3275.0
2001,BOL,Bolivia (Plurinational State of),78,Lead and articles thereof,277414.49
2002,BOL,Bolivia (Plurinational State of),78,Lead and articles thereof,162369.69
2003,BOL,Bolivia (Plurinational State of),78,Lead and articles thereof,108340.99
2004,BOL,Bolivia (Plurinational State of),78,Lead and articles thereof,326399.84
2005,BOL,Bolivia (Plurinational State of),78,Lead and articles thereof,515765.15
2006,BOL,Bolivia (Plurinational State of),78,Lead and articles thereof,756721.93
2001,BRA,Brazil,78,Lead and articles thereof,544052.0
2002,BRA,Brazil,78,Lead and articles thereof,401354.0
2003,BRA,Brazil,78,Lead and articles thereof,313942.0
2004,BRA,Brazil,78,Lead and articles thereof,948722.0
2005,BRA,Brazil,78,Lead and articles thereof,891166.0
2006,BRA,Brazil,78,Lead and articles thereof,763231.0
2001,BRB,Barbados,78,Lead and articles thereof,64.0
2002,BRB,Barbados,78,Lead and articles thereof,7850.0
2003,BRB,Barbados,78,Lead and articles thereof,72.0
2004,BRB,Barbados,78,Lead and articles thereof,154.0
