period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2007,ABW,Aruba,74,Copper and articles thereof,91993.0
2008,ABW,Aruba,74,Copper and articles thereof,23268.0
2009,ABW,Aruba,74,Copper and articles thereof,13246.0
2010,ABW,Aruba,74,Copper and articles thereof,9589.0
2011,ABW,Aruba,74,Copper and articles thereof,288724.0
2012,ABW,Aruba,74,Copper and articles thereof,1200065.0
2008,AGO,Angola,74,Copper and articles thereof,28175.778
2008,AIA,Anguilla,74,Copper and articles thereof,19733.0
2007,ALB,Albania,74,Copper and articles thereof,29573769.0
2008,ALB,Albania,74,Copper and articles thereof,23207761.0
2009,ALB,Albania,74,Copper and articles thereof,12142878.0
2010,ALB,Albania,74,Copper and articles thereof,33116981.0
2011,ALB,Albania,74,Copper and articles thereof,39324428.0
2012,ALB,Albania,74,Copper and articles thereof,36428487.0
2007,AND,Andorra,74,Copper and articles thereof,704524.182
2008,AND,Andorra,74,Copper and articles thereof,768925.7
2009,AND,Andorra,74,Copper and articles thereof,584491.272
2010,AND,Andorra,74,Copper and articles thereof,934300.817
2011,AND,Andorra,74,Copper and articles thereof,715904.04
2012,AND,Andorra,74,Copper and articles thereof,934139.587
2007,ANT,Netherlands Antilles (...2010),74,Copper and articles thereof,1398880.0
2008,ANT,Netherlands Antilles (...2010),74,Copper and articles thereof,1562869.0
2007,ARE,United Arab Emirates,74,Copper and articles thereof,191314702.0
2008,ARE,United Arab Emirates,74,Copper and articles thereof,205538651.0
2009,ARE,United Arab Emirates,74,Copper and articles thereof,301232661.0
2010,ARE,United Arab Emirates,74,Copper and articles thereof,612454417.0
2011,ARE,United Arab Emirates,74,Copper and articles thereof,1104470499.0
2012,ARE,United Arab Emirates,74,Copper and articles thereof,1741762386.0
2007,ARG,Argentina,74,Copper and articles thereof,15301257.0
2008,ARG,Argentina,74,Copper and articles thereof,19987700.0
2009,ARG,Argentina,74,Copper and articles thereof,11196027.0
2010,ARG,Argentina,74,Copper and articles thereof,23425653.0
2011,ARG,Argentina,74,Copper and articles thereof,20467832.0
2012,ARG,Argentina,74,Copper and articles thereof,15733125.0
2007,ARM,Armenia,74,Copper and articles thereof,74710538.0
2008,ARM,Armenia,74,Copper and articles thereof,68886870.0
2009,ARM,Armenia,74,Copper and articles thereof,65289138.0
2010,ARM,Armenia,74,Copper and articles thereof,99679412.0
2011,ARM,Armenia,74,Copper and articles thereof,120414216.0
2012,ARM,Armenia,74,Copper and articles thereof,110677201.0
2007,ATG,Antigua and Barbuda,74,Copper and articles thereof,5996.0
2009,ATG,Antigua and Barbuda,74,Copper and articles thereof,5031.0
2010,ATG,Antigua and Barbuda,74,Copper and articles thereof,11789.0
2011,ATG,Antigua and Barbuda,74,Copper and articles thereof,20631.0
2012,ATG,Antigua and Barbuda,74,Copper and articles thereof,21742.0
2007,AUS,Australia,74,Copper and articles thereof,2889364662.0
2008,AUS,Australia,74,Copper and articles thereof,3060978322.0
2009,AUS,Australia,74,Copper and articles thereof,2135823403.0
2010,AUS,Australia,74,Copper and articles thereof,3214656822.0
2011,AUS,Australia,74,Copper and articles thereof,4367952233.0
2012,AUS,Australia,74,Copper and articles thereof,3814696736.0
2007,AUT,Austria,74,Copper and articles thereof,1356542705.0
2008,AUT,Austria,74,Copper and articles thereof,1605069577.0
2009,AUT,Austria,74,Copper and articles thereof,1141164086.0
2010,AUT,Austria,74,Copper and articles thereof,1770766019.0
2011,AUT,Austria,74,Copper and articles thereof,2105126069.0
2012,AUT,Austria,74,Copper and articles thereof,1916179217.746
2007,AZE,Azerbaijan,74,Copper and articles thereof,11977044.0
