reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ABW,2022,2701,3213.966,Aruba,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AGO,2022,2701,86936.883,Angola,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AND,2022,2701,32.81,Andorra,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARE,2022,2701,279817980.464,United Arab Emirates,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,2022,2701,627869165.46,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARM,2022,2701,2834056.5,Armenia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ATG,2022,2701,2886.774,Antigua and Barbuda,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,2022,2701,59876167.413,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUT,2022,2701,955928477.96,Austria,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AZE,2022,2701,3593239.23,Azerbaijan,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BDI,2022,2701,1719024.111,Burundi,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BEL,2022,2701,1406531768.063,Belgium,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BEN,2022,2701,35364131.252,Benin,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BFA,2022,2701,6644.521,Burkina Faso,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BGR,2022,2701,363977903.687,Bulgaria,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BHR,2022,2701,35959368.8,Bahrain,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BHS,2022,2701,292729.0,Bahamas,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BIH,2022,2701,488652399.18,Bosnia Herzegovina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BLZ,2022,2701,934.335,Belize,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BMU,2022,2701,8949.9,Bermuda,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BOL,2022,2701,2193925.0,Bolivia (Plurinational State of),"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BRA,2022,2701,6026399945.0,Brazil,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BRB,2022,2701,103033.0,Barbados,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
