period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2023,ABW,Aruba,75,Nickel and articles thereof,1960.894
2023,AGO,Angola,75,Nickel and articles thereof,6047690.593
2023,ALB,Albania,75,Nickel and articles thereof,345598.363
2023,AND,Andorra,75,Nickel and articles thereof,21367.454
2023,ARE,United Arab Emirates,75,Nickel and articles thereof,274694880.808
2023,ARG,Argentina,75,Nickel and articles thereof,36502980.4
2023,ARM,Armenia,75,Nickel and articles thereof,246380.84
2023,ATG,Antigua and Barbuda,75,Nickel and articles thereof,2488.248
2023,AUS,Australia,75,Nickel and articles thereof,108429724.388
2023,AUT,Austria,75,Nickel and articles thereof,651234711.289
2023,AZE,Azerbaijan,75,Nickel and articles thereof,5471158.38
2023,BDI,Burundi,75,Nickel and articles thereof,393.58
2023,BEL,Belgium,75,Nickel and articles thereof,510773728.462
2023,BEN,Benin,75,Nickel and articles thereof,67937.631
2023,BFA,Burkina Faso,75,Nickel and articles thereof,9061.773
2023,BGR,Bulgaria,75,Nickel and articles thereof,16887958.39
2023,BHR,Bahrain,75,Nickel and articles thereof,4615097.709
2023,BHS,Bahamas,75,Nickel and articles thereof,132158.0
2023,BIH,Bosnia Herzegovina,75,Nickel and articles thereof,1133633.052
2023,BLZ,Belize,75,Nickel and articles thereof,17471.085
2023,BMU,Bermuda,75,Nickel and articles thereof,10931.75
2023,BOL,Bolivia (Plurinational State of),75,Nickel and articles thereof,496151.0
2023,BRA,Brazil,75,Nickel and articles thereof,427896405.0
2023,BRB,Barbados,75,Nickel and articles thereof,2198.0
2023,BRN,Brunei Darussalam,75,Nickel and articles thereof,622957.114
2023,BTN,Bhutan,75,Nickel and articles thereof,11400.865
2023,BWA,Botswana,75,Nickel and articles thereof,399424.225
2023,CAF,Central African Rep.,75,Nickel and articles thereof,22632.874
2023,CAN,Canada,75,Nickel and articles thereof,632415181.411
2023,CHE,Switzerland,75,Nickel and articles thereof,237570481.747
2023,CHL,Chile,75,Nickel and articles thereof,4977670.477
2023,CHN,China,75,Nickel and articles thereof,11571750762.0
2023,CIV,Côte d'Ivoire,75,Nickel and articles thereof,907585.553
2023,CMR,Cameroon,75,Nickel and articles thereof,93953.468
2023,COD,Dem. Rep. of the Congo,75,Nickel and articles thereof,255394.21
2023,COG,Congo,75,Nickel and articles thereof,668214.732
2023,COL,Colombia,75,Nickel and articles thereof,6092546.5
2023,COM,Comoros,75,Nickel and articles thereof,450.727
2023,CPV,Cabo Verde,75,Nickel and articles thereof,1084.821
2023,CRI,Costa Rica,75,Nickel and articles thereof,31854770.93
2023,CYM,Cayman Isds,75,Nickel and articles thereof,158276.287
2023,CYP,Cyprus,75,Nickel and articles thereof,68284.276
2023,CZE,Czechia,75,Nickel and articles thereof,249213715.0
2023,DEU,Germany,75,Nickel and articles thereof,2704563959.952
2023,DMA,Dominica,75,Nickel and articles thereof,362.592
2023,DNK,Denmark,75,Nickel and articles thereof,36668354.389
2023,DOM,Dominican Rep.,75,Nickel and articles thereof,651216.403
2023,ECU,Ecuador,75,Nickel and articles thereof,2025794.8
2023,EGY,Egypt,75,Nickel and articles thereof,12583576.208
2023,ESP,Spain,75,Nickel and articles thereof,511531415.278
2023,EST,Estonia,75,Nickel and articles thereof,8838160.5
2023,ETH,Ethiopia,75,Nickel and articles thereof,2891097.805
2023,FIN,Finland,75,Nickel and articles thereof,1214685963.603
2023,FJI,Fiji,75,Nickel and articles thereof,10307.427
2023,FRA,France,75,Nickel and articles thereof,1649443516.869
2023,GAB,Gabon,75,Nickel and articles thereof,340198.913
2023,GBR,United Kingdom,75,Nickel and articles thereof,1754863017.947
2023,GEO,Georgia,75,Nickel and articles thereof,367214.658
2023,GHA,Ghana,75,Nickel and articles thereof,2423163.027
2023,GMB,Gambia,75,Nickel and articles thereof,97739.983
2023,GRC,Greece,75,Nickel and articles thereof,4322016.652
2023,GRD,Grenada,75,Nickel and articles thereof,6761.482
2023,GTM,Guatemala,75,Nickel and articles thereof,241220.0
2023,GUY,Guyana,75,Nickel and articles thereof,833820.545
2023,HKG,"China, Hong Kong SAR",75,Nickel and articles thereof,50108369.076
2023,HND,Honduras,75,Nickel and articles thereof,129255.87
2023,HRV,Croatia,75,Nickel and articles thereof,28472102.0
2023,HUN,Hungary,75,Nickel and articles thereof,56235505.184
2023,IDN,Indonesia,75,Nickel and articles thereof,88804434.0
2023,IND,India,75,Nickel and articles thereof,1384085562.674
2023,IRL,Ireland,75,Nickel and articles thereof,94030651.7
2023,ISL,Iceland,75,Nickel and articles thereof,721598.245
2023,ISR,Israel,75,Nickel and articles thereof,56649000.0
2023,ITA,Italy,75,Nickel and articles thereof,1451953925.897
2023,JAM,Jamaica,75,Nickel and articles thereof,91777.21
2023,JOR,Jordan,75,Nickel and articles thereof,1327351.447
2023,JPN,Japan,75,Nickel and articles thereof,4185444679.471
2023,KAZ,Kazakhstan,75,Nickel and articles thereof,19587156.63
2023,KEN,Kenya,75,Nickel and articles thereof,539405.831
2023,KGZ,Kyrgyzstan,75,Nickel and articles thereof,119698.0
2023,KHM,Cambodia,75,Nickel and articles thereof,171089.31
2023,KOR,Rep. of Korea,75,Nickel and articles thereof,1904440556.0
2023,KWT,Kuwait,75,Nickel and articles thereof,8537136.537
2023,LAO,Lao People's Dem. Rep.,75,Nickel and articles thereof,7221802.05
2023,LBN,Lebanon,75,Nickel and articles thereof,416981.0
2023,LBR,Liberia,75,Nickel and articles thereof,1169.19
2023,LKA,Sri Lanka,75,Nickel and articles thereof,619503.846
2023,LSO,Lesotho,75,Nickel and articles thereof,18284.458
2023,LTU,Lithuania,75,Nickel and articles thereof,1597248.0
2023,LUX,Luxembourg,75,Nickel and articles thereof,4295203.959
2023,LVA,Latvia,75,Nickel and articles thereof,3902833.678
2023,MAR,Morocco,75,Nickel and articles thereof,5507696.503
2023,MDA,Rep. of Moldova,75,Nickel and articles thereof,791484.0
2023,MDG,Madagascar,75,Nickel and articles thereof,487218.766
2023,MDV,Maldives,75,Nickel and articles thereof,8004.234
2023,MEX,Mexico,75,Nickel and articles thereof,559714734.0
2023,MKD,North Macedonia,75,Nickel and articles thereof,1925074.888
2023,MLI,Mali,75,Nickel and articles thereof,94047.196
2023,MLT,Malta,75,Nickel and articles thereof,1484886.733
2023,MMR,Myanmar,75,Nickel and articles thereof,144724.57
2023,MNE,Montenegro,75,Nickel and articles thereof,49896.442
2023,MNG,Mongolia,75,Nickel and articles thereof,414305.604
2023,MOZ,Mozambique,75,Nickel and articles thereof,238000.0
2023,MRT,Mauritania,75,Nickel and articles thereof,141955.157
2023,MSR,Montserrat,75,Nickel and articles thereof,1471.748
2023,MUS,Mauritius,75,Nickel and articles thereof,150173.762
2023,MWI,Malawi,75,Nickel and articles thereof,16092.19
2023,MYS,Malaysia,75,Nickel and articles thereof,228193720.556
2023,NAM,Namibia,75,Nickel and articles thereof,391330.271
2023,NER,Niger,75,Nickel and articles thereof,281.581
2023,NGA,Nigeria,75,Nickel and articles thereof,1885921.841
2023,NIC,Nicaragua,75,Nickel and articles thereof,49597.14
2023,NLD,Netherlands,75,Nickel and articles thereof,1122808155.57
2023,NOR,Norway,75,Nickel and articles thereof,2745389484.677
2023,NZL,New Zealand,75,Nickel and articles thereof,7649549.142
2023,OMN,Oman,75,Nickel and articles thereof,22301354.972
2023,PAK,Pakistan,75,Nickel and articles thereof,17359828.327
2023,PAN,Panama,75,Nickel and articles thereof,430246.0
2023,PER,Peru,75,Nickel and articles thereof,5479261.12
2023,PHL,Philippines,75,Nickel and articles thereof,39855982.0
2023,PNG,Papua New Guinea,75,Nickel and articles thereof,114350.873
2023,POL,Poland,75,Nickel and articles thereof,265752973.0
2023,PRT,Portugal,75,Nickel and articles thereof,28285627.037
2023,PRY,Paraguay,75,Nickel and articles thereof,210288.88
2023,PSE,State of Palestine,75,Nickel and articles thereof,494178.859
2023,PYF,French Polynesia,75,Nickel and articles thereof,39856.621
2023,QAT,Qatar,75,Nickel and articles thereof,47821271.982
2023,ROU,Romania,75,Nickel and articles thereof,87503401.54
2023,S19,"Other Asia, nes",75,Nickel and articles thereof,900650135.871
2023,SAU,Saudi Arabia,75,Nickel and articles thereof,162070892.215
2023,SEN,Senegal,75,Nickel and articles thereof,1073112.492
2023,SGP,Singapore,75,Nickel and articles thereof,757720722.771
2023,SLV,El Salvador,75,Nickel and articles thereof,273377.13
2023,SRB,Serbia,75,Nickel and articles thereof,27962951.0
2023,STP,Sao Tome and Principe,75,Nickel and articles thereof,183.718
2023,SUR,Suriname,75,Nickel and articles thereof,123760.622
2023,SVK,Slovakia,75,Nickel and articles thereof,19194288.042
2023,SVN,Slovenia,75,Nickel and articles thereof,63772652.014
2023,SWE,Sweden,75,Nickel and articles thereof,805379615.998
2023,SWZ,Eswatini,75,Nickel and articles thereof,21279.83
2023,SYC,Seychelles,75,Nickel and articles thereof,12407.356
2023,TGO,Togo,75,Nickel and articles thereof,1825.339
2023,THA,Thailand,75,Nickel and articles thereof,116882876.609
2023,TJK,Tajikistan,75,Nickel and articles thereof,15349.0
2023,TLS,Timor-Leste,75,Nickel and articles thereof,3886.83
2023,TON,Tonga,75,Nickel and articles thereof,365.605
2023,TTO,Trinidad and Tobago,75,Nickel and articles thereof,853843.553
