period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2001,ABW,Aruba,44,Wood and articles of wood; wood charcoal,137531.0
2002,ABW,Aruba,44,Wood and articles of wood; wood charcoal,170654.0
2003,ABW,Aruba,44,Wood and articles of wood; wood charcoal,153715.0
2004,ABW,Aruba,44,Wood and articles of wood; wood charcoal,140095.0
2005,ABW,Aruba,44,Wood and articles of wood; wood charcoal,91240.0
2006,ABW,Aruba,44,Wood and articles of wood; wood charcoal,162540.0
2004,AGO,Angola,44,Wood and articles of wood; wood charcoal,577630.68
2005,AGO,Angola,44,Wood and articles of wood; wood charcoal,483548.909
2006,AGO,Angola,44,Wood and articles of wood; wood charcoal,493178.343
2001,AIA,Anguilla,44,Wood and articles of wood; wood charcoal,16069.0
2002,AIA,Anguilla,44,Wood and articles of wood; wood charcoal,3294.0
2003,AIA,Anguilla,44,Wood and articles of wood; wood charcoal,6242.0
2004,AIA,Anguilla,44,Wood and articles of wood; wood charcoal,5224.0
2006,AIA,Anguilla,44,Wood and articles of wood; wood charcoal,4427.0
2001,ALB,Albania,44,Wood and articles of wood; wood charcoal,8693294.0
2002,ALB,Albania,44,Wood and articles of wood; wood charcoal,8621218.0
2003,ALB,Albania,44,Wood and articles of wood; wood charcoal,8765945.0
2004,ALB,Albania,44,Wood and articles of wood; wood charcoal,9513490.0
2005,ALB,Albania,44,Wood and articles of wood; wood charcoal,10447525.0
2006,ALB,Albania,44,Wood and articles of wood; wood charcoal,11107083.0
2001,AND,Andorra,44,Wood and articles of wood; wood charcoal,609297.0
2002,AND,Andorra,44,Wood and articles of wood; wood charcoal,754386.0
2003,AND,Andorra,44,Wood and articles of wood; wood charcoal,1040203.0
2004,AND,Andorra,44,Wood and articles of wood; wood charcoal,1128130.0
2005,AND,Andorra,44,Wood and articles of wood; wood charcoal,1522644.0
2006,AND,Andorra,44,Wood and articles of wood; wood charcoal,3061180.602
2005,ANT,Netherlands Antilles (...2010),44,Wood and articles of wood; wood charcoal,13957.0
2006,ANT,Netherlands Antilles (...2010),44,Wood and articles of wood; wood charcoal,171285.0
2001,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,40891658.0
2002,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,53567623.0
2003,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,73054630.0
2004,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,88661006.0
2005,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,142759760.0
2006,ARE,United Arab Emirates,44,Wood and articles of wood; wood charcoal,169343971.0
2001,ARG,Argentina,44,Wood and articles of wood; wood charcoal,76001343.0
2002,ARG,Argentina,44,Wood and articles of wood; wood charcoal,139068678.0
2003,ARG,Argentina,44,Wood and articles of wood; wood charcoal,195507674.0
2004,ARG,Argentina,44,Wood and articles of wood; wood charcoal,272354964.0
2005,ARG,Argentina,44,Wood and articles of wood; wood charcoal,275758565.0
2006,ARG,Argentina,44,Wood and articles of wood; wood charcoal,318708082.0
2001,ARM,Armenia,44,Wood and articles of wood; wood charcoal,848405.0
2002,ARM,Armenia,44,Wood and articles of wood; wood charcoal,1249587.0
2003,ARM,Armenia,44,Wood and articles of wood; wood charcoal,1676617.0
2004,ARM,Armenia,44,Wood and articles of wood; wood charcoal,1496151.0
2005,ARM,Armenia,44,Wood and articles of wood; wood charcoal,941014.0
2006,ARM,Armenia,44,Wood and articles of wood; wood charcoal,635033.0
2005,ATG,Antigua and Barbuda,44,Wood and articles of wood; wood charcoal,66055.0
2001,AUS,Australia,44,Wood and articles of wood; wood charcoal,553241000.0
2002,AUS,Australia,44,Wood and articles of wood; wood charcoal,645132327.0
2003,AUS,Australia,44,Wood and articles of wood; wood charcoal,743992821.0
2004,AUS,Australia,44,Wood and articles of wood; wood charcoal,927796326.0
2005,AUS,Australia,44,Wood and articles of wood; wood charcoal,951012516.0
2006,AUS,Australia,44,Wood and articles of wood; wood charcoal,1009471487.0
2001,AUT,Austria,44,Wood and articles of wood; wood charcoal,2234113600.0
2002,AUT,Austria,44,Wood and articles of wood; wood charcoal,2559013670.0
