reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AGO,2022,2709,18610.114,Angola,Petroleum oils and oils obtained from bituminous minerals; crude
AND,2022,2709,1064.122,Andorra,Petroleum oils and oils obtained from bituminous minerals; crude
ARE,2022,2709,2876899278.857,United Arab Emirates,Petroleum oils and oils obtained from bituminous minerals; crude
ARG,2022,2709,1030.81,Argentina,Petroleum oils and oils obtained from bituminous minerals; crude
ATG,2022,2709,14237.07,Antigua and Barbuda,Petroleum oils and oils obtained from bituminous minerals; crude
AUS,2022,2709,7368747424.482,Australia,Petroleum oils and oils obtained from bituminous minerals; crude
AUT,2022,2709,3840376459.321,Austria,Petroleum oils and oils obtained from bituminous minerals; crude
AZE,2022,2709,450927401.68,Azerbaijan,Petroleum oils and oils obtained from bituminous minerals; crude
BEL,2022,2709,23634218315.382,Belgium,Petroleum oils and oils obtained from bituminous minerals; crude
BEN,2022,2709,1241.915,Benin,Petroleum oils and oils obtained from bituminous minerals; crude
BGR,2022,2709,4124443315.053,Bulgaria,Petroleum oils and oils obtained from bituminous minerals; crude
BHS,2022,2709,81948.0,Bahamas,Petroleum oils and oils obtained from bituminous minerals; crude
BIH,2022,2709,101931.42,Bosnia Herzegovina,Petroleum oils and oils obtained from bituminous minerals; crude
BLZ,2022,2709,229.065,Belize,Petroleum oils and oils obtained from bituminous minerals; crude
BMU,2022,2709,50.66,Bermuda,Petroleum oils and oils obtained from bituminous minerals; crude
BOL,2022,2709,791.0,Bolivia (Plurinational State of),Petroleum oils and oils obtained from bituminous minerals; crude
BRA,2022,2709,10145098434.0,Brazil,Petroleum oils and oils obtained from bituminous minerals; crude
BRN,2022,2709,5440523930.252,Brunei Darussalam,Petroleum oils and oils obtained from bituminous minerals; crude
BWA,2022,2709,4100227.986,Botswana,Petroleum oils and oils obtained from bituminous minerals; crude
CAF,2022,2709,2319835.31,Central African Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
CAN,2022,2709,16604996383.484,Canada,Petroleum oils and oils obtained from bituminous minerals; crude
CHE,2022,2709,2312032020.551,Switzerland,Petroleum oils and oils obtained from bituminous minerals; crude
CHL,2022,2709,5165668631.18,Chile,Petroleum oils and oils obtained from bituminous minerals; crude
CHN,2022,2709,365512019551.0,China,Petroleum oils and oils obtained from bituminous minerals; crude
CIV,2022,2709,2400384766.926,Côte d'Ivoire,Petroleum oils and oils obtained from bituminous minerals; crude
CMR,2022,2709,16111.416,Cameroon,Petroleum oils and oils obtained from bituminous minerals; crude
COD,2022,2709,85258.163,Dem. Rep. of the Congo,Petroleum oils and oils obtained from bituminous minerals; crude
COG,2022,2709,299.868,Congo,Petroleum oils and oils obtained from bituminous minerals; crude
COL,2022,2709,327381753.6,Colombia,Petroleum oils and oils obtained from bituminous minerals; crude
COM,2022,2709,6826.228,Comoros,Petroleum oils and oils obtained from bituminous minerals; crude
CRI,2022,2709,17767.21,Costa Rica,Petroleum oils and oils obtained from bituminous minerals; crude
CYP,2022,2709,1904.965,Cyprus,Petroleum oils and oils obtained from bituminous minerals; crude
CZE,2022,2709,4922956341.0,Czechia,Petroleum oils and oils obtained from bituminous minerals; crude
DEU,2022,2709,63490363716.749,Germany,Petroleum oils and oils obtained from bituminous minerals; crude
DNK,2022,2709,3630809239.79,Denmark,Petroleum oils and oils obtained from bituminous minerals; crude
DOM,2022,2709,885783752.0,Dominican Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
ECU,2022,2709,6147.8,Ecuador,Petroleum oils and oils obtained from bituminous minerals; crude
EGY,2022,2709,4627680000.0,Egypt,Petroleum oils and oils obtained from bituminous minerals; crude
ESP,2022,2709,47748562906.754,Spain,Petroleum oils and oils obtained from bituminous minerals; crude
EST,2022,2709,6664612.91,Estonia,Petroleum oils and oils obtained from bituminous minerals; crude
ETH,2022,2709,160462.802,Ethiopia,Petroleum oils and oils obtained from bituminous minerals; crude
FIN,2022,2709,7345106873.06,Finland,Petroleum oils and oils obtained from bituminous minerals; crude
FJI,2022,2709,14975.877,Fiji,Petroleum oils and oils obtained from bituminous minerals; crude
FRA,2022,2709,35069451103.978,France,Petroleum oils and oils obtained from bituminous minerals; crude
GAB,2022,2709,2618.479,Gabon,Petroleum oils and oils obtained from bituminous minerals; crude
GBR,2022,2709,39079495356.997,United Kingdom,Petroleum oils and oils obtained from bituminous minerals; crude
GEO,2022,2709,761702.01,Georgia,Petroleum oils and oils obtained from bituminous minerals; crude
GHA,2022,2709,709067.237,Ghana,Petroleum oils and oils obtained from bituminous minerals; crude
GMB,2022,2709,21778.311,Gambia,Petroleum oils and oils obtained from bituminous minerals; crude
GRC,2022,2709,15697426589.558,Greece,Petroleum oils and oils obtained from bituminous minerals; crude
GRD,2022,2709,1120.37,Grenada,Petroleum oils and oils obtained from bituminous minerals; crude
GTM,2022,2709,1863470.0,Guatemala,Petroleum oils and oils obtained from bituminous minerals; crude
GUY,2022,2709,1257.812,Guyana,Petroleum oils and oils obtained from bituminous minerals; crude
HRV,2022,2709,1292720119.0,Croatia,Petroleum oils and oils obtained from bituminous minerals; crude
HUN,2022,2709,3390281869.0,Hungary,Petroleum oils and oils obtained from bituminous minerals; crude
IDN,2022,2709,11455427096.0,Indonesia,Petroleum oils and oils obtained from bituminous minerals; crude
IND,2022,2709,173515902760.238,India,Petroleum oils and oils obtained from bituminous minerals; crude
IRL,2022,2709,2538761679.42,Ireland,Petroleum oils and oils obtained from bituminous minerals; crude
ISL,2022,2709,2103.439,Iceland,Petroleum oils and oils obtained from bituminous minerals; crude
ISR,2022,2709,9752681000.0,Israel,Petroleum oils and oils obtained from bituminous minerals; crude
ITA,2022,2709,44918150970.618,Italy,Petroleum oils and oils obtained from bituminous minerals; crude
JAM,2022,2709,728222388.21,Jamaica,Petroleum oils and oils obtained from bituminous minerals; crude
JOR,2022,2709,1355193510.019,Jordan,Petroleum oils and oils obtained from bituminous minerals; crude
JPN,2022,2709,100922291093.4,Japan,Petroleum oils and oils obtained from bituminous minerals; crude
KAZ,2022,2709,306177.07,Kazakhstan,Petroleum oils and oils obtained from bituminous minerals; crude
KEN,2022,2709,874.198,Kenya,Petroleum oils and oils obtained from bituminous minerals; crude
KGZ,2022,2709,2843435.0,Kyrgyzstan,Petroleum oils and oils obtained from bituminous minerals; crude
KOR,2022,2709,105963515690.0,Rep. of Korea,Petroleum oils and oils obtained from bituminous minerals; crude
LAO,2022,2709,24584703.65,Lao People's Dem. Rep.,Petroleum oils and oils obtained from bituminous minerals; crude
LBN,2022,2709,41264.0,Lebanon,Petroleum oils and oils obtained from bituminous minerals; crude
LBR,2022,2709,20.0,Liberia,Petroleum oils and oils obtained from bituminous minerals; crude
LKA,2022,2709,389194693.142,Sri Lanka,Petroleum oils and oils obtained from bituminous minerals; crude
LSO,2022,2709,946686.371,Lesotho,Petroleum oils and oils obtained from bituminous minerals; crude
LTU,2022,2709,6110999215.0,Lithuania,Petroleum oils and oils obtained from bituminous minerals; crude
LUX,2022,2709,23262.781,Luxembourg,Petroleum oils and oils obtained from bituminous minerals; crude
LVA,2022,2709,2989.605,Latvia,Petroleum oils and oils obtained from bituminous minerals; crude
MAR,2022,2709,8944.694,Morocco,Petroleum oils and oils obtained from bituminous minerals; crude
MDA,2022,2709,18022.0,Rep. of Moldova,Petroleum oils and oils obtained from bituminous minerals; crude
MLT,2022,2709,1749.114,Malta,Petroleum oils and oils obtained from bituminous minerals; crude
MOZ,2022,2709,15403.771,Mozambique,Petroleum oils and oils obtained from bituminous minerals; crude
MRT,2022,2709,396.857,Mauritania,Petroleum oils and oils obtained from bituminous minerals; crude
MWI,2022,2709,14563.665,Malawi,Petroleum oils and oils obtained from bituminous minerals; crude
MYS,2022,2709,12220432986.851,Malaysia,Petroleum oils and oils obtained from bituminous minerals; crude
NAM,2022,2709,8005026.588,Namibia,Petroleum oils and oils obtained from bituminous minerals; crude
NIC,2022,2709,644807483.36,Nicaragua,Petroleum oils and oils obtained from bituminous minerals; crude
NLD,2022,2709,58665338120.039,Netherlands,Petroleum oils and oils obtained from bituminous minerals; crude
