period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2002,ABW,Aruba,80,Tin; articles thereof,503.0
2002,CAN,Canada,80,Tin; articles thereof,5713726.0
2003,CAN,Canada,80,Tin; articles thereof,7781449.0
2004,CAN,Canada,80,Tin; articles thereof,16229534.0
2005,CAN,Canada,80,Tin; articles thereof,14889182.0
2006,CAN,Canada,80,Tin; articles thereof,21348735.0
2001,CHE,Switzerland,80,Tin; articles thereof,1260310.444
2002,CHE,Switzerland,80,Tin; articles thereof,711922.745
2003,CHE,Switzerland,80,Tin; articles thereof,1382877.521
2004,CHE,Switzerland,80,Tin; articles thereof,1916427.72
2005,CHE,Switzerland,80,Tin; articles thereof,1736790.515
2006,CHE,Switzerland,80,Tin; articles thereof,3043872.283
2001,CHL,Chile,80,Tin; articles thereof,108298.0
2002,CHL,Chile,80,Tin; articles thereof,59862.0
2003,CHL,Chile,80,Tin; articles thereof,5177.765
2004,CHL,Chile,80,Tin; articles thereof,400.31
2005,CHL,Chile,80,Tin; articles thereof,75547.93
2006,CHL,Chile,80,Tin; articles thereof,116761.41
2001,CHN,China,80,Tin; articles thereof,301091921.0
2002,CHN,China,80,Tin; articles thereof,166431692.0
2003,CHN,China,80,Tin; articles thereof,191166485.0
2004,CHN,China,80,Tin; articles thereof,338839228.0
2005,CHN,China,80,Tin; articles thereof,231460733.0
2006,CHN,China,80,Tin; articles thereof,238583983.0
2001,CIV,Côte d'Ivoire,80,Tin; articles thereof,217.0
2003,CIV,Côte d'Ivoire,80,Tin; articles thereof,931.0
2005,CIV,Côte d'Ivoire,80,Tin; articles thereof,137675.0
2006,CIV,Côte d'Ivoire,80,Tin; articles thereof,3690.0
2002,CMR,Cameroon,80,Tin; articles thereof,179.0
2004,CMR,Cameroon,80,Tin; articles thereof,5287.0
2001,COL,Colombia,80,Tin; articles thereof,102929.0
2002,COL,Colombia,80,Tin; articles thereof,47725.0
2003,COL,Colombia,80,Tin; articles thereof,17345.0
2004,COL,Colombia,80,Tin; articles thereof,63595.0
2005,COL,Colombia,80,Tin; articles thereof,11221.0
2006,COL,Colombia,80,Tin; articles thereof,38859.0
2001,CRI,Costa Rica,80,Tin; articles thereof,11108.0
2004,CRI,Costa Rica,80,Tin; articles thereof,623.0
2005,CRI,Costa Rica,80,Tin; articles thereof,2872.0
2006,CRI,Costa Rica,80,Tin; articles thereof,1704.0
2001,CUB,Cuba,80,Tin; articles thereof,271.0
2002,CUB,Cuba,80,Tin; articles thereof,369.0
2005,CUB,Cuba,80,Tin; articles thereof,56.0
2006,CUB,Cuba,80,Tin; articles thereof,36.0
2003,CYP,Cyprus,80,Tin; articles thereof,5809.0
2004,CYP,Cyprus,80,Tin; articles thereof,4759.0
2006,CYP,Cyprus,80,Tin; articles thereof,2525.0
2001,CZE,Czechia,80,Tin; articles thereof,1399542.0
2002,CZE,Czechia,80,Tin; articles thereof,850773.0
2003,CZE,Czechia,80,Tin; articles thereof,1611568.0
2004,CZE,Czechia,80,Tin; articles thereof,4112231.0
2005,CZE,Czechia,80,Tin; articles thereof,6222494.0
2006,CZE,Czechia,80,Tin; articles thereof,4121249.0
2001,DEU,Germany,80,Tin; articles thereof,39542000.0
2002,DEU,Germany,80,Tin; articles thereof,40935000.0
2003,DEU,Germany,80,Tin; articles thereof,46917000.0
2004,DEU,Germany,80,Tin; articles thereof,59698000.0
2005,DEU,Germany,80,Tin; articles thereof,68865000.0
2006,DEU,Germany,80,Tin; articles thereof,83313000.0
2001,DNK,Denmark,80,Tin; articles thereof,603884.0
2002,DNK,Denmark,80,Tin; articles thereof,777137.0
2003,DNK,Denmark,80,Tin; articles thereof,1385542.0
2004,DNK,Denmark,80,Tin; articles thereof,697048.0
2005,DNK,Denmark,80,Tin; articles thereof,519603.0
2006,DNK,Denmark,80,Tin; articles thereof,941501.0
2001,DOM,Dominican Rep.,80,Tin; articles thereof,193000.0
2002,DOM,Dominican Rep.,80,Tin; articles thereof,202343.0
2003,DOM,Dominican Rep.,80,Tin; articles thereof,34107.0
2004,DOM,Dominican Rep.,80,Tin; articles thereof,137991.819
2005,DOM,Dominican Rep.,80,Tin; articles thereof,129274.0
2006,DOM,Dominican Rep.,80,Tin; articles thereof,404624.387
2001,DZA,Algeria,80,Tin; articles thereof,466.0
2004,DZA,Algeria,80,Tin; articles thereof,7.0
2001,EGY,Egypt,80,Tin; articles thereof,6883.276
2002,EGY,Egypt,80,Tin; articles thereof,5022.556
2004,EGY,Egypt,80,Tin; articles thereof,14164.716
2005,EGY,Egypt,80,Tin; articles thereof,104255.44
2006,EGY,Egypt,80,Tin; articles thereof,41200.58
2001,ESP,Spain,80,Tin; articles thereof,2466195.866
2002,ESP,Spain,80,Tin; articles thereof,6066253.363
2003,ESP,Spain,80,Tin; articles thereof,2450392.348
2004,ESP,Spain,80,Tin; articles thereof,3674856.919
2005,ESP,Spain,80,Tin; articles thereof,3581869.9
2006,ESP,Spain,80,Tin; articles thereof,3470873.372
2001,EST,Estonia,80,Tin; articles thereof,292936.0
2002,EST,Estonia,80,Tin; articles thereof,385438.0
2003,EST,Estonia,80,Tin; articles thereof,437785.0
2004,EST,Estonia,80,Tin; articles thereof,39501.96
2005,EST,Estonia,80,Tin; articles thereof,71041.89
2006,EST,Estonia,80,Tin; articles thereof,97878.78
2001,ETH,Ethiopia,80,Tin; articles thereof,20.485
2003,ETH,Ethiopia,80,Tin; articles thereof,14.418
2004,ETH,Ethiopia,80,Tin; articles thereof,50.9
2001,FIN,Finland,80,Tin; articles thereof,520023.0
2002,FIN,Finland,80,Tin; articles thereof,475581.0
2003,FIN,Finland,80,Tin; articles thereof,584113.0
2004,FIN,Finland,80,Tin; articles thereof,894333.0
2005,FIN,Finland,80,Tin; articles thereof,948104.0
2006,FIN,Finland,80,Tin; articles thereof,1679761.0
2001,FJI,Fiji,80,Tin; articles thereof,784.0
2002,FJI,Fiji,80,Tin; articles thereof,7353.0
2003,FJI,Fiji,80,Tin; articles thereof,3855.0
2004,FJI,Fiji,80,Tin; articles thereof,259749.0
2005,FJI,Fiji,80,Tin; articles thereof,52260.0
2006,FJI,Fiji,80,Tin; articles thereof,23660.0
2001,FRA,France,80,Tin; articles thereof,24792246.0
2002,FRA,France,80,Tin; articles thereof,20759483.0
2003,FRA,France,80,Tin; articles thereof,27963789.0
2004,FRA,France,80,Tin; articles thereof,32054161.0
2005,FRA,France,80,Tin; articles thereof,36888050.0
2006,FRA,France,80,Tin; articles thereof,49810657.0
2004,GAB,Gabon,80,Tin; articles thereof,27.862
2005,GAB,Gabon,80,Tin; articles thereof,1323.0
2001,GBR,United Kingdom,80,Tin; articles thereof,23472885.0
2002,GBR,United Kingdom,80,Tin; articles thereof,23924714.0
2003,GBR,United Kingdom,80,Tin; articles thereof,31049480.0
2004,GBR,United Kingdom,80,Tin; articles thereof,41205060.0
2005,GBR,United Kingdom,80,Tin; articles thereof,76783109.0
2006,GBR,United Kingdom,80,Tin; articles thereof,206068188.0
2005,GEO,Georgia,80,Tin; articles thereof,11.0
2003,GHA,Ghana,80,Tin; articles thereof,121.0
2004,GHA,Ghana,80,Tin; articles thereof,29766.0
2005,GHA,Ghana,80,Tin; articles thereof,105602.0
2006,GHA,Ghana,80,Tin; articles thereof,14855.0
2002,GIN,Guinea,80,Tin; articles thereof,12124.0
2003,GMB,Gambia,80,Tin; articles thereof,22142.15
2005,GMB,Gambia,80,Tin; articles thereof,759.211
2005,GNB,Guinea-Bissau,80,Tin; articles thereof,48672.0
2001,GRC,Greece,80,Tin; articles thereof,92916.0
2002,GRC,Greece,80,Tin; articles thereof,31837.0
2003,GRC,Greece,80,Tin; articles thereof,139237.0
2004,GRC,Greece,80,Tin; articles thereof,291080.0
2005,GRC,Greece,80,Tin; articles thereof,379395.0
2006,GRC,Greece,80,Tin; articles thereof,32479.0
2003,GRD,Grenada,80,Tin; articles thereof,251.0
2001,GTM,Guatemala,80,Tin; articles thereof,13.0
2002,GTM,Guatemala,80,Tin; articles thereof,5.0
2003,GTM,Guatemala,80,Tin; articles thereof,1907.0
2004,GTM,Guatemala,80,Tin; articles thereof,17611.0
2005,GTM,Guatemala,80,Tin; articles thereof,118.0
2006,GTM,Guatemala,80,Tin; articles thereof,7.0
2002,GUY,Guyana,80,Tin; articles thereof,16.0
2001,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,54640440.0
2002,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,41639741.0
2003,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,45578546.0
2004,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,73419058.0
2005,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,80514518.0
2006,HKG,"China, Hong Kong SAR",80,Tin; articles thereof,85845416.0
2001,HND,Honduras,80,Tin; articles thereof,200.0
2004,HND,Honduras,80,Tin; articles thereof,2590.0
2001,HRV,Croatia,80,Tin; articles thereof,75404.0
2002,HRV,Croatia,80,Tin; articles thereof,58088.0
2003,HRV,Croatia,80,Tin; articles thereof,38955.0
2004,HRV,Croatia,80,Tin; articles thereof,81828.0
2005,HRV,Croatia,80,Tin; articles thereof,51566.0
2006,HRV,Croatia,80,Tin; articles thereof,57771.0
2001,HUN,Hungary,80,Tin; articles thereof,275000.0
2002,HUN,Hungary,80,Tin; articles thereof,641000.0
2003,HUN,Hungary,80,Tin; articles thereof,375000.0
2004,HUN,Hungary,80,Tin; articles thereof,4656000.0
2005,HUN,Hungary,80,Tin; articles thereof,3792000.0
2006,HUN,Hungary,80,Tin; articles thereof,6467000.0
2001,IDN,Indonesia,80,Tin; articles thereof,192735293.0
2002,IDN,Indonesia,80,Tin; articles thereof,224386208.0
2003,IDN,Indonesia,80,Tin; articles thereof,295746109.0
2004,IDN,Indonesia,80,Tin; articles thereof,617869700.0
2005,IDN,Indonesia,80,Tin; articles thereof,920783157.0
2006,IDN,Indonesia,80,Tin; articles thereof,926802593.0
2001,IND,India,80,Tin; articles thereof,10262106.0
2002,IND,India,80,Tin; articles thereof,9225039.0
2003,IND,India,80,Tin; articles thereof,12202306.0
2004,IND,India,80,Tin; articles thereof,8210146.0
2005,IND,India,80,Tin; articles thereof,10191280.0
2006,IND,India,80,Tin; articles thereof,30802937.0
2001,IRL,Ireland,80,Tin; articles thereof,2378295.53
2002,IRL,Ireland,80,Tin; articles thereof,8315242.86
2003,IRL,Ireland,80,Tin; articles thereof,788536.806
2004,IRL,Ireland,80,Tin; articles thereof,4247907.269
2005,IRL,Ireland,80,Tin; articles thereof,1633088.954
2006,IRL,Ireland,80,Tin; articles thereof,939794.506
2001,IRN,Iran,80,Tin; articles thereof,3500.0
2002,IRN,Iran,80,Tin; articles thereof,7020.0
2003,IRN,Iran,80,Tin; articles thereof,16903.0
2004,IRN,Iran,80,Tin; articles thereof,556508.0
2005,IRN,Iran,80,Tin; articles thereof,245780.0
2006,IRN,Iran,80,Tin; articles thereof,770195.0
2002,ISL,Iceland,80,Tin; articles thereof,9402.0
2004,ISL,Iceland,80,Tin; articles thereof,4191.0
2005,ISL,Iceland,80,Tin; articles thereof,2626.0
2006,ISL,Iceland,80,Tin; articles thereof,830.0
2001,ISR,Israel,80,Tin; articles thereof,25000.0
2002,ISR,Israel,80,Tin; articles thereof,2000.0
2003,ISR,Israel,80,Tin; articles thereof,15000.0
2004,ISR,Israel,80,Tin; articles thereof,184188000.0
2005,ISR,Israel,80,Tin; articles thereof,51000.0
2006,ISR,Israel,80,Tin; articles thereof,8872000.0
2001,ITA,Italy,80,Tin; articles thereof,8926771.168
2002,ITA,Italy,80,Tin; articles thereof,9148000.369
2003,ITA,Italy,80,Tin; articles thereof,14230510.597
2004,ITA,Italy,80,Tin; articles thereof,18127560.173
2005,ITA,Italy,80,Tin; articles thereof,16000720.042
2006,ITA,Italy,80,Tin; articles thereof,18216689.841
2001,JAM,Jamaica,80,Tin; articles thereof,89124.0
2002,JAM,Jamaica,80,Tin; articles thereof,35647.0
2003,JAM,Jamaica,80,Tin; articles thereof,22557.0
2004,JAM,Jamaica,80,Tin; articles thereof,46637.0
2005,JAM,Jamaica,80,Tin; articles thereof,15002.0
2006,JAM,Jamaica,80,Tin; articles thereof,18651.0
2003,JOR,Jordan,80,Tin; articles thereof,68022.0
2004,JOR,Jordan,80,Tin; articles thereof,219851.0
2005,JOR,Jordan,80,Tin; articles thereof,32547.0
2001,JPN,Japan,80,Tin; articles thereof,45839930.0
2002,JPN,Japan,80,Tin; articles thereof,53041341.0
2003,JPN,Japan,80,Tin; articles thereof,56132340.0
2004,JPN,Japan,80,Tin; articles thereof,85950384.0
2005,JPN,Japan,80,Tin; articles thereof,94738047.0
2006,JPN,Japan,80,Tin; articles thereof,120040802.0
2001,KAZ,Kazakhstan,80,Tin; articles thereof,300.0
2003,KAZ,Kazakhstan,80,Tin; articles thereof,500.0
2004,KAZ,Kazakhstan,80,Tin; articles thereof,382.0
2001,KEN,Kenya,80,Tin; articles thereof,13415.0
2002,KEN,Kenya,80,Tin; articles thereof,7738.0
2003,KEN,Kenya,80,Tin; articles thereof,50248.0
2004,KEN,Kenya,80,Tin; articles thereof,51878.0
2005,KEN,Kenya,80,Tin; articles thereof,173724.0
2006,KEN,Kenya,80,Tin; articles thereof,67047.0
2001,KGZ,Kyrgyzstan,80,Tin; articles thereof,1647.0
2002,KGZ,Kyrgyzstan,80,Tin; articles thereof,3833.0
2006,KHM,Cambodia,80,Tin; articles thereof,79158.0
2001,KOR,Rep. of Korea,80,Tin; articles thereof,5237115.0
2002,KOR,Rep. of Korea,80,Tin; articles thereof,7680655.0
2003,KOR,Rep. of Korea,80,Tin; articles thereof,12604171.0
2004,KOR,Rep. of Korea,80,Tin; articles thereof,26927961.0
2005,KOR,Rep. of Korea,80,Tin; articles thereof,30790213.0
2006,KOR,Rep. of Korea,80,Tin; articles thereof,32762939.0
2002,KWT,Kuwait,80,Tin; articles thereof,198.0
2004,KWT,Kuwait,80,Tin; articles thereof,25110.0
2006,KWT,Kuwait,80,Tin; articles thereof,84732.0
2001,LBN,Lebanon,80,Tin; articles thereof,477.0
2004,LBN,Lebanon,80,Tin; articles thereof,24000.0
2005,LBN,Lebanon,80,Tin; articles thereof,2000.0
2006,LBN,Lebanon,80,Tin; articles thereof,2025.0
2001,LKA,Sri Lanka,80,Tin; articles thereof,178665.0
2002,LKA,Sri Lanka,80,Tin; articles thereof,901840.0
2003,LKA,Sri Lanka,80,Tin; articles thereof,5877.0
2004,LKA,Sri Lanka,80,Tin; articles thereof,1274358.0
2005,LKA,Sri Lanka,80,Tin; articles thereof,1690230.0
2006,LKA,Sri Lanka,80,Tin; articles thereof,548963.0
2004,LSO,Lesotho,80,Tin; articles thereof,728.259
2005,LSO,Lesotho,80,Tin; articles thereof,52.364
2006,LSO,Lesotho,80,Tin; articles thereof,18.607
2001,LTU,Lithuania,80,Tin; articles thereof,7622.0
2002,LTU,Lithuania,80,Tin; articles thereof,1827.0
2003,LTU,Lithuania,80,Tin; articles thereof,4296.0
2004,LTU,Lithuania,80,Tin; articles thereof,60590.0
2005,LTU,Lithuania,80,Tin; articles thereof,105045.0
2006,LTU,Lithuania,80,Tin; articles thereof,48648.0
2001,LUX,Luxembourg,80,Tin; articles thereof,127080.0
2002,LUX,Luxembourg,80,Tin; articles thereof,12332.0
2003,LUX,Luxembourg,80,Tin; articles thereof,6719.0
2004,LUX,Luxembourg,80,Tin; articles thereof,8307.0
2005,LUX,Luxembourg,80,Tin; articles thereof,20097.0
2006,LUX,Luxembourg,80,Tin; articles thereof,45336.0
2001,LVA,Latvia,80,Tin; articles thereof,3528068.315
2002,LVA,Latvia,80,Tin; articles thereof,1632186.956
2003,LVA,Latvia,80,Tin; articles thereof,3517.909
2004,LVA,Latvia,80,Tin; articles thereof,1002.585
2005,LVA,Latvia,80,Tin; articles thereof,44307.031
2006,LVA,Latvia,80,Tin; articles thereof,85363.141
2001,MAC,"China, Macao SAR",80,Tin; articles thereof,225635.268
2002,MAC,"China, Macao SAR",80,Tin; articles thereof,138807.392
2003,MAC,"China, Macao SAR",80,Tin; articles thereof,771712.705
2004,MAC,"China, Macao SAR",80,Tin; articles thereof,104329.484
2005,MAC,"China, Macao SAR",80,Tin; articles thereof,160705.227
2006,MAC,"China, Macao SAR",80,Tin; articles thereof,113363.915
2001,MAR,Morocco,80,Tin; articles thereof,475.736
2002,MAR,Morocco,80,Tin; articles thereof,40344.273
2003,MAR,Morocco,80,Tin; articles thereof,201.282
2004,MAR,Morocco,80,Tin; articles thereof,1807.374
2005,MAR,Morocco,80,Tin; articles thereof,20924.505
2006,MAR,Morocco,80,Tin; articles thereof,3291.424
2003,MDA,Rep. of Moldova,80,Tin; articles thereof,20.0
2004,MDA,Rep. of Moldova,80,Tin; articles thereof,24.0
2006,MDA,Rep. of Moldova,80,Tin; articles thereof,182.0
2001,MDG,Madagascar,80,Tin; articles thereof,352.423
2003,MDG,Madagascar,80,Tin; articles thereof,51214.736
2004,MDG,Madagascar,80,Tin; articles thereof,3264.461
2005,MDG,Madagascar,80,Tin; articles thereof,957.695
2006,MDG,Madagascar,80,Tin; articles thereof,64.614
2004,MDV,Maldives,80,Tin; articles thereof,38593.0
2006,MDV,Maldives,80,Tin; articles thereof,24599.0
2001,MEX,Mexico,80,Tin; articles thereof,1607059.0
2002,MEX,Mexico,80,Tin; articles thereof,1032519.0
2003,MEX,Mexico,80,Tin; articles thereof,940236.0
2004,MEX,Mexico,80,Tin; articles thereof,1494457.0
2005,MEX,Mexico,80,Tin; articles thereof,9304846.0
2006,MEX,Mexico,80,Tin; articles thereof,19744744.0
2001,MKD,North Macedonia,80,Tin; articles thereof,91.07
2002,MKD,North Macedonia,80,Tin; articles thereof,13421.41
2003,MKD,North Macedonia,80,Tin; articles thereof,1020.78
2004,MKD,North Macedonia,80,Tin; articles thereof,140.66
2005,MKD,North Macedonia,80,Tin; articles thereof,16912.36
2006,MKD,North Macedonia,80,Tin; articles thereof,1099.58
2005,MLI,Mali,80,Tin; articles thereof,1410.0
2006,MLI,Mali,80,Tin; articles thereof,8785.0
2001,MLT,Malta,80,Tin; articles thereof,1365.0
2002,MLT,Malta,80,Tin; articles thereof,4688.0
2003,MLT,Malta,80,Tin; articles thereof,5068.0
2004,MLT,Malta,80,Tin; articles thereof,2736.0
2005,MLT,Malta,80,Tin; articles thereof,5239.0
2006,MLT,Malta,80,Tin; articles thereof,55062.0
2006,MNG,Mongolia,80,Tin; articles thereof,54.0
2002,MOZ,Mozambique,80,Tin; articles thereof,1271.0
2003,MOZ,Mozambique,80,Tin; articles thereof,79124.0
2004,MOZ,Mozambique,80,Tin; articles thereof,120.0
2005,MOZ,Mozambique,80,Tin; articles thereof,11923.0
2006,MOZ,Mozambique,80,Tin; articles thereof,542.0
2001,MUS,Mauritius,80,Tin; articles thereof,100.0
2005,MUS,Mauritius,80,Tin; articles thereof,1189911.0
2006,MUS,Mauritius,80,Tin; articles thereof,26528.0
2001,MWI,Malawi,80,Tin; articles thereof,217.999
2006,MWI,Malawi,80,Tin; articles thereof,183.805
2001,MYS,Malaysia,80,Tin; articles thereof,146594838.0
2002,MYS,Malaysia,80,Tin; articles thereof,139212852.0
2003,MYS,Malaysia,80,Tin; articles thereof,102647798.0
2004,MYS,Malaysia,80,Tin; articles thereof,300561401.0
2005,MYS,Malaysia,80,Tin; articles thereof,298192262.0
2006,MYS,Malaysia,80,Tin; articles thereof,209736307.0
2001,MYT,Mayotte (Overseas France),80,Tin; articles thereof,1164.0
2003,MYT,Mayotte (Overseas France),80,Tin; articles thereof,1286.0
2004,MYT,Mayotte (Overseas France),80,Tin; articles thereof,1013.0
2001,NAM,Namibia,80,Tin; articles thereof,2369739.0
2002,NAM,Namibia,80,Tin; articles thereof,2389810.0
2003,NAM,Namibia,80,Tin; articles thereof,3095992.0
2004,NAM,Namibia,80,Tin; articles thereof,5181058.0
2005,NAM,Namibia,80,Tin; articles thereof,4801755.0
2006,NAM,Namibia,80,Tin; articles thereof,4655400.0
2001,NER,Niger,80,Tin; articles thereof,109.0
2002,NER,Niger,80,Tin; articles thereof,142.0
2003,NER,Niger,80,Tin; articles thereof,231.0
2004,NER,Niger,80,Tin; articles thereof,200.0
2005,NER,Niger,80,Tin; articles thereof,24181.0
2006,NER,Niger,80,Tin; articles thereof,473.0
2003,NIC,Nicaragua,80,Tin; articles thereof,158.0
2004,NIC,Nicaragua,80,Tin; articles thereof,60.0
2001,NLD,Netherlands,80,Tin; articles thereof,14290815.0
2002,NLD,Netherlands,80,Tin; articles thereof,33519369.0
2003,NLD,Netherlands,80,Tin; articles thereof,37319444.0
2004,NLD,Netherlands,80,Tin; articles thereof,51837888.0
2005,NLD,Netherlands,80,Tin; articles thereof,60377574.0
2006,NLD,Netherlands,80,Tin; articles thereof,81350630.0
2001,NOR,Norway,80,Tin; articles thereof,662549.628
2002,NOR,Norway,80,Tin; articles thereof,601755.794
2003,NOR,Norway,80,Tin; articles thereof,1224155.926
2004,NOR,Norway,80,Tin; articles thereof,1438453.726
2005,NOR,Norway,80,Tin; articles thereof,2263545.761
2006,NOR,Norway,80,Tin; articles thereof,2009393.707
2003,NPL,Nepal,80,Tin; articles thereof,1428742.0
2001,NZL,New Zealand,80,Tin; articles thereof,3119658.0
2002,NZL,New Zealand,80,Tin; articles thereof,3825912.0
2003,NZL,New Zealand,80,Tin; articles thereof,4034904.0
2004,NZL,New Zealand,80,Tin; articles thereof,4389963.0
2005,NZL,New Zealand,80,Tin; articles thereof,4246684.0
2006,NZL,New Zealand,80,Tin; articles thereof,5788106.0
2001,OMN,Oman,80,Tin; articles thereof,13945.0
2003,PAK,Pakistan,80,Tin; articles thereof,12555.0
2004,PAK,Pakistan,80,Tin; articles thereof,1851.0
2005,PAK,Pakistan,80,Tin; articles thereof,9289.0
2006,PAK,Pakistan,80,Tin; articles thereof,223272.0
2006,PAN,Panama,80,Tin; articles thereof,43818.0
2001,PER,Peru,80,Tin; articles thereof,6763314.0
