reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ABW,2023,2701,9595.531,Aruba,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AGO,2023,2701,59543.267,Angola,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ALB,2023,2701,4777215.246,Albania,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AND,2023,2701,16.946,Andorra,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARE,2023,2701,413163921.516,United Arab Emirates,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,2023,2701,308530874.88,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARM,2023,2701,2273903.9,Armenia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ATG,2023,2701,4902.07,Antigua and Barbuda,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,2023,2701,44156624.774,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUT,2023,2701,706021795.37,Austria,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AZE,2023,2701,2005620.71,Azerbaijan,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BDI,2023,2701,3092.712,Burundi,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BEL,2023,2701,960412223.086,Belgium,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BEN,2023,2701,24876170.657,Benin,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BFA,2023,2701,13256.959,Burkina Faso,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BGR,2023,2701,101486062.265,Bulgaria,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BHR,2023,2701,18078697.458,Bahrain,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BHS,2023,2701,183533.0,Bahamas,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BIH,2023,2701,330143081.923,Bosnia Herzegovina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BLZ,2023,2701,17131.965,Belize,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BMU,2023,2701,8204.72,Bermuda,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BOL,2023,2701,2807421.0,Bolivia (Plurinational State of),"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BRA,2023,2701,4334913251.0,Brazil,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BRB,2023,2701,89804.5,Barbados,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BRN,2023,2701,135048598.799,Brunei Darussalam,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BTN,2023,2701,9622369.984,Bhutan,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BWA,2023,2701,219027.051,Botswana,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CAF,2023,2701,14081.938,Central African Rep.,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CAN,2023,2701,1089774454.58,Canada,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CHE,2023,2701,9392096.468,Switzerland,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CHL,2023,2701,1198708208.914,Chile,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CHN,2023,2701,41390469307.0,China,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CIV,2023,2701,152323.698,Côte d'Ivoire,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CMR,2023,2701,594502.63,Cameroon,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
COD,2023,2701,133103913.08,Dem. Rep. of the Congo,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
COG,2023,2701,1201697.258,Congo,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
COL,2023,2701,7213836.34,Colombia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
COM,2023,2701,3644.114,Comoros,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CPV,2023,2701,225.465,Cabo Verde,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CRI,2023,2701,17558.64,Costa Rica,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CYM,2023,2701,7663.358,Cayman Isds,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CYP,2023,2701,3280814.441,Cyprus,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
CZE,2023,2701,1000213239.0,Czechia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
DEU,2023,2701,7182484222.888,Germany,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
DJI,2023,2701,130047.392,Djibouti,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
DNK,2023,2701,19174856.48,Denmark,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
DOM,2023,2701,393212459.594,Dominican Rep.,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ECU,2023,2701,7512629.4,Ecuador,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
EGY,2023,2701,587049368.745,Egypt,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ESP,2023,2701,1519373654.432,Spain,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
EST,2023,2701,84508.01,Estonia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ETH,2023,2701,114194814.13,Ethiopia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
FIN,2023,2701,452874742.735,Finland,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
FJI,2023,2701,12932.17,Fiji,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
FRA,2023,2701,1839911732.829,France,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
GAB,2023,2701,209.284,Gabon,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
GBR,2023,2701,650726412.213,United Kingdom,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
