period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2007,ABW,Aruba,76,Aluminium and articles thereof,13364282.0
2008,ABW,Aruba,76,Aluminium and articles thereof,10700733.0
2009,ABW,Aruba,76,Aluminium and articles thereof,10125737.0
2010,ABW,Aruba,76,Aluminium and articles thereof,9529887.0
2011,ABW,Aruba,76,Aluminium and articles thereof,9934791.0
2012,ABW,Aruba,76,Aluminium and articles thereof,11922218.0
2008,AFG,Afghanistan,76,Aluminium and articles thereof,11095284.0
2009,AFG,Afghanistan,76,Aluminium and articles thereof,6953026.0
2010,AFG,Afghanistan,76,Aluminium and articles thereof,12576163.0
2011,AFG,Afghanistan,76,Aluminium and articles thereof,17054769.0
2007,AGO,Angola,76,Aluminium and articles thereof,79108606.0
2008,AGO,Angola,76,Aluminium and articles thereof,141800892.653
2009,AGO,Angola,76,Aluminium and articles thereof,155402768.0
2010,AGO,Angola,76,Aluminium and articles thereof,107888212.0
2011,AGO,Angola,76,Aluminium and articles thereof,114409232.0
2012,AGO,Angola,76,Aluminium and articles thereof,205162796.0
2007,AIA,Anguilla,76,Aluminium and articles thereof,9086136.0
2008,AIA,Anguilla,76,Aluminium and articles thereof,18969628.0
2007,ALB,Albania,76,Aluminium and articles thereof,81797790.0
2008,ALB,Albania,76,Aluminium and articles thereof,93010317.0
2009,ALB,Albania,76,Aluminium and articles thereof,73641519.0
2010,ALB,Albania,76,Aluminium and articles thereof,67462816.0
2011,ALB,Albania,76,Aluminium and articles thereof,72776087.0
2012,ALB,Albania,76,Aluminium and articles thereof,63024939.0
2007,AND,Andorra,76,Aluminium and articles thereof,15096662.553
2008,AND,Andorra,76,Aluminium and articles thereof,14175568.378
2009,AND,Andorra,76,Aluminium and articles thereof,10406098.268
2010,AND,Andorra,76,Aluminium and articles thereof,9260978.656
2011,AND,Andorra,76,Aluminium and articles thereof,8692184.637
2012,AND,Andorra,76,Aluminium and articles thereof,7901997.064
2007,ANT,Netherlands Antilles (...2010),76,Aluminium and articles thereof,12576725.0
