reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
ALB,1996,2701,90770.0,Albania,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ALB,1997,2701,164939.0,Albania,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ALB,1998,2701,93765.0,Albania,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ALB,1999,2701,2603.0,Albania,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ALB,2000,2701,141952.0,Albania,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ANT,1998,2701,991795840.0,Netherlands Antilles (...2010),"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARE,1999,2701,32790.0,United Arab Emirates,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARE,2000,2701,21951.0,United Arab Emirates,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,1995,2701,11230.0,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,1996,2701,10059.0,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,1997,2701,14016.0,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,1998,2701,8259.0,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,1999,2701,32422.0,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
ARG,2000,2701,9416.0,Argentina,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,1995,2701,5468670467.0,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,1996,2701,6077671809.0,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,1997,2701,6517575938.0,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,1998,2701,6172320768.0,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,1999,2701,5417207256.0,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUS,2000,2701,5397081306.0,Australia,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUT,1995,2701,137396.0,Austria,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUT,1996,2701,226996.0,Austria,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUT,1997,2701,438406.0,Austria,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUT,1998,2701,51175.0,Austria,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUT,1999,2701,221926.0,Austria,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
AUT,2000,2701,19337.0,Austria,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
BEL,1995,2701,98319088.0,Belgium-Luxembourg (...1998),"Coal; briquettes, ovoids and similar solid fuels manufactured from coal"
