period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2000,ABW,Aruba,76,Aluminium and articles thereof,25715.0
2000,AIA,Anguilla,76,Aluminium and articles thereof,10519.0
1996,ALB,Albania,76,Aluminium and articles thereof,2485858.0
1997,ALB,Albania,76,Aluminium and articles thereof,2055396.0
1998,ALB,Albania,76,Aluminium and articles thereof,3605230.0
1999,ALB,Albania,76,Aluminium and articles thereof,2612705.0
2000,ALB,Albania,76,Aluminium and articles thereof,4512643.0
1995,AND,Andorra,76,Aluminium and articles thereof,183416.0
1996,AND,Andorra,76,Aluminium and articles thereof,162899.0
1997,AND,Andorra,76,Aluminium and articles thereof,101062.0
1998,AND,Andorra,76,Aluminium and articles thereof,106357.0
1999,AND,Andorra,76,Aluminium and articles thereof,151897.0
2000,AND,Andorra,76,Aluminium and articles thereof,208722.0
1998,ANT,Netherlands Antilles (...2010),76,Aluminium and articles thereof,39925256.0
1999,ARE,United Arab Emirates,76,Aluminium and articles thereof,700238406.0
2000,ARE,United Arab Emirates,76,Aluminium and articles thereof,930522603.0
1995,ARG,Argentina,76,Aluminium and articles thereof,282610848.0
1996,ARG,Argentina,76,Aluminium and articles thereof,231776432.0
1997,ARG,Argentina,76,Aluminium and articles thereof,274840128.0
1998,ARG,Argentina,76,Aluminium and articles thereof,226231744.0
1999,ARG,Argentina,76,Aluminium and articles thereof,249866221.0
2000,ARG,Argentina,76,Aluminium and articles thereof,398934777.0
1997,ARM,Armenia,76,Aluminium and articles thereof,13146435.0
1999,ARM,Armenia,76,Aluminium and articles thereof,9154909.0
2000,ARM,Armenia,76,Aluminium and articles thereof,14352783.0
1999,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,46941.0
2000,ATG,Antigua and Barbuda,76,Aluminium and articles thereof,79084.0
1995,AUS,Australia,76,Aluminium and articles thereof,2240845554.0
1996,AUS,Australia,76,Aluminium and articles thereof,2060077373.0
1997,AUS,Australia,76,Aluminium and articles thereof,2289780805.0
1998,AUS,Australia,76,Aluminium and articles thereof,2252557056.0
1999,AUS,Australia,76,Aluminium and articles thereof,2256778078.0
2000,AUS,Australia,76,Aluminium and articles thereof,2657881998.0
