period,reporterISO,reporterDesc,cmdCode,cmdDesc,primaryValue
2001,ABW,Aruba,79,Zinc and articles thereof,838.0
2002,ABW,Aruba,79,Zinc and articles thereof,84.0
2003,ABW,Aruba,79,Zinc and articles thereof,2101.0
2005,ABW,Aruba,79,Zinc and articles thereof,56.0
2006,ABW,Aruba,79,Zinc and articles thereof,4235.0
2006,AGO,Angola,79,Zinc and articles thereof,501.552
2002,AIA,Anguilla,79,Zinc and articles thereof,142.0
2001,ALB,Albania,79,Zinc and articles thereof,26598.0
2002,ALB,Albania,79,Zinc and articles thereof,59140.0
2003,ALB,Albania,79,Zinc and articles thereof,68723.0
2004,ALB,Albania,79,Zinc and articles thereof,40169.0
2005,ALB,Albania,79,Zinc and articles thereof,103086.0
2006,ALB,Albania,79,Zinc and articles thereof,177858.0
2002,AND,Andorra,79,Zinc and articles thereof,195.0
2003,AND,Andorra,79,Zinc and articles thereof,269.0
2005,AND,Andorra,79,Zinc and articles thereof,155.0
2006,AND,Andorra,79,Zinc and articles thereof,3519.342
2005,ANT,Netherlands Antilles (...2010),79,Zinc and articles thereof,41007.0
2006,ANT,Netherlands Antilles (...2010),79,Zinc and articles thereof,16336.0
2001,ARE,United Arab Emirates,79,Zinc and articles thereof,2537037.0
2002,ARE,United Arab Emirates,79,Zinc and articles thereof,2863107.0
2003,ARE,United Arab Emirates,79,Zinc and articles thereof,3959852.0
2004,ARE,United Arab Emirates,79,Zinc and articles thereof,10007654.0
2005,ARE,United Arab Emirates,79,Zinc and articles thereof,12812832.0
2006,ARE,United Arab Emirates,79,Zinc and articles thereof,22507183.0
2001,ARG,Argentina,79,Zinc and articles thereof,6708368.0
2002,ARG,Argentina,79,Zinc and articles thereof,12699739.0
2003,ARG,Argentina,79,Zinc and articles thereof,13905092.0
2004,ARG,Argentina,79,Zinc and articles thereof,12904600.0
2005,ARG,Argentina,79,Zinc and articles thereof,15690939.0
2006,ARG,Argentina,79,Zinc and articles thereof,65872071.0
2001,ARM,Armenia,79,Zinc and articles thereof,25140.0
2002,ARM,Armenia,79,Zinc and articles thereof,21999.0
2006,ARM,Armenia,79,Zinc and articles thereof,1176.0
2001,AUS,Australia,79,Zinc and articles thereof,426239390.0
2002,AUS,Australia,79,Zinc and articles thereof,432381116.0
2003,AUS,Australia,79,Zinc and articles thereof,436250081.0
2004,AUS,Australia,79,Zinc and articles thereof,360618676.0
2005,AUS,Australia,79,Zinc and articles thereof,612840920.0
2006,AUS,Australia,79,Zinc and articles thereof,1077097322.0
2001,AUT,Austria,79,Zinc and articles thereof,49079959.0
2002,AUT,Austria,79,Zinc and articles thereof,63462683.0
2003,AUT,Austria,79,Zinc and articles thereof,81197026.0
2004,AUT,Austria,79,Zinc and articles thereof,110802710.0
2005,AUT,Austria,79,Zinc and articles thereof,112614051.0
2006,AUT,Austria,79,Zinc and articles thereof,225531851.0
2001,AZE,Azerbaijan,79,Zinc and articles thereof,17590.0
