original_index,product_id,label_extracted,color1_name,color1_weight,color2_name,color2_weight,color3_name,color3_weight
11513,110449511,none,green,0.314679954005366,lime,0.2134917592947489,lime,0.2077424300498275
11514,111318687,male,brown,0.4624170564559991,brown,0.1436962906559338,coral,0.1362993582073316
11515,100871567,none,dark_red,0.3361397934868944,gold,0.2754567116759333,tan,0.1793486894360603
11516,114009581,none,lavender,0.4369747899159664,black,0.2137733142037302,tan,0.1608936257429801
11517,111874341,none,black,0.2583162217659137,brown,0.2566735112936344,pink,0.1991786447638603
11518,110448551,male,lavender,0.3138219380226266,tan,0.2479094933595671,brown,0.2026561731431382
11519,113605727,none,gray,0.2628981606101391,silver,0.1895468820098699,black,0.1859578286227007
11520,111860265,none,lavender,0.3240495137046861,lime,0.2727674624226348,hot_pink,0.1786030061892131
11521,110443291,none,brown,0.3587561881188119,teal,0.2404084158415841,tan,0.1735767326732673
11522,112046716,none,teal,0.220392653578214,silver,0.2153261557948068,gray,0.2134262191260291
11523,113937158,none,crimson,0.5301560522986082,silver,0.1897933361450864,coral,0.1020666385491353
11524,110421842,female,lavender,0.3645680819912152,sky_blue,0.2859931673987311,teal,0.1654465592972181
11525,100731281,none,lavender,0.3604876697146024,sky_blue,0.3011914657799944,silver,0.2823496813521751
11526,112922595,male,teal,0.3654556650246305,teal,0.1791871921182266,sky_blue,0.167487684729064
11527,113336483,none,navy,0.3963826541730224,gray,0.2142078884288516,gray,0.1967748964916103
11528,114228062,none,lavender,0.45117903930131,silver,0.2406986899563318,gray,0.1694323144104803
11529,113299580,male,olive,0.2816728167281673,royal_blue,0.2776752767527675,navy,0.2380073800738007
11530,113140835,none,lavender,0.3188976377952756,gray,0.2381889763779527,red,0.187007874015748
11531,114313582,none,coral,0.288060212110845,crimson,0.2863496407800205,navy,0.1467670201847417
11532,114098341,none,pink,0.3915258782515419,teal,0.2048806650576562,coral,0.1584875301689461
11533,113893853,male,gray,0.3330843913368185,silver,0.1304456061737615,teal,0.096589494647747
11534,113487610,none,silver,0.4014059335160252,gray,0.2161324913618491,gray,0.1682354342904801
11535,112580484,none,red,0.4343126807733293,teal,0.2374790683513472,coral,0.1370071548180849
11536,100682150,none,lavender,0.3805309734513274,royal_blue,0.279459711224965,sky_blue,0.2109920819748486
11537,112699274,none,lavender,0.3069182389937107,silver,0.2686792452830188,gray,0.2269182389937107
11538,113484056,none,dark_green,0.4407964135021097,gray,0.2018723628691983,silver,0.1736550632911392
11539,110391604,none,lavender,0.3008019109367002,navy,0.3002900528919979,teal,0.1823920832622419
11540,114245428,none,lavender,0.2916432978126753,dark_green,0.2434099831744251,lime,0.163768928771733
11541,104614306,none,orange,0.5632754342431762,tan,0.140612076095947,pink,0.1166253101736972
11542,105555539,none,sky_blue,0.4692154915590864,navy,0.2593098311817279,lavender,0.1425024826216484
11543,112309791,none,khaki,0.5347063310450039,tan,0.2200610221205187,gray,0.1594202898550724
11544,111737195,none,lavender,0.3969335604770017,royal_blue,0.303236797274276,silver,0.1375638841567291
11545,104896307,none,dark_green,0.3452473452473452,coral,0.186091686091686,crimson,0.1851851851851851
11546,111934922,none,khaki,0.4157010428736964,black,0.1804750869061413,crimson,0.1732329084588644
11547,112580513,none,silver,0.5487264673311185,lavender,0.2187153931339978,gray,0.0999446290143964
11548,113496882,none,sky_blue,0.3661034306195596,lavender,0.3604710701484895,silver,0.1648745519713261
11549,114219473,none,navy,0.2604508196721311,crimson,0.2342213114754098,silver,0.2043032786885246
11550,114481501,none,lavender,0.2873286847799952,tan,0.2445299350805482,gray,0.2382784323154604
11551,113549411,none,lavender,0.308849821215733,sky_blue,0.2483611442193087,royal_blue,0.2075387365911799
11552,112012698,none,gray,0.2857414810584427,tan,0.208261945554921,brown,0.2027412906910337
11553,114149882,none,violet,0.4899912967798085,lavender,0.1624020887728459,brown,0.1288076588337685
11554,114022611,none,sky_blue,0.3613254652746255,sky_blue,0.285406264185202,royal_blue,0.1471856559237403
11555,114439548,none,lavender,0.6254426972659017,sky_blue,0.1065306700665816,coral,0.102422439439014
11556,114031796,none,sky_blue,0.4709758833426808,gray,0.2208356702187324,gray,0.1226864834548513
11557,104052702,male,navy,0.3972840675825043,royal_blue,0.2475919785251855,gray,0.1252171166903521
11558,114484568,none,brown,0.2566191446028513,salmon,0.2549219280380176,silver,0.1995926680244399
11559,107295081,none,pink,0.3192283758556316,lavender,0.313627878033603,gray,0.1493466085874299
11560,113288979,male,black,0.5832482124616956,brown,0.2364657814096016,lavender,0.0574565883554647
11561,110751008,female,crimson,0.5006043026347595,lavender,0.239303843364757,gold,0.0978970268310369
11562,113916955,none,lavender,0.5004497211728728,pink,0.2495053067098399,hot_pink,0.1860046771001978
11563,111260323,none,tan,0.325344758334449,coral,0.2948185834783773,coral,0.1541036283304324
11564,113915055,none,hot_pink,0.5879773854851736,pink,0.1308411214953271,pink,0.0991115726318218
11565,114204108,none,royal_blue,0.3642773207990599,sky_blue,0.245593419506463,lavender,0.190755973364669
11566,113163421,none,lavender,0.3880224578914535,dark_green,0.1911000207943439,silver,0.1678103555832813
11567,107402659,none,brown,0.4112856311809191,brown,0.1727748691099476,coral,0.1676847004072135
11568,105484507,none,teal,0.4413990247183454,pink,0.2364217252396166,gold,0.1397343198251219
11569,100683793,female,tan,0.3360501567398119,pink,0.3059561128526645,gray,0.2664576802507837
11570,112793797,none,gold,0.40625,khaki,0.2633928571428571,khaki,0.1981646825396825
11571,113058241,none,salmon,0.31346316680779,crimson,0.2826418289585097,silver,0.1969517358171041
11572,107164275,female,gray,0.3068472535741158,brown,0.2021068472535741,silver,0.201053423626787
11573,109708150,none,lavender,0.5070684523809523,silver,0.2265625,tan,0.1078869047619047
11574,108759123,none,orange,0.2936664475126013,navy,0.2340565417488494,royal_blue,0.1867192636423405
11575,110442571,none,silver,0.3703227465603703,dark_red,0.1814324289571814,pink,0.1741031245981741
11576,110020563,none,teal,0.2751717369970559,black,0.2659470068694798,gray,0.2094210009813542
11577,112820847,none,navy,0.5320935812837433,gray,0.1346730653869226,silver,0.1310737852429514
11578,109748012,none,silver,0.3712065136935603,silver,0.2253886010362694,gray,0.2187268689859363
11579,114205549,none,brown,0.3943995267205679,pink,0.0834154999014001,silver,0.0820351015578781
11580,108934690,none,dark_green,0.4966592427616926,gray,0.1309855233853006,dark_green,0.130707126948775
