Country Code,Year,Value,Variable
AFG,1995,33.241832833000004,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,1996,30.134078639000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,1997,29.871859794000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,1998,29.643406763999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,1999,29.348910829,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2000,29.030852654,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2001,32.31710366,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2002,29.814745430000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2003,28.070368293999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2004,32.540815327000004,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2005,31.881286303000003,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2006,28.441466591,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2007,23.707413067,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2008,22.958899617999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2009,29.243660961,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2010,24.221821826,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2011,20.435032131,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2012,19.752050178,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2013,17.295635917,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2014,12.632657597000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2015,13.281270104,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2016,12.979574007,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2017,14.877510041,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2018,15.306010416,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AFG,2019,12.102624966,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,1995,51.16142144,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,1996,67.19577537,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,1997,48.507818129,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,1998,64.03852148,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,1999,50.738730520000004,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2000,27.660103246,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2001,24.626983012,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2002,23.095996398,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2003,25.316554327674126,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2004,26.97387142917635,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2005,26.288933768749636,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2006,24.51880221036985,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2007,24.09010920380675,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2008,27.125568717141498,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2009,29.397429393052676,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2010,25.55363434581107,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2011,27.225458317637788,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2012,26.913394742999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2013,26.066226656136564,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2014,25.672400539999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2015,24.834887531,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2016,23.52759731,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2017,18.65155829709784,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2018,17.942380474184223,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AGO,2019,17.659968420123565,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,1995,19.728811835,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,1996,21.624145714999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,1997,15.448040504,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,1998,15.139650608,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,1999,17.388184913,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2000,22.455797513,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2001,25.445804571,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2002,25.652436279797985,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2003,26.213910726151312,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2004,27.76316827440219,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2005,28.730081437000003,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2006,29.122644129,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2007,28.660130032,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2008,27.789556226000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2009,27.523347419,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2010,24.008815210999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2011,24.768859079,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2012,24.49726374,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2013,23.820021833,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2014,22.123770475,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2015,22.653028085000003,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2016,22.36886886,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2017,21.16189214,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2018,20.687338353,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ALB,2019,19.435808295999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,1995,25.266877028,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,1996,25.063350110000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,1997,24.553663659999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,1998,24.61740315,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,1999,24.36627139,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2000,23.038525341,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2001,23.015062540000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2002,23.772338239,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2003,23.499255721,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2004,22.006933437999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2005,24.152573288,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2006,25.262629368,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2007,35.08173963,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2008,34.12191093,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2009,39.27065186,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2010,34.9411042,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2011,32.632846539999996,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2012,31.56225936,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2013,28.33546102,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2014,30.12903332,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2015,29.90255983,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2016,31.578700410000003,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2017,25.51952067,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2018,26.128372282,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARE,2019,25.702859869999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,1995,10.062543234,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,1996,10.403933273,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,1997,11.154520175,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,1998,11.264175897,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,1999,10.357259017,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2000,9.744150336999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2001,8.681920249,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2002,6.8957512770000005,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2003,7.8408273909999995,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2004,9.127924919,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2005,9.54994834120245,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2006,10.109653538214731,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2007,11.183389452,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2008,11.68345968,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2009,9.650198426000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2010,11.024538149,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2011,12.167212731000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2012,11.40963460570047,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2013,11.401183090456074,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2014,10.903536297855606,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2015,10.970256230930229,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2016,10.548893003805489,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2017,11.532247233593425,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2018,11.173904263971169,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARG,2019,9.67256989,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,1995,7.81296699,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,1996,8.137578793,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,1997,8.041388828999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,1998,8.393735197,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,1999,8.175497994,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2000,8.972661946999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2001,8.895928726000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2002,10.215377811,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2003,11.358976929,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2004,12.185534345,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2005,13.739355036,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2006,16.368184416000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2007,16.921329095,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2008,18.384797852,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2009,16.348581697,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2010,15.548542902,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2011,13.105929553,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2012,12.091173135,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2013,10.139175618155553,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2014,9.57074403441894,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2015,9.504859578167686,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2016,8.604274546,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2017,8.749603544,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2018,8.628445125999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ARM,2019,8.610367588,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,1995,26.796489053000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,1996,27.883855744,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,1997,28.601172688000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,1998,30.488036133999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,1999,31.904899745999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2000,31.969490829,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2001,22.598027821000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2002,24.405455701,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2003,25.603508304,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2004,25.927953723999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2005,29.673725028999996,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2006,39.905874940000004,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2007,41.183043080000004,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2008,41.27584874,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2009,41.58947119,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2010,31.036575573,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2011,22.849906554,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2012,24.258281323000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2013,26.152620356,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2014,27.538526648999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2015,26.902292342,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2016,27.326883085,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2017,27.448485558999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2018,43.62195289,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
ATG,2019,39.524541882,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,1995,18.903275261,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,1996,19.362973537,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,1997,20.868543999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,1998,20.834023464,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,1999,21.029975726,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2000,20.769126436,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2001,19.566593209,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2002,21.607137928,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2003,22.871401585,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2004,23.618476002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2005,24.800274263,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2006,25.129345506,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2007,26.063876481,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2008,27.239560717,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2009,26.122171264,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2010,26.597132435,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2011,27.740113974,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2012,29.368593095999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2013,28.147575135,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2014,26.794238573,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2015,25.150475548,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2016,23.914713788,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2017,24.178726744,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2018,24.122833884,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUS,2019,23.209774916,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,1995,24.922443919,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,1996,25.43164644,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,1997,25.074407758,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,1998,25.071224262,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,1999,24.553919297,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2000,25.070009366999997,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2001,24.494423551,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2002,23.398226710678774,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2003,24.065846198534302,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2004,23.73450962667708,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2005,23.243979815147107,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2006,22.792214755,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2007,23.11394089718185,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2008,23.345044475592207,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2009,22.534427460816293,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2010,21.59571989775194,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2011,22.27159379627667,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2012,22.31917773935164,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2013,22.687500276396065,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2014,22.421758456275033,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2015,22.731057040615944,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2016,23.257251883637895,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2017,23.633619168106407,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2018,23.948679195886257,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AUT,2019,24.557213140230935,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,1995,3.679154224,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,1996,6.845366544,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,1997,8.699699376,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,1998,9.730838697,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,1999,8.879454227,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2000,8.200498934,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2001,9.315719074,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2002,11.135698758999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2003,13.481923172,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2004,13.071636963000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2005,11.120739354,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2006,10.245476595311297,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2007,8.615980689,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2008,9.403522181,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2009,8.116466952,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2010,8.326507935,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2011,11.471023288,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2012,12.783896433999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2013,14.662832089,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2014,15.447701985,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2015,14.033768697,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2016,12.522838785000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2017,12.541094291,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2018,12.20746914,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
AZE,2019,12.423799934,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,1995,2.161792876,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,1996,3.267800296,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,1997,3.146385586,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,1998,3.308702946,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,1999,7.277443059,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2000,3.325173424,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2001,3.789897214,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2002,3.8073248100000003,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2003,7.071692237,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2004,8.736017122,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2005,7.363682053000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2006,6.958594744999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2007,6.587532749999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2008,6.444495183,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2009,8.062895744,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2010,9.111118004,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2011,9.163243486,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2012,9.042063225,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2013,8.849154211,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2014,9.142537378,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2015,8.054051318,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2016,8.206440605,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2017,8.132405785,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2018,9.998396429,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BDI,2019,10.276775466,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,1995,20.864231123,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,1996,20.706761855,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,1997,21.286343844,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,1998,21.347092878,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,1999,21.460564576,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2000,21.718430703,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2001,21.833131418,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2002,20.580309274999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2003,20.3417691,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2004,21.414002337,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2005,22.14127087808727,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2006,22.019872972109173,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2007,22.806337941442084,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2008,23.170390631568914,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2009,22.100026205795256,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2010,21.564022972,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2011,22.318150565,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2012,22.284932322,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2013,21.653724519,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2014,22.509809784,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2015,22.810376585,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2016,23.423252199293664,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2017,23.369558773343467,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2018,23.744203974,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEL,2019,24.102914606900377,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,1995,12.596192127,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,1996,12.260469678,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,1997,12.562462585,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,1998,12.597396917,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,1999,12.852427365999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2000,12.071282295,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2001,13.208023482999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2002,12.161012112000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2003,12.710781923999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2004,11.776471711,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2005,11.192049201,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2006,10.551182992,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2007,12.331899342,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2008,12.01824563,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2009,13.379293475,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2010,14.065628841999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2011,13.697458701,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2012,12.972605044000002,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2013,16.71121681,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2014,14.472730103,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2015,12.892522232,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2016,12.516334362999999,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2017,14.845610197,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2018,16.170954728999998,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BEN,2019,16.707151475,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BFA,1995,9.954690727000001,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
BFA,1996,9.748103833,"Gross fixed capital formation, all, Constant prices, Percent of GDP"
