Country Code,Year,Variable,Value
GHA,2015,Economic Complexity,-0.86
GHA,2016,Economic Complexity,-1.032
GHA,2017,Economic Complexity,-1.064
GHA,2018,Economic Complexity,-1.103
GHA,2019,Economic Complexity,-1.035
GHA,2020,Economic Complexity,-1.147
GHA,2021,Economic Complexity,-0.951
GHA,2022,Economic Complexity,-0.708
GHA,2023,Economic Complexity,-0.815
GRC,1995,Economic Complexity,0.378
GRC,1996,Economic Complexity,0.397
GRC,1997,Economic Complexity,0.383
GRC,1998,Economic Complexity,0.398
GRC,1999,Economic Complexity,0.408
GRC,2000,Economic Complexity,0.417
GRC,2001,Economic Complexity,0.449
GRC,2002,Economic Complexity,0.476
GRC,2003,Economic Complexity,0.46
GRC,2004,Economic Complexity,0.463
GRC,2005,Economic Complexity,0.464
GRC,2006,Economic Complexity,0.392
GRC,2007,Economic Complexity,0.438
GRC,2008,Economic Complexity,0.41
GRC,2009,Economic Complexity,0.349
GRC,2010,Economic Complexity,0.351
GRC,2011,Economic Complexity,0.327
GRC,2012,Economic Complexity,0.365
GRC,2013,Economic Complexity,0.406
GRC,2014,Economic Complexity,0.39
GRC,2015,Economic Complexity,0.374
GRC,2016,Economic Complexity,0.348
GRC,2017,Economic Complexity,0.36
GRC,2018,Economic Complexity,0.351
GRC,2019,Economic Complexity,0.322
GRC,2020,Economic Complexity,0.371
GRC,2021,Economic Complexity,0.416
GRC,2022,Economic Complexity,0.346
GRC,2023,Economic Complexity,0.44
GTM,1995,Economic Complexity,-0.202
GTM,1996,Economic Complexity,-0.283
GTM,1997,Economic Complexity,-0.216
GTM,1998,Economic Complexity,-0.186
GTM,1999,Economic Complexity,-0.235
GTM,2000,Economic Complexity,-0.271
GTM,2001,Economic Complexity,-0.211
GTM,2002,Economic Complexity,-0.17
GTM,2003,Economic Complexity,-0.136
GTM,2004,Economic Complexity,-0.071
GTM,2005,Economic Complexity,-0.206
GTM,2006,Economic Complexity,0.031
GTM,2007,Economic Complexity,-0.167
GTM,2008,Economic Complexity,-0.152
GTM,2009,Economic Complexity,-0.234
GTM,2010,Economic Complexity,-0.18
GTM,2011,Economic Complexity,-0.262
GTM,2012,Economic Complexity,-0.132
GTM,2013,Economic Complexity,-0.189
GTM,2014,Economic Complexity,-0.181
GTM,2015,Economic Complexity,-0.209
GTM,2016,Economic Complexity,-0.265
GTM,2017,Economic Complexity,-0.194
GTM,2018,Economic Complexity,-0.145
GTM,2019,Economic Complexity,-0.243
GTM,2020,Economic Complexity,-0.226
GTM,2021,Economic Complexity,-0.11
GTM,2022,Economic Complexity,-0.129
GTM,2023,Economic Complexity,-0.069
GIN,1995,Economic Complexity,-1.681
GIN,1996,Economic Complexity,-1.96
GIN,1997,Economic Complexity,-1.69
GIN,1998,Economic Complexity,-2.132
GIN,1999,Economic Complexity,-2.59
GIN,2000,Economic Complexity,-2.034
GIN,2001,Economic Complexity,-1.832
GIN,2002,Economic Complexity,-1.98
GIN,2003,Economic Complexity,-2.452
GIN,2004,Economic Complexity,-1.902
GIN,2005,Economic Complexity,-2.085
GIN,2006,Economic Complexity,-2.006
GIN,2007,Economic Complexity,-2.23
GIN,2008,Economic Complexity,-1.814
GIN,2009,Economic Complexity,-1.893
GIN,2010,Economic Complexity,-2.082
GIN,2011,Economic Complexity,-2.07
GIN,2012,Economic Complexity,-1.906
GIN,2013,Economic Complexity,-1.546
GIN,2014,Economic Complexity,-2.03
GIN,2015,Economic Complexity,-1.618
GIN,2016,Economic Complexity,-2.186
GIN,2017,Economic Complexity,-2.292
GIN,2018,Economic Complexity,-1.708
GIN,2019,Economic Complexity,-2.16
GIN,2020,Economic Complexity,-2.3
GIN,2021,Economic Complexity,-2.329
GIN,2022,Economic Complexity,-1.26
GIN,2023,Economic Complexity,-1.591
HTI,1995,Economic Complexity,-0.774
HTI,1996,Economic Complexity,-1.008
HTI,1997,Economic Complexity,-0.999
HTI,1998,Economic Complexity,-1.35
HTI,1999,Economic Complexity,-1.206
HTI,2000,Economic Complexity,-1.199
HTI,2001,Economic Complexity,-1.304
HTI,2002,Economic Complexity,-1.389
HTI,2003,Economic Complexity,-1.604
HTI,2004,Economic Complexity,-1.356
HTI,2005,Economic Complexity,-1.388
HTI,2006,Economic Complexity,-1.342
HTI,2007,Economic Complexity,-1.401
HTI,2008,Economic Complexity,-1.356
HTI,2009,Economic Complexity,-1.783
HTI,2010,Economic Complexity,-1.36
HTI,2011,Economic Complexity,-1.68
HTI,2012,Economic Complexity,-1.214
HTI,2013,Economic Complexity,-1.193
HTI,2014,Economic Complexity,-1.353
HTI,2015,Economic Complexity,-1.275
HTI,2016,Economic Complexity,-1.231
HTI,2017,Economic Complexity,-0.91
HTI,2018,Economic Complexity,-0.972
HTI,2019,Economic Complexity,-1.178
HTI,2020,Economic Complexity,-1.209
HTI,2021,Economic Complexity,-1.038
HTI,2022,Economic Complexity,-1.284
HTI,2023,Economic Complexity,-1.167
HND,1995,Economic Complexity,-0.747
HND,1996,Economic Complexity,-0.606
HND,1997,Economic Complexity,-0.652
HND,1998,Economic Complexity,-0.73
HND,1999,Economic Complexity,-0.534
HND,2000,Economic Complexity,-0.763
HND,2001,Economic Complexity,-0.744
HND,2002,Economic Complexity,-0.821
HND,2003,Economic Complexity,-0.73
HND,2004,Economic Complexity,-0.65
HND,2005,Economic Complexity,-0.514
HND,2006,Economic Complexity,-0.564
HND,2007,Economic Complexity,-0.628
HND,2008,Economic Complexity,-0.833
HND,2009,Economic Complexity,-0.678
HND,2010,Economic Complexity,-0.562
HND,2011,Economic Complexity,-0.842
HND,2012,Economic Complexity,-0.415
HND,2013,Economic Complexity,-0.702
HND,2014,Economic Complexity,-0.404
HND,2015,Economic Complexity,-0.525
HND,2016,Economic Complexity,-0.538
HND,2017,Economic Complexity,-0.422
HND,2018,Economic Complexity,-0.429
HND,2019,Economic Complexity,-0.72
HND,2020,Economic Complexity,-0.5
HND,2021,Economic Complexity,-0.627
HND,2022,Economic Complexity,-0.899
HND,2023,Economic Complexity,-0.47
HKG,1995,Economic Complexity,0.916
HKG,1996,Economic Complexity,0.972
HKG,1997,Economic Complexity,0.924
HKG,1998,Economic Complexity,0.888
HKG,1999,Economic Complexity,0.951
HKG,2000,Economic Complexity,0.881
HKG,2001,Economic Complexity,0.982
HKG,2002,Economic Complexity,1.066
HKG,2003,Economic Complexity,1.077
HKG,2004,Economic Complexity,1.092
HKG,2005,Economic Complexity,1.073
HKG,2006,Economic Complexity,0.993
HKG,2007,Economic Complexity,1.043
HKG,2008,Economic Complexity,1.044
HKG,2009,Economic Complexity,1.023
HKG,2010,Economic Complexity,1.064
HKG,2011,Economic Complexity,1.083
HKG,2012,Economic Complexity,1.079
HKG,2013,Economic Complexity,1.083
HKG,2014,Economic Complexity,1.128
HKG,2015,Economic Complexity,1.175
HKG,2016,Economic Complexity,1.142
HKG,2017,Economic Complexity,1.122
HKG,2018,Economic Complexity,1.149
HKG,2019,Economic Complexity,1.178
HKG,2020,Economic Complexity,1.295
HKG,2021,Economic Complexity,1.352
HKG,2022,Economic Complexity,1.303
HKG,2023,Economic Complexity,1.298
HUN,1995,Economic Complexity,0.939
HUN,1996,Economic Complexity,0.919
HUN,1997,Economic Complexity,0.911
HUN,1998,Economic Complexity,0.909
HUN,1999,Economic Complexity,0.933
HUN,2000,Economic Complexity,1.04
HUN,2001,Economic Complexity,1.057
HUN,2002,Economic Complexity,1.11
HUN,2003,Economic Complexity,1.138
HUN,2004,Economic Complexity,1.097
HUN,2005,Economic Complexity,1.113
HUN,2006,Economic Complexity,1.143
HUN,2007,Economic Complexity,1.175
HUN,2008,Economic Complexity,1.215
HUN,2009,Economic Complexity,1.183
HUN,2010,Economic Complexity,1.257
HUN,2011,Economic Complexity,1.265
HUN,2012,Economic Complexity,1.239
HUN,2013,Economic Complexity,1.266
HUN,2014,Economic Complexity,1.261
HUN,2015,Economic Complexity,1.299
HUN,2016,Economic Complexity,1.289
HUN,2017,Economic Complexity,1.269
HUN,2018,Economic Complexity,1.269
HUN,2019,Economic Complexity,1.234
HUN,2020,Economic Complexity,1.249
HUN,2021,Economic Complexity,1.237
HUN,2022,Economic Complexity,1.247
HUN,2023,Economic Complexity,1.229
IND,1995,Economic Complexity,0.378
IND,1996,Economic Complexity,0.388
IND,1997,Economic Complexity,0.45
IND,1998,Economic Complexity,0.472
IND,1999,Economic Complexity,0.496
IND,2000,Economic Complexity,0.56
IND,2001,Economic Complexity,0.596
IND,2002,Economic Complexity,0.574
IND,2003,Economic Complexity,0.581
IND,2004,Economic Complexity,0.555
IND,2005,Economic Complexity,0.54
IND,2006,Economic Complexity,0.549
IND,2007,Economic Complexity,0.536
IND,2008,Economic Complexity,0.507
IND,2009,Economic Complexity,0.504
IND,2010,Economic Complexity,0.471
IND,2011,Economic Complexity,0.48
IND,2012,Economic Complexity,0.53
IND,2013,Economic Complexity,0.571
IND,2014,Economic Complexity,0.577
IND,2015,Economic Complexity,0.618
IND,2016,Economic Complexity,0.627
IND,2017,Economic Complexity,0.628
IND,2018,Economic Complexity,0.682
IND,2019,Economic Complexity,0.687
IND,2020,Economic Complexity,0.683
IND,2021,Economic Complexity,0.687
IND,2022,Economic Complexity,0.72
IND,2023,Economic Complexity,0.71
IDN,1995,Economic Complexity,-0.113
IDN,1996,Economic Complexity,-0.114
IDN,1997,Economic Complexity,-0.083
IDN,1998,Economic Complexity,0.054
IDN,1999,Economic Complexity,0.145
IDN,2000,Economic Complexity,0.249
IDN,2001,Economic Complexity,0.214
IDN,2002,Economic Complexity,0.235
IDN,2003,Economic Complexity,0.265
IDN,2004,Economic Complexity,0.186
IDN,2005,Economic Complexity,0.164
IDN,2006,Economic Complexity,0.214
IDN,2007,Economic Complexity,0.178
IDN,2008,Economic Complexity,0.148
IDN,2009,Economic Complexity,0.12
IDN,2010,Economic Complexity,0.126
IDN,2011,Economic Complexity,0.117
IDN,2012,Economic Complexity,0.214
IDN,2013,Economic Complexity,0.211
IDN,2014,Economic Complexity,0.279
IDN,2015,Economic Complexity,0.276
IDN,2016,Economic Complexity,0.291
IDN,2017,Economic Complexity,0.281
IDN,2018,Economic Complexity,0.292
IDN,2019,Economic Complexity,0.317
IDN,2020,Economic Complexity,0.263
IDN,2021,Economic Complexity,0.272
IDN,2022,Economic Complexity,0.236
IDN,2023,Economic Complexity,0.28
IRN,1995,Economic Complexity,-0.677
IRN,1996,Economic Complexity,-0.504
IRN,1997,Economic Complexity,-0.139
IRN,1998,Economic Complexity,-0.122
IRN,1999,Economic Complexity,-0.185
IRN,2000,Economic Complexity,-0.234
IRN,2001,Economic Complexity,-0.187
IRN,2002,Economic Complexity,-0.148
IRN,2003,Economic Complexity,-0.109
IRN,2004,Economic Complexity,0.047
IRN,2005,Economic Complexity,0.079
IRN,2006,Economic Complexity,-0.027
IRN,2007,Economic Complexity,-0.41
IRN,2008,Economic Complexity,-0.535
IRN,2009,Economic Complexity,-0.601
IRN,2010,Economic Complexity,-0.32
IRN,2011,Economic Complexity,-0.369
IRN,2012,Economic Complexity,-0.701
IRN,2013,Economic Complexity,-0.144
IRN,2014,Economic Complexity,-0.143
IRN,2015,Economic Complexity,-0.171
IRN,2016,Economic Complexity,-0.165
IRN,2017,Economic Complexity,-0.17
IRN,2018,Economic Complexity,-0.108
IRN,2019,Economic Complexity,0.021
IRN,2020,Economic Complexity,0.087
IRN,2021,Economic Complexity,-0.007
IRN,2022,Economic Complexity,0.036
IRN,2023,Economic Complexity,-0.13
IRQ,1995,Economic Complexity,-0.046
IRQ,1996,Economic Complexity,0.746
IRQ,1997,Economic Complexity,-0.527
IRQ,1998,Economic Complexity,-0.307
IRQ,1999,Economic Complexity,-0.748
IRQ,2000,Economic Complexity,-0.898
IRQ,2001,Economic Complexity,-1.224
IRQ,2002,Economic Complexity,-1.302
IRQ,2003,Economic Complexity,-0.938
IRQ,2004,Economic Complexity,-0.357
IRQ,2005,Economic Complexity,-0.976
IRQ,2006,Economic Complexity,-1.49
IRQ,2007,Economic Complexity,-2.146
IRQ,2008,Economic Complexity,-1.825
IRQ,2009,Economic Complexity,-0.575
IRQ,2010,Economic Complexity,-2.045
IRQ,2011,Economic Complexity,-1.588
IRQ,2012,Economic Complexity,-2.119
IRQ,2013,Economic Complexity,-2.078
IRQ,2014,Economic Complexity,-2.485
IRQ,2015,Economic Complexity,-2.275
IRQ,2016,Economic Complexity,-2.392
IRQ,2017,Economic Complexity,-2.012
IRQ,2018,Economic Complexity,-1.613
IRQ,2019,Economic Complexity,-1.655
IRQ,2020,Economic Complexity,-0.909
IRQ,2021,Economic Complexity,-1.032
IRQ,2022,Economic Complexity,-1.312
IRQ,2023,Economic Complexity,-1.459
IRL,1995,Economic Complexity,1.171
IRL,1996,Economic Complexity,1.126
IRL,1997,Economic Complexity,1.19
IRL,1998,Economic Complexity,1.182
IRL,1999,Economic Complexity,1.235
IRL,2000,Economic Complexity,1.398
IRL,2001,Economic Complexity,1.425
IRL,2002,Economic Complexity,1.454
IRL,2003,Economic Complexity,1.375
IRL,2004,Economic Complexity,1.276
IRL,2005,Economic Complexity,1.266
IRL,2006,Economic Complexity,1.219
IRL,2007,Economic Complexity,1.285
IRL,2008,Economic Complexity,1.308
IRL,2009,Economic Complexity,1.306
IRL,2010,Economic Complexity,1.247
IRL,2011,Economic Complexity,1.331
IRL,2012,Economic Complexity,1.243
IRL,2013,Economic Complexity,1.245
IRL,2014,Economic Complexity,1.192
IRL,2015,Economic Complexity,1.243
IRL,2016,Economic Complexity,1.223
IRL,2017,Economic Complexity,1.169
IRL,2018,Economic Complexity,1.205
IRL,2019,Economic Complexity,1.265
IRL,2020,Economic Complexity,1.221
IRL,2021,Economic Complexity,1.23
IRL,2022,Economic Complexity,1.297
IRL,2023,Economic Complexity,1.229
ISR,1995,Economic Complexity,1.131
ISR,1996,Economic Complexity,1.089
ISR,1997,Economic Complexity,1.112
ISR,1998,Economic Complexity,1.057
ISR,1999,Economic Complexity,1.089
ISR,2000,Economic Complexity,1.008
ISR,2001,Economic Complexity,1.06
ISR,2002,Economic Complexity,1.091
ISR,2003,Economic Complexity,1.125
ISR,2004,Economic Complexity,1.09
ISR,2005,Economic Complexity,1.055
ISR,2006,Economic Complexity,1.035
ISR,2007,Economic Complexity,1.049
ISR,2008,Economic Complexity,1.092
ISR,2009,Economic Complexity,1.057
ISR,2010,Economic Complexity,1.152
ISR,2011,Economic Complexity,1.15
ISR,2012,Economic Complexity,1.133
ISR,2013,Economic Complexity,1.104
ISR,2014,Economic Complexity,1.2
ISR,2015,Economic Complexity,1.275
ISR,2016,Economic Complexity,1.192
ISR,2017,Economic Complexity,1.189
ISR,2018,Economic Complexity,1.228
ISR,2019,Economic Complexity,1.213
ISR,2020,Economic Complexity,1.215
ISR,2021,Economic Complexity,1.248
ISR,2022,Economic Complexity,1.233
ISR,2023,Economic Complexity,1.174
ITA,1995,Economic Complexity,1.233
ITA,1996,Economic Complexity,1.231
ITA,1997,Economic Complexity,1.187
ITA,1998,Economic Complexity,1.176
ITA,1999,Economic Complexity,1.159
ITA,2000,Economic Complexity,1.215
ITA,2001,Economic Complexity,1.219
ITA,2002,Economic Complexity,1.224
ITA,2003,Economic Complexity,1.222
ITA,2004,Economic Complexity,1.21
ITA,2005,Economic Complexity,1.146
ITA,2006,Economic Complexity,1.128
ITA,2007,Economic Complexity,1.181
ITA,2008,Economic Complexity,1.187
ITA,2009,Economic Complexity,1.183
ITA,2010,Economic Complexity,1.188
ITA,2011,Economic Complexity,1.192
ITA,2012,Economic Complexity,1.195
ITA,2013,Economic Complexity,1.213
ITA,2014,Economic Complexity,1.237
ITA,2015,Economic Complexity,1.251
ITA,2016,Economic Complexity,1.237
ITA,2017,Economic Complexity,1.195
ITA,2018,Economic Complexity,1.219
ITA,2019,Economic Complexity,1.186
ITA,2020,Economic Complexity,1.191
ITA,2021,Economic Complexity,1.2
ITA,2022,Economic Complexity,1.221
ITA,2023,Economic Complexity,1.211
CIV,1995,Economic Complexity,-0.798
CIV,1996,Economic Complexity,-0.999
CIV,1997,Economic Complexity,-0.879
CIV,1998,Economic Complexity,-0.874
CIV,1999,Economic Complexity,-0.873
CIV,2000,Economic Complexity,-0.569
CIV,2001,Economic Complexity,-0.816
CIV,2002,Economic Complexity,-1.005
CIV,2003,Economic Complexity,-0.753
CIV,2004,Economic Complexity,-1.031
CIV,2005,Economic Complexity,-1.094
CIV,2006,Economic Complexity,-0.983
CIV,2007,Economic Complexity,-1.144
CIV,2008,Economic Complexity,-1.307
CIV,2009,Economic Complexity,-0.965
CIV,2010,Economic Complexity,-1.242
CIV,2011,Economic Complexity,-1.29
CIV,2012,Economic Complexity,-1.278
CIV,2013,Economic Complexity,-1.097
CIV,2014,Economic Complexity,-1.051
CIV,2015,Economic Complexity,-0.969
CIV,2016,Economic Complexity,-1.132
CIV,2017,Economic Complexity,-0.93
CIV,2018,Economic Complexity,-1.164
CIV,2019,Economic Complexity,-1.157
CIV,2020,Economic Complexity,-1.133
CIV,2021,Economic Complexity,-1.269
CIV,2022,Economic Complexity,-1.298
CIV,2023,Economic Complexity,-1.073
JAM,1995,Economic Complexity,-0.251
JAM,1996,Economic Complexity,-0.306
JAM,1997,Economic Complexity,-0.447
JAM,1998,Economic Complexity,-0.807
JAM,1999,Economic Complexity,-0.601
JAM,2000,Economic Complexity,-0.476
JAM,2001,Economic Complexity,-0.481
JAM,2002,Economic Complexity,-0.677
JAM,2003,Economic Complexity,-0.664
JAM,2004,Economic Complexity,-0.564
JAM,2005,Economic Complexity,-0.408
JAM,2006,Economic Complexity,-0.326
JAM,2007,Economic Complexity,-0.24
JAM,2008,Economic Complexity,-0.304
JAM,2009,Economic Complexity,-0.114
JAM,2010,Economic Complexity,-0.113
JAM,2011,Economic Complexity,-0.183
JAM,2012,Economic Complexity,-0.32
JAM,2013,Economic Complexity,-0.434
JAM,2014,Economic Complexity,-0.423
JAM,2015,Economic Complexity,-0.453
JAM,2016,Economic Complexity,-0.41
JAM,2017,Economic Complexity,-0.333
JAM,2018,Economic Complexity,-0.458
JAM,2019,Economic Complexity,-0.376
JAM,2020,Economic Complexity,-0.388
JAM,2021,Economic Complexity,-0.404
JAM,2022,Economic Complexity,-0.309
JAM,2023,Economic Complexity,-0.457
JPN,1995,Economic Complexity,1.933
JPN,1996,Economic Complexity,1.975
JPN,1997,Economic Complexity,1.892
JPN,1998,Economic Complexity,1.879
JPN,1999,Economic Complexity,1.909
JPN,2000,Economic Complexity,2.086
JPN,2001,Economic Complexity,2.007
JPN,2002,Economic Complexity,2.099
JPN,2003,Economic Complexity,2.058
JPN,2004,Economic Complexity,2.039
JPN,2005,Economic Complexity,1.912
JPN,2006,Economic Complexity,1.927
JPN,2007,Economic Complexity,1.97
JPN,2008,Economic Complexity,1.916
JPN,2009,Economic Complexity,1.96
JPN,2010,Economic Complexity,2.045
JPN,2011,Economic Complexity,2.08
JPN,2012,Economic Complexity,2.001
JPN,2013,Economic Complexity,2.016
JPN,2014,Economic Complexity,2.014
JPN,2015,Economic Complexity,2.091
JPN,2016,Economic Complexity,2.1
JPN,2017,Economic Complexity,2.005
JPN,2018,Economic Complexity,2.044
JPN,2019,Economic Complexity,2.047
JPN,2020,Economic Complexity,2.005
JPN,2021,Economic Complexity,2.021
JPN,2022,Economic Complexity,1.993
JPN,2023,Economic Complexity,1.916
KAZ,1995,Economic Complexity,0.314
KAZ,1996,Economic Complexity,0.623
KAZ,1997,Economic Complexity,0.475
KAZ,1998,Economic Complexity,0.561
KAZ,1999,Economic Complexity,0.191
KAZ,2000,Economic Complexity,0.054
KAZ,2001,Economic Complexity,0.133
KAZ,2002,Economic Complexity,-0.027
KAZ,2003,Economic Complexity,0.078
KAZ,2004,Economic Complexity,-0.055
KAZ,2005,Economic Complexity,-0.011
KAZ,2006,Economic Complexity,-0.018
KAZ,2007,Economic Complexity,-0.124
KAZ,2008,Economic Complexity,-0.214
KAZ,2009,Economic Complexity,-0.401
KAZ,2010,Economic Complexity,-0.57
KAZ,2011,Economic Complexity,-0.3
KAZ,2012,Economic Complexity,-0.11
KAZ,2013,Economic Complexity,-0.371
KAZ,2014,Economic Complexity,-0.156
KAZ,2015,Economic Complexity,-0.259
KAZ,2016,Economic Complexity,-0.191
KAZ,2017,Economic Complexity,-0.298
KAZ,2018,Economic Complexity,-0.352
KAZ,2019,Economic Complexity,-0.177
KAZ,2020,Economic Complexity,-0.263
KAZ,2021,Economic Complexity,-0.47
KAZ,2022,Economic Complexity,0.245
KAZ,2023,Economic Complexity,0.436
JOR,1995,Economic Complexity,0.259
JOR,1996,Economic Complexity,0.296
JOR,1997,Economic Complexity,0.364
JOR,1998,Economic Complexity,0.339
JOR,1999,Economic Complexity,0.35
JOR,2000,Economic Complexity,0.492
JOR,2001,Economic Complexity,0.551
JOR,2002,Economic Complexity,0.383
JOR,2003,Economic Complexity,0.129
JOR,2004,Economic Complexity,0.309
JOR,2005,Economic Complexity,0.319
JOR,2006,Economic Complexity,0.215
JOR,2007,Economic Complexity,0.23
JOR,2008,Economic Complexity,0.24
JOR,2009,Economic Complexity,0.236
JOR,2010,Economic Complexity,0.282
JOR,2011,Economic Complexity,0.202
JOR,2012,Economic Complexity,0.261
JOR,2013,Economic Complexity,0.259
JOR,2014,Economic Complexity,0.303
JOR,2015,Economic Complexity,0.197
JOR,2016,Economic Complexity,0.009
JOR,2017,Economic Complexity,0.05
JOR,2018,Economic Complexity,0.032
JOR,2019,Economic Complexity,0.103
JOR,2020,Economic Complexity,0.081
JOR,2021,Economic Complexity,0.066
JOR,2022,Economic Complexity,0.083
JOR,2023,Economic Complexity,0.044
KEN,1995,Economic Complexity,0.032
KEN,1996,Economic Complexity,-0.117
KEN,1997,Economic Complexity,-0.286
KEN,1998,Economic Complexity,-0.226
KEN,1999,Economic Complexity,-0.222
KEN,2000,Economic Complexity,-0.303
KEN,2001,Economic Complexity,-0.251
KEN,2002,Economic Complexity,-0.279
KEN,2003,Economic Complexity,-0.213
KEN,2004,Economic Complexity,-0.314
KEN,2005,Economic Complexity,-0.241
KEN,2006,Economic Complexity,-0.1
KEN,2007,Economic Complexity,-0.202
KEN,2008,Economic Complexity,-0.209
KEN,2009,Economic Complexity,-0.222
KEN,2010,Economic Complexity,-0.206
KEN,2011,Economic Complexity,-0.472
KEN,2012,Economic Complexity,-0.384
KEN,2013,Economic Complexity,-0.24
KEN,2014,Economic Complexity,-0.487
KEN,2015,Economic Complexity,-0.315
KEN,2016,Economic Complexity,-0.356
KEN,2017,Economic Complexity,-0.423
KEN,2018,Economic Complexity,-0.351
KEN,2019,Economic Complexity,-0.424
KEN,2020,Economic Complexity,-0.497
KEN,2021,Economic Complexity,-0.452
KEN,2022,Economic Complexity,-0.457
KEN,2023,Economic Complexity,-0.402
KOR,1995,Economic Complexity,1.103
KOR,1996,Economic Complexity,1.139
KOR,1997,Economic Complexity,1.156
KOR,1998,Economic Complexity,1.146
KOR,1999,Economic Complexity,1.157
KOR,2000,Economic Complexity,1.287
KOR,2001,Economic Complexity,1.338
KOR,2002,Economic Complexity,1.394
KOR,2003,Economic Complexity,1.438
KOR,2004,Economic Complexity,1.459
KOR,2005,Economic Complexity,1.447
KOR,2006,Economic Complexity,1.514
KOR,2007,Economic Complexity,1.556
KOR,2008,Economic Complexity,1.523
KOR,2009,Economic Complexity,1.562
KOR,2010,Economic Complexity,1.621
KOR,2011,Economic Complexity,1.688
KOR,2012,Economic Complexity,1.624
KOR,2013,Economic Complexity,1.659
KOR,2014,Economic Complexity,1.696
KOR,2015,Economic Complexity,1.748
KOR,2016,Economic Complexity,1.787
KOR,2017,Economic Complexity,1.755
KOR,2018,Economic Complexity,1.797
KOR,2019,Economic Complexity,1.807
KOR,2020,Economic Complexity,1.78
KOR,2021,Economic Complexity,1.77
KOR,2022,Economic Complexity,1.774
KOR,2023,Economic Complexity,1.724
KWT,1995,Economic Complexity,0.423
KWT,1996,Economic Complexity,0.355
KWT,1997,Economic Complexity,0.423
KWT,1998,Economic Complexity,0.495
KWT,1999,Economic Complexity,0.393
KWT,2000,Economic Complexity,0.161
KWT,2001,Economic Complexity,0.139
KWT,2002,Economic Complexity,0.14
KWT,2003,Economic Complexity,0.01
KWT,2004,Economic Complexity,0.169
KWT,2005,Economic Complexity,0.292
KWT,2006,Economic Complexity,0.166
KWT,2007,Economic Complexity,0.292
KWT,2008,Economic Complexity,0.108
KWT,2009,Economic Complexity,0.083
KWT,2010,Economic Complexity,0.193
KWT,2011,Economic Complexity,0.029
KWT,2012,Economic Complexity,-0.353
KWT,2013,Economic Complexity,0.106
KWT,2014,Economic Complexity,-0.076
KWT,2015,Economic Complexity,-0.052
KWT,2016,Economic Complexity,-0.001
KWT,2017,Economic Complexity,-0.068
KWT,2018,Economic Complexity,-0.061
KWT,2019,Economic Complexity,0.318
KWT,2020,Economic Complexity,0.314
KWT,2021,Economic Complexity,0.249
KWT,2022,Economic Complexity,0.266
KWT,2023,Economic Complexity,0.067
KGZ,1995,Economic Complexity,0.287
KGZ,1996,Economic Complexity,0.291
KGZ,1997,Economic Complexity,0.066
KGZ,1998,Economic Complexity,0.532
KGZ,1999,Economic Complexity,0.406
KGZ,2000,Economic Complexity,0.225
KGZ,2001,Economic Complexity,0.001
KGZ,2002,Economic Complexity,0.048
KGZ,2003,Economic Complexity,0.1
KGZ,2004,Economic Complexity,0.067
KGZ,2005,Economic Complexity,-0.119
KGZ,2006,Economic Complexity,-0.032
KGZ,2007,Economic Complexity,-0.249
KGZ,2008,Economic Complexity,-0.096
KGZ,2009,Economic Complexity,-0.239
KGZ,2010,Economic Complexity,-0.471
KGZ,2011,Economic Complexity,-0.387
KGZ,2012,Economic Complexity,-0.294
KGZ,2013,Economic Complexity,-0.206
KGZ,2014,Economic Complexity,-0.324
KGZ,2015,Economic Complexity,-0.107
KGZ,2016,Economic Complexity,-0.112
KGZ,2017,Economic Complexity,-0.243
KGZ,2018,Economic Complexity,-0.161
KGZ,2019,Economic Complexity,-0.13
KGZ,2020,Economic Complexity,-0.064
KGZ,2021,Economic Complexity,-0.216
KGZ,2022,Economic Complexity,-0.189
KGZ,2023,Economic Complexity,0.099
LAO,1995,Economic Complexity,-1.759
LAO,1996,Economic Complexity,-0.825
LAO,1997,Economic Complexity,-0.962
LAO,1998,Economic Complexity,-1.657
LAO,1999,Economic Complexity,-1.769
LAO,2000,Economic Complexity,-1.978
LAO,2001,Economic Complexity,-1.66
LAO,2002,Economic Complexity,-1.763
LAO,2003,Economic Complexity,-1.597
LAO,2004,Economic Complexity,-1.341
LAO,2005,Economic Complexity,-1.414
LAO,2006,Economic Complexity,-1.477
LAO,2007,Economic Complexity,-1.425
LAO,2008,Economic Complexity,-1.344
LAO,2009,Economic Complexity,-1.818
LAO,2010,Economic Complexity,-1.373
LAO,2011,Economic Complexity,-1.574
LAO,2012,Economic Complexity,-1.461
LAO,2013,Economic Complexity,-1.224
LAO,2014,Economic Complexity,-1.086
LAO,2015,Economic Complexity,-1.105
LAO,2016,Economic Complexity,-1.006
LAO,2017,Economic Complexity,-1.078
LAO,2018,Economic Complexity,-0.989
LAO,2019,Economic Complexity,-0.96
LAO,2020,Economic Complexity,-0.833
LAO,2021,Economic Complexity,-0.664
LAO,2022,Economic Complexity,-0.787
LAO,2023,Economic Complexity,-0.869
LBN,1995,Economic Complexity,0.205
LBN,1996,Economic Complexity,0.257
LBN,1997,Economic Complexity,0.402
LBN,1998,Economic Complexity,0.361
LBN,1999,Economic Complexity,0.318
LBN,2000,Economic Complexity,0.339
LBN,2001,Economic Complexity,0.34
LBN,2002,Economic Complexity,0.269
LBN,2003,Economic Complexity,0.308
LBN,2004,Economic Complexity,0.337
LBN,2005,Economic Complexity,0.415
